Time	CPG Speed 2	Perc. Position	Range of Motion 2	
4.45374	-0.058	-0.04957429	-0.06	
4.45392	-0.058	-0.04957426	-0.06	
4.4541	-0.058	-0.04957423	-0.06	
4.45428	-0.058	-0.04957419	-0.06	
4.45446	-0.058	-0.04957416	-0.06	
4.45464	-0.058	-0.04957413	-0.06	
4.45482	-0.058	-0.0495741	-0.06	
4.455	-0.058	-0.04957406	-0.06	
4.45518	-0.058	-0.04957403	-0.06	
4.45536	-0.058	-0.049574	-0.06	
4.45554	-0.058	-0.04957396	-0.06	
4.45572	-0.058	-0.04957393	-0.06	
4.4559	-0.058	-0.0495739	-0.06	
4.45608	-0.058	-0.04957386	-0.06	
4.45626	-0.058	-0.04957383	-0.06	
4.45644	-0.058	-0.0495738	-0.06	
4.45662	-0.058	-0.04957376	-0.06	
4.4568	-0.058	-0.04957373	-0.06	
4.45698	-0.058	-0.0495737	-0.06	
4.45716	-0.058	-0.04957367	-0.06	
4.45734	-0.058	-0.04957363	-0.06	
4.45752	-0.058	-0.0495736	-0.06	
4.4577	-0.058	-0.04957357	-0.06	
4.45788	-0.058	-0.04957354	-0.06	
4.45806	-0.058	-0.0495735	-0.06	
4.45824	-0.058	-0.04957347	-0.06	
4.45842	-0.058	-0.04957344	-0.06	
4.4586	-0.058	-0.04957341	-0.06	
4.45878	-0.058	-0.04957337	-0.06	
4.45896	-0.058	-0.04957334	-0.06	
4.45914	-0.058	-0.04957331	-0.06	
4.45932	-0.058	-0.04957328	-0.06	
4.4595	-0.058	-0.04957324	-0.06	
4.45968	-0.058	-0.04957321	-0.06	
4.45986	-0.058	-0.04957318	-0.06	
4.46004	-0.058	-0.04957315	-0.06	
4.46022	-0.058	-0.04957311	-0.06	
4.4604	-0.058	-0.04957308	-0.06	
4.46058	-0.058	-0.04957305	-0.06	
4.46076	-0.058	-0.04957302	-0.06	
4.46094	-0.058	-0.04957299	-0.06	
4.46112	-0.058	-0.04957295	-0.06	
4.4613	-0.058	-0.04957292	-0.06	
4.46148	-0.058	-0.04957289	-0.06	
4.46166	-0.058	-0.04957286	-0.06	
4.46184	-0.058	-0.04957282	-0.06	
4.46202	-0.058	-0.04957279	-0.06	
4.4622	-0.058	-0.04957276	-0.06	
4.46238	-0.058	-0.04957272	-0.06	
4.46256	-0.058	-0.04957269	-0.06	
4.46274	-0.058	-0.04957266	-0.06	
4.46292	-0.058	-0.04957263	-0.06	
4.4631	-0.058	-0.04957259	-0.06	
4.46328	-0.058	-0.04957256	-0.06	
4.46346	-0.058	-0.04957253	-0.06	
4.46364	-0.058	-0.0495725	-0.06	
4.46382	-0.058	-0.04957247	-0.06	
4.464	-0.058	-0.04957243	-0.06	
4.46418	-0.058	-0.0495724	-0.06	
4.46436	-0.058	-0.04957237	-0.06	
4.46454	-0.058	-0.04957234	-0.06	
4.46472	-0.058	-0.04957231	-0.06	
4.4649	-0.058	-0.04957227	-0.06	
4.46508	-0.058	-0.04957224	-0.06	
4.46526	-0.058	-0.04957221	-0.06	
4.46544	-0.058	-0.04957218	-0.06	
4.46562	-0.058	-0.04957215	-0.06	
4.4658	-0.058	-0.04957211	-0.06	
4.46598	-0.058	-0.04957208	-0.06	
4.46616	-0.058	-0.04957205	-0.06	
4.46634	-0.058	-0.04957202	-0.06	
4.46652	-0.058	-0.04957199	-0.06	
4.4667	-0.058	-0.04957195	-0.06	
4.46688	-0.058	-0.04957192	-0.06	
4.46706	-0.058	-0.04957189	-0.06	
4.46724	-0.058	-0.04957186	-0.06	
4.46742	-0.058	-0.04957183	-0.06	
4.4676	-0.058	-0.04957179	-0.06	
4.46778	-0.058	-0.04957176	-0.06	
4.46796	-0.058	-0.04957173	-0.06	
4.46814	-0.058	-0.0495717	-0.06	
4.46832	-0.058	-0.04957167	-0.06	
4.4685	-0.058	-0.04957163	-0.06	
4.46868	-0.058	-0.0495716	-0.06	
4.46886	-0.058	-0.04957157	-0.06	
4.46904	-0.058	-0.04957154	-0.06	
4.46922	-0.058	-0.04957151	-0.06	
4.4694	-0.058	-0.04957148	-0.06	
4.46958	-0.058	-0.04957144	-0.06	
4.46976	-0.058	-0.04957141	-0.06	
4.46994	-0.058	-0.04957138	-0.06	
4.47012	-0.058	-0.04957135	-0.06	
4.4703	-0.058	-0.04957132	-0.06	
4.47048	-0.058	-0.04957128	-0.06	
4.47066	-0.058	-0.04957125	-0.06	
4.47084	-0.058	-0.04957122	-0.06	
4.47102	-0.058	-0.04957119	-0.06	
4.4712	-0.058	-0.04957116	-0.06	
4.47138	-0.058	-0.04957113	-0.06	
4.47156	-0.058	-0.04957109	-0.06	
4.47174	-0.058	-0.04957106	-0.06	
4.47192	-0.058	-0.04957103	-0.06	
4.4721	-0.058	-0.049571	-0.06	
4.47228	-0.058	-0.04957097	-0.06	
4.47246	-0.058	-0.04957094	-0.06	
4.47264	-0.058	-0.0495709	-0.06	
4.47282	-0.058	-0.04957087	-0.06	
4.473	-0.058	-0.04957084	-0.06	
4.47318	-0.058	-0.04957081	-0.06	
4.47336	-0.058	-0.04957078	-0.06	
4.47354	-0.058	-0.04957075	-0.06	
4.47372	-0.058	-0.04957072	-0.06	
4.4739	-0.058	-0.04957068	-0.06	
4.47408	-0.058	-0.04957065	-0.06	
4.47426	-0.058	-0.04957062	-0.06	
4.47444	-0.058	-0.04957059	-0.06	
4.47462	-0.058	-0.04957056	-0.06	
4.4748	-0.058	-0.04957053	-0.06	
4.47498	-0.058	-0.0495705	-0.06	
4.47516	-0.058	-0.04957046	-0.06	
4.47534	-0.058	-0.04957043	-0.06	
4.47552	-0.058	-0.0495704	-0.06	
4.4757	-0.058	-0.04957037	-0.06	
4.47588	-0.058	-0.04957034	-0.06	
4.47606	-0.058	-0.04957031	-0.06	
4.47624	-0.058	-0.04957028	-0.06	
4.47642	-0.058	-0.04957024	-0.06	
4.4766	-0.058	-0.04957021	-0.06	
4.47678	-0.058	-0.04957018	-0.06	
4.47696	-0.058	-0.04957015	-0.06	
4.47714	-0.058	-0.04957012	-0.06	
4.47732	-0.058	-0.04957009	-0.06	
4.4775	-0.058	-0.04957006	-0.06	
4.47768	-0.058	-0.04957003	-0.06	
4.47786	-0.058	-0.04956999	-0.06	
4.47804	-0.058	-0.04956996	-0.06	
4.47822	-0.058	-0.04956993	-0.06	
4.4784	-0.058	-0.0495699	-0.06	
4.47858	-0.058	-0.04956987	-0.06	
4.47876	-0.058	-0.04956984	-0.06	
4.47894	-0.058	-0.04956981	-0.06	
4.47912	-0.058	-0.04956978	-0.06	
4.4793	-0.058	-0.04956974	-0.06	
4.47948	-0.058	-0.04956971	-0.06	
4.47966	-0.058	-0.04956969	-0.06	
4.47984	-0.058	-0.04956965	-0.06	
4.48002	-0.058	-0.04956962	-0.06	
4.4802	-0.058	-0.04956959	-0.06	
4.48038	-0.058	-0.04956956	-0.06	
4.48056	-0.058	-0.04956953	-0.06	
4.48074	-0.058	-0.0495695	-0.06	
4.48092	-0.058	-0.04956947	-0.06	
4.4811	-0.058	-0.04956944	-0.06	
4.48128	-0.058	-0.04956941	-0.06	
4.48146	-0.058	-0.04956938	-0.06	
4.48164	-0.058	-0.04956934	-0.06	
4.48182	-0.058	-0.04956931	-0.06	
4.482	-0.058	-0.04956928	-0.06	
4.48218	-0.058	-0.04956925	-0.06	
4.48236	-0.058	-0.04956922	-0.06	
4.48254	-0.058	-0.04956919	-0.06	
4.48272	-0.058	-0.04956916	-0.06	
4.4829	-0.058	-0.04956913	-0.06	
4.48308	-0.058	-0.0495691	-0.06	
4.48326	-0.058	-0.04956907	-0.06	
4.48344	-0.058	-0.04956903	-0.06	
4.48362	-0.058	-0.049569	-0.06	
4.4838	-0.058	-0.04956897	-0.06	
4.48398	-0.058	-0.04956894	-0.06	
4.48416	-0.058	-0.04956891	-0.06	
4.48434	-0.058	-0.04956888	-0.06	
4.48452	-0.058	-0.04956885	-0.06	
4.4847	-0.058	-0.04956882	-0.06	
4.48488	-0.058	-0.04956879	-0.06	
4.48506	-0.058	-0.04956876	-0.06	
4.48524	-0.058	-0.04956873	-0.06	
4.48542	-0.058	-0.0495687	-0.06	
4.4856	-0.058	-0.04956866	-0.06	
4.48578	-0.058	-0.04956863	-0.06	
4.48596	-0.058	-0.0495686	-0.06	
4.48614	-0.058	-0.04956857	-0.06	
4.48632	-0.058	-0.04956855	-0.06	
4.4865	-0.058	-0.04956851	-0.06	
4.48668	-0.058	-0.04956848	-0.06	
4.48686	-0.058	-0.04956845	-0.06	
4.48704	-0.058	-0.04956842	-0.06	
4.48722	-0.058	-0.04956839	-0.06	
4.4874	-0.058	-0.04956836	-0.06	
4.48758	-0.058	-0.04956833	-0.06	
4.48776	-0.058	-0.0495683	-0.06	
4.48794	-0.058	-0.04956827	-0.06	
4.48812	-0.058	-0.04956824	-0.06	
4.4883	-0.058	-0.04956821	-0.06	
4.48848	-0.058	-0.04956818	-0.06	
4.48866	-0.058	-0.04956815	-0.06	
4.48884	-0.058	-0.04956812	-0.06	
4.48902	-0.058	-0.04956809	-0.06	
4.4892	-0.058	-0.04956806	-0.06	
4.48938	-0.058	-0.04956803	-0.06	
4.48956	-0.058	-0.04956799	-0.06	
4.48974	-0.058	-0.04956796	-0.06	
4.48992	-0.058	-0.04956793	-0.06	
4.4901	-0.058	-0.0495679	-0.06	
4.49028	-0.058	-0.04956787	-0.06	
4.49046	-0.058	-0.04956784	-0.06	
4.49064	-0.058	-0.04956781	-0.06	
4.49082	-0.058	-0.04956778	-0.06	
4.491	-0.058	-0.04956775	-0.06	
4.49118	-0.058	-0.04956772	-0.06	
4.49136	-0.058	-0.04956769	-0.06	
4.49154	-0.058	-0.04956766	-0.06	
4.49172	-0.058	-0.04956763	-0.06	
4.4919	-0.058	-0.0495676	-0.06	
4.49208	-0.058	-0.04956757	-0.06	
4.49226	-0.058	-0.04956754	-0.06	
4.49244	-0.058	-0.04956751	-0.06	
4.49262	-0.058	-0.04956748	-0.06	
4.4928	-0.058	-0.04956745	-0.06	
4.49298	-0.058	-0.04956742	-0.06	
4.49316	-0.058	-0.04956739	-0.06	
4.49334	-0.058	-0.04956736	-0.06	
4.49352	-0.058	-0.04956733	-0.06	
4.4937	-0.058	-0.0495673	-0.06	
4.49388	-0.058	-0.04956727	-0.06	
4.49406	-0.058	-0.04956724	-0.06	
4.49424	-0.058	-0.04956721	-0.06	
4.49442	-0.058	-0.04956718	-0.06	
4.4946	-0.058	-0.04956715	-0.06	
4.49478	-0.058	-0.04956712	-0.06	
4.49496	-0.058	-0.04956709	-0.06	
4.49514	-0.058	-0.04956706	-0.06	
4.49532	-0.058	-0.04956703	-0.06	
4.4955	-0.058	-0.049567	-0.06	
4.49568	-0.058	-0.04956697	-0.06	
4.49586	-0.058	-0.04956694	-0.06	
4.49604	-0.058	-0.04956691	-0.06	
4.49622	-0.058	-0.04956688	-0.06	
4.4964	-0.058	-0.04956685	-0.06	
4.49658	-0.058	-0.04956682	-0.06	
4.49676	-0.058	-0.04956679	-0.06	
4.49694	-0.058	-0.04956676	-0.06	
4.49712	-0.058	-0.04956673	-0.06	
4.4973	-0.058	-0.0495667	-0.06	
4.49748	-0.058	-0.04956667	-0.06	
4.49766	-0.058	-0.04956664	-0.06	
4.49784	-0.058	-0.04956661	-0.06	
4.49802	-0.058	-0.04956658	-0.06	
4.4982	-0.058	-0.04956655	-0.06	
4.49838	-0.058	-0.04956652	-0.06	
4.49856	-0.058	-0.04956649	-0.06	
4.49874	-0.058	-0.04956646	-0.06	
4.49892	-0.058	-0.04956643	-0.06	
4.4991	-0.058	-0.0495664	-0.06	
4.49928	-0.058	-0.04956637	-0.06	
4.49946	-0.058	-0.04956634	-0.06	
4.49964	-0.058	-0.04956631	-0.06	
4.49982	-0.058	-0.04956628	-0.06	
4.5	-0.058	-0.04956625	-0.06	
4.50018	-0.058	-0.04956622	-0.06	
4.50036	-0.058	-0.04956619	-0.06	
4.50054	-0.058	-0.04956616	-0.06	
4.50072	-0.058	-0.04956613	-0.06	
4.5009	-0.058	-0.04956611	-0.06	
4.50108	-0.058	-0.04956608	-0.06	
4.50126	-0.058	-0.04956605	-0.06	
4.50144	-0.058	-0.04956602	-0.06	
4.50162	-0.058	-0.04956599	-0.06	
4.5018	-0.058	-0.04956596	-0.06	
4.50198	-0.058	-0.04956593	-0.06	
4.50216	-0.058	-0.0495659	-0.06	
4.50234	-0.058	-0.04956587	-0.06	
4.50252	-0.058	-0.04956584	-0.06	
4.5027	-0.058	-0.04956581	-0.06	
4.50288	-0.058	-0.04956578	-0.06	
4.50306	-0.058	-0.04956575	-0.06	
4.50324	-0.058	-0.04956573	-0.06	
4.50342	-0.058	-0.0495657	-0.06	
4.5036	-0.058	-0.04956567	-0.06	
4.50378	-0.058	-0.04956564	-0.06	
4.50396	-0.058	-0.04956561	-0.06	
4.50414	-0.058	-0.04956558	-0.06	
4.50432	-0.058	-0.04956555	-0.06	
4.5045	-0.058	-0.04956552	-0.06	
4.50468	-0.058	-0.04956549	-0.06	
4.50486	-0.058	-0.04956546	-0.06	
4.50504	-0.058	-0.04956543	-0.06	
4.50522	-0.058	-0.0495654	-0.06	
4.5054	-0.058	-0.04956537	-0.06	
4.50558	-0.058	-0.04956534	-0.06	
4.50576	-0.058	-0.04956531	-0.06	
4.50594	-0.058	-0.04956528	-0.06	
4.50612	-0.058	-0.04956526	-0.06	
4.5063	-0.058	-0.04956523	-0.06	
4.50648	-0.058	-0.0495652	-0.06	
4.50666	-0.058	-0.04956517	-0.06	
4.50684	-0.058	-0.04956514	-0.06	
4.50702	-0.058	-0.04956511	-0.06	
4.5072	-0.058	-0.04956508	-0.06	
4.50738	-0.058	-0.04956505	-0.06	
4.50756	-0.058	-0.04956502	-0.06	
4.50774	-0.058	-0.04956499	-0.06	
4.50792	-0.058	-0.04956496	-0.06	
4.5081	-0.058	-0.04956493	-0.06	
4.50828	-0.058	-0.04956491	-0.06	
4.50846	-0.058	-0.04956488	-0.06	
4.50864	-0.058	-0.04956485	-0.06	
4.50882	-0.058	-0.04956482	-0.06	
4.509	-0.058	-0.04956479	-0.06	
4.50918	-0.058	-0.04956476	-0.06	
4.50936	-0.058	-0.04956473	-0.06	
4.50954	-0.058	-0.0495647	-0.06	
4.50972	-0.058	-0.04956467	-0.06	
4.5099	-0.058	-0.04956464	-0.06	
4.51008	-0.058	-0.04956461	-0.06	
4.51026	-0.058	-0.04956459	-0.06	
4.51044	-0.058	-0.04956456	-0.06	
4.51062	-0.058	-0.04956453	-0.06	
4.5108	-0.058	-0.0495645	-0.06	
4.51098	-0.058	-0.04956447	-0.06	
4.51116	-0.058	-0.04956444	-0.06	
4.51134	-0.058	-0.04956441	-0.06	
4.51152	-0.058	-0.04956438	-0.06	
4.5117	-0.058	-0.04956435	-0.06	
4.51188	-0.058	-0.04956432	-0.06	
4.51206	-0.058	-0.04956429	-0.06	
4.51224	-0.058	-0.04956427	-0.06	
4.51242	-0.058	-0.04956424	-0.06	
4.5126	-0.058	-0.04956421	-0.06	
4.51278	-0.058	-0.04956418	-0.06	
4.51296	-0.058	-0.04956415	-0.06	
4.51314	-0.058	-0.04956412	-0.06	
4.51332	-0.058	-0.04956409	-0.06	
4.5135	-0.058	-0.04956407	-0.06	
4.51368	-0.058	-0.04956404	-0.06	
4.51386	-0.058	-0.04956401	-0.06	
4.51404	-0.058	-0.04956398	-0.06	
4.51422	-0.058	-0.04956395	-0.06	
4.5144	-0.058	-0.04956392	-0.06	
4.51458	-0.058	-0.04956389	-0.06	
4.51476	-0.058	-0.04956387	-0.06	
4.51494	-0.058	-0.04956384	-0.06	
4.51512	-0.058	-0.04956381	-0.06	
4.5153	-0.058	-0.04956378	-0.06	
4.51548	-0.058	-0.04956375	-0.06	
4.51566	-0.058	-0.04956372	-0.06	
4.51584	-0.058	-0.04956369	-0.06	
4.51602	-0.058	-0.04956366	-0.06	
4.5162	-0.058	-0.04956364	-0.06	
4.51638	-0.058	-0.04956361	-0.06	
4.51656	-0.058	-0.04956358	-0.06	
4.51674	-0.058	-0.04956355	-0.06	
4.51692	-0.058	-0.04956352	-0.06	
4.5171	-0.058	-0.04956349	-0.06	
4.51728	-0.058	-0.04956346	-0.06	
4.51746	-0.058	-0.04956344	-0.06	
4.51764	-0.058	-0.04956341	-0.06	
4.51782	-0.058	-0.04956338	-0.06	
4.518	-0.058	-0.04956335	-0.06	
4.51818	-0.058	-0.04956332	-0.06	
4.51836	-0.058	-0.04956329	-0.06	
4.51854	-0.058	-0.04956327	-0.06	
4.51872	-0.058	-0.04956324	-0.06	
4.5189	-0.058	-0.04956321	-0.06	
4.51908	-0.058	-0.04956318	-0.06	
4.51926	-0.058	-0.04956315	-0.06	
4.51944	-0.058	-0.04956312	-0.06	
4.51962	-0.058	-0.04956309	-0.06	
4.5198	-0.058	-0.04956307	-0.06	
4.51998	-0.058	-0.04956304	-0.06	
4.52016	-0.058	-0.04956301	-0.06	
4.52034	-0.058	-0.04956298	-0.06	
4.52052	-0.058	-0.04956295	-0.06	
4.5207	-0.058	-0.04956292	-0.06	
4.52088	-0.058	-0.0495629	-0.06	
4.52106	-0.058	-0.04956287	-0.06	
4.52124	-0.058	-0.04956284	-0.06	
4.52142	-0.058	-0.04956281	-0.06	
4.5216	-0.058	-0.04956278	-0.06	
4.52178	-0.058	-0.04956276	-0.06	
4.52196	-0.058	-0.04956273	-0.06	
4.52214	-0.058	-0.0495627	-0.06	
4.52232	-0.058	-0.04956267	-0.06	
4.5225	-0.058	-0.04956264	-0.06	
4.52268	-0.058	-0.04956261	-0.06	
4.52286	-0.058	-0.04956259	-0.06	
4.52304	-0.058	-0.04956256	-0.06	
4.52322	-0.058	-0.04956253	-0.06	
4.5234	-0.058	-0.0495625	-0.06	
4.52358	-0.058	-0.04956247	-0.06	
4.52376	-0.058	-0.04956245	-0.06	
4.52394	-0.058	-0.04956242	-0.06	
4.52412	-0.058	-0.04956239	-0.06	
4.5243	-0.058	-0.04956236	-0.06	
4.52448	-0.058	-0.04956234	-0.06	
4.52466	-0.058	-0.04956231	-0.06	
4.52484	-0.058	-0.04956228	-0.06	
4.52502	-0.058	-0.04956225	-0.06	
4.5252	-0.058	-0.04956222	-0.06	
4.52538	-0.058	-0.04956219	-0.06	
4.52556	-0.058	-0.04956217	-0.06	
4.52574	-0.058	-0.04956214	-0.06	
4.52592	-0.058	-0.04956211	-0.06	
4.5261	-0.058	-0.04956208	-0.06	
4.52628	-0.058	-0.04956206	-0.06	
4.52646	-0.058	-0.04956203	-0.06	
4.52664	-0.058	-0.049562	-0.06	
4.52682	-0.058	-0.04956197	-0.06	
4.527	-0.058	-0.04956194	-0.06	
4.52718	-0.058	-0.04956191	-0.06	
4.52736	-0.058	-0.04956189	-0.06	
4.52754	-0.058	-0.04956186	-0.06	
4.52772	-0.058	-0.04956183	-0.06	
4.5279	-0.058	-0.0495618	-0.06	
4.52808	-0.058	-0.04956178	-0.06	
4.52826	-0.058	-0.04956175	-0.06	
4.52844	-0.058	-0.04956172	-0.06	
4.52862	-0.058	-0.04956169	-0.06	
4.5288	-0.058	-0.04956166	-0.06	
4.52898	-0.058	-0.04956164	-0.06	
4.52916	-0.058	-0.04956161	-0.06	
4.52934	-0.058	-0.04956158	-0.06	
4.52952	-0.058	-0.04956155	-0.06	
4.5297	-0.058	-0.04956153	-0.06	
4.52988	-0.058	-0.0495615	-0.06	
4.53006	-0.058	-0.04956147	-0.06	
4.53024	-0.058	-0.04956144	-0.06	
4.53042	-0.058	-0.04956141	-0.06	
4.5306	-0.058	-0.04956139	-0.06	
4.53078	-0.058	-0.04956136	-0.06	
4.53096	-0.058	-0.04956133	-0.06	
4.53114	-0.058	-0.0495613	-0.06	
4.53132	-0.058	-0.04956128	-0.06	
4.5315	-0.058	-0.04956125	-0.06	
4.53168	-0.058	-0.04956122	-0.06	
4.53186	-0.058	-0.0495612	-0.06	
4.53204	-0.058	-0.04956117	-0.06	
4.53222	-0.058	-0.04956114	-0.06	
4.5324	-0.058	-0.04956111	-0.06	
4.53258	-0.058	-0.04956108	-0.06	
4.53276	-0.058	-0.04956106	-0.06	
4.53294	-0.058	-0.04956103	-0.06	
4.53312	-0.058	-0.049561	-0.06	
4.5333	-0.058	-0.04956098	-0.06	
4.53348	-0.058	-0.04956095	-0.06	
4.53366	-0.058	-0.04956092	-0.06	
4.53384	-0.058	-0.04956089	-0.06	
4.53402	-0.058	-0.04956086	-0.06	
4.5342	-0.058	-0.04956084	-0.06	
4.53438	-0.058	-0.04956081	-0.06	
4.53456	-0.058	-0.04956078	-0.06	
4.53474	-0.058	-0.04956076	-0.06	
4.53492	-0.058	-0.04956073	-0.06	
4.5351	-0.058	-0.0495607	-0.06	
4.53528	-0.058	-0.04956067	-0.06	
4.53546	-0.058	-0.04956064	-0.06	
4.53564	-0.058	-0.04956062	-0.06	
4.53582	-0.058	-0.04956059	-0.06	
4.536	-0.058	-0.04956056	-0.06	
4.53618	-0.058	-0.04956054	-0.06	
4.53636	-0.058	-0.04956051	-0.06	
4.53654	-0.058	-0.04956048	-0.06	
4.53672	-0.058	-0.04956045	-0.06	
4.5369	-0.058	-0.04956043	-0.06	
4.53708	-0.058	-0.0495604	-0.06	
4.53726	-0.058	-0.04956037	-0.06	
4.53744	-0.058	-0.04956035	-0.06	
4.53762	-0.058	-0.04956032	-0.06	
4.5378	-0.058	-0.04956029	-0.06	
4.53798	-0.058	-0.04956026	-0.06	
4.53816	-0.058	-0.04956024	-0.06	
4.53834	-0.058	-0.04956021	-0.06	
4.53852	-0.058	-0.04956018	-0.06	
4.5387	-0.058	-0.04956016	-0.06	
4.53888	-0.058	-0.04956013	-0.06	
4.53906	-0.058	-0.0495601	-0.06	
4.53924	-0.058	-0.04956007	-0.06	
4.53942	-0.058	-0.04956005	-0.06	
4.5396	-0.058	-0.04956002	-0.06	
4.53978	-0.058	-0.04955999	-0.06	
4.53996	-0.058	-0.04955997	-0.06	
4.54014	-0.058	-0.04955994	-0.06	
4.54032	-0.058	-0.04955991	-0.06	
4.5405	-0.058	-0.04955988	-0.06	
4.54068	-0.058	-0.04955986	-0.06	
4.54086	-0.058	-0.04955983	-0.06	
4.54104	-0.058	-0.0495598	-0.06	
4.54122	-0.058	-0.04955978	-0.06	
4.5414	-0.058	-0.04955975	-0.06	
4.54158	-0.058	-0.04955972	-0.06	
4.54176	-0.058	-0.04955969	-0.06	
4.54194	-0.058	-0.04955967	-0.06	
4.54212	-0.058	-0.04955964	-0.06	
4.5423	-0.058	-0.04955962	-0.06	
4.54248	-0.058	-0.04955959	-0.06	
4.54266	-0.058	-0.04955956	-0.06	
4.54284	-0.058	-0.04955953	-0.06	
4.54302	-0.058	-0.04955951	-0.06	
4.5432	-0.058	-0.04955948	-0.06	
4.54338	-0.058	-0.04955945	-0.06	
4.54356	-0.058	-0.04955943	-0.06	
4.54374	-0.058	-0.0495594	-0.06	
4.54392	-0.058	-0.04955937	-0.06	
4.5441	-0.058	-0.04955935	-0.06	
4.54428	-0.058	-0.04955932	-0.06	
4.54446	-0.058	-0.04955929	-0.06	
4.54464	-0.058	-0.04955927	-0.06	
4.54482	-0.058	-0.04955924	-0.06	
4.545	-0.058	-0.04955921	-0.06	
4.54518	-0.058	-0.04955918	-0.06	
4.54536	-0.058	-0.04955916	-0.06	
4.54554	-0.058	-0.04955913	-0.06	
4.54572	-0.058	-0.04955911	-0.06	
4.5459	-0.058	-0.04955908	-0.06	
4.54608	-0.058	-0.04955905	-0.06	
4.54626	-0.058	-0.04955902	-0.06	
4.54644	-0.058	-0.049559	-0.06	
4.54662	-0.058	-0.04955897	-0.06	
4.5468	-0.058	-0.04955895	-0.06	
4.54698	-0.058	-0.04955892	-0.06	
4.54716	-0.058	-0.04955889	-0.06	
4.54734	-0.058	-0.04955887	-0.06	
4.54752	-0.058	-0.04955884	-0.06	
4.5477	-0.058	-0.04955881	-0.06	
4.54788	-0.058	-0.04955878	-0.06	
4.54806	-0.058	-0.04955876	-0.06	
4.54824	-0.058	-0.04955873	-0.06	
4.54842	-0.058	-0.04955871	-0.06	
4.5486	-0.058	-0.04955868	-0.06	
4.54878	-0.058	-0.04955865	-0.06	
4.54896	-0.058	-0.04955862	-0.06	
4.54914	-0.058	-0.0495586	-0.06	
4.54932	-0.058	-0.04955857	-0.06	
4.5495	-0.058	-0.04955855	-0.06	
4.54968	-0.058	-0.04955852	-0.06	
4.54986	-0.058	-0.04955849	-0.06	
4.55004	-0.058	-0.04955847	-0.06	
4.55022	-0.058	-0.04955844	-0.06	
4.5504	-0.058	-0.04955842	-0.06	
4.55058	-0.058	-0.04955839	-0.06	
4.55076	-0.058	-0.04955836	-0.06	
4.55094	-0.058	-0.04955833	-0.06	
4.55112	-0.058	-0.04955831	-0.06	
4.5513	-0.058	-0.04955828	-0.06	
4.55148	-0.058	-0.04955826	-0.06	
4.55166	-0.058	-0.04955823	-0.06	
4.55184	-0.058	-0.0495582	-0.06	
4.55202	-0.058	-0.04955818	-0.06	
4.5522	-0.058	-0.04955815	-0.06	
4.55238	-0.058	-0.04955813	-0.06	
4.55256	-0.058	-0.0495581	-0.06	
4.55274	-0.058	-0.04955807	-0.06	
4.55292	-0.058	-0.04955805	-0.06	
4.5531	-0.058	-0.04955802	-0.06	
4.55328	-0.058	-0.04955799	-0.06	
4.55346	-0.058	-0.04955797	-0.06	
4.55364	-0.058	-0.04955794	-0.06	
4.55382	-0.058	-0.04955791	-0.06	
4.554	-0.058	-0.04955789	-0.06	
4.55418	-0.058	-0.04955786	-0.06	
4.55436	-0.058	-0.04955783	-0.06	
4.55454	-0.058	-0.04955781	-0.06	
4.55472	-0.058	-0.04955778	-0.06	
4.5549	-0.058	-0.04955776	-0.06	
4.55508	-0.058	-0.04955773	-0.06	
4.55526	-0.058	-0.0495577	-0.06	
4.55544	-0.058	-0.04955768	-0.06	
4.55562	-0.058	-0.04955765	-0.06	
4.5558	-0.058	-0.04955763	-0.06	
4.55598	-0.058	-0.0495576	-0.06	
4.55616	-0.058	-0.04955757	-0.06	
4.55634	-0.058	-0.04955755	-0.06	
4.55652	-0.058	-0.04955752	-0.06	
4.5567	-0.058	-0.0495575	-0.06	
4.55688	-0.058	-0.04955747	-0.06	
4.55706	-0.058	-0.04955744	-0.06	
4.55724	-0.058	-0.04955742	-0.06	
4.55742	-0.058	-0.04955739	-0.06	
4.5576	-0.058	-0.04955737	-0.06	
4.55778	-0.058	-0.04955734	-0.06	
4.55796	-0.058	-0.04955731	-0.06	
4.55814	-0.058	-0.04955729	-0.06	
4.55832	-0.058	-0.04955726	-0.06	
4.5585	-0.058	-0.04955724	-0.06	
4.55868	-0.058	-0.04955721	-0.06	
4.55886	-0.058	-0.04955718	-0.06	
4.55904	-0.058	-0.04955716	-0.06	
4.55922	-0.058	-0.04955713	-0.06	
4.5594	-0.058	-0.04955711	-0.06	
4.55958	-0.058	-0.04955708	-0.06	
4.55976	-0.058	-0.04955706	-0.06	
4.55994	-0.058	-0.04955703	-0.06	
4.56012	-0.058	-0.049557	-0.06	
4.5603	-0.058	-0.04955698	-0.06	
4.56048	-0.058	-0.04955695	-0.06	
4.56066	-0.058	-0.04955693	-0.06	
4.56084	-0.058	-0.0495569	-0.06	
4.56102	-0.058	-0.04955687	-0.06	
4.5612	-0.058	-0.04955685	-0.06	
4.56138	-0.058	-0.04955682	-0.06	
4.56156	-0.058	-0.0495568	-0.06	
4.56174	-0.058	-0.04955677	-0.06	
4.56192	-0.058	-0.04955675	-0.06	
4.5621	-0.058	-0.04955672	-0.06	
4.56228	-0.058	-0.04955669	-0.06	
4.56246	-0.058	-0.04955667	-0.06	
4.56264	-0.058	-0.04955664	-0.06	
4.56282	-0.058	-0.04955662	-0.06	
4.563	-0.058	-0.04955659	-0.06	
