Time	Input	Mod 1	Mod 2	Mod 3	
0.0878	-0.06	-0.05172045	-0.05172045	-0.05172045	
0.088	-0.06	-0.05171358	-0.05171358	-0.05171358	
0.0882	-0.06	-0.05170674	-0.05170674	-0.05170674	
0.0884	-0.06	-0.05169993	-0.05169993	-0.05169993	
0.08859999	-0.06	-0.05169314	-0.05169314	-0.05169314	
0.0888	-0.06	-0.05168638	-0.05168638	-0.05168638	
0.08899999	-0.06	-0.05167965	-0.05167965	-0.05167965	
0.0892	-0.06	-0.05167294	-0.05167294	-0.05167294	
0.0894	-0.06	-0.05166627	-0.05166627	-0.05166627	
0.0896	-0.06	-0.05165961	-0.05165961	-0.05165961	
0.0898	-0.06	-0.05165299	-0.05165299	-0.05165299	
0.09	-0.06	-0.05164639	-0.05164639	-0.05164639	
0.0902	-0.06	-0.05163982	-0.05163982	-0.05163982	
0.0904	-0.06	-0.05163327	-0.05163327	-0.05163327	
0.0906	-0.06	-0.05162675	-0.05162675	-0.05162675	
0.09079999	-0.06	-0.05162026	-0.05162026	-0.05162026	
0.091	-0.06	-0.05161379	-0.05161379	-0.05161379	
0.09119999	-0.06	-0.05160735	-0.05160735	-0.05160735	
0.0914	-0.06	-0.05160093	-0.05160093	-0.05160093	
0.0916	-0.06	-0.05159454	-0.05159454	-0.05159454	
0.0918	-0.06	-0.05158817	-0.05158817	-0.05158817	
0.092	-0.06	-0.05158183	-0.05158183	-0.05158183	
0.0922	-0.06	-0.05157552	-0.05157552	-0.05157552	
0.0924	-0.06	-0.05156923	-0.05156923	-0.05156923	
0.0926	-0.06	-0.05156296	-0.05156296	-0.05156296	
0.0928	-0.06	-0.05155673	-0.05155673	-0.05155673	
0.09299999	-0.06	-0.05155051	-0.05155051	-0.05155051	
0.0932	-0.06	-0.05154432	-0.05154432	-0.05154432	
0.09339999	-0.06	-0.05153816	-0.05153816	-0.05153816	
0.0936	-0.06	-0.05153202	-0.05153202	-0.05153202	
0.0938	-0.06	-0.0515259	-0.0515259	-0.0515259	
0.094	-0.06	-0.05151981	-0.05151981	-0.05151981	
0.0942	-0.06	-0.05151374	-0.05151374	-0.05151374	
0.0944	-0.06	-0.0515077	-0.0515077	-0.0515077	
0.0946	-0.06	-0.05150168	-0.05150168	-0.05150168	
0.0948	-0.06	-0.05149569	-0.05149569	-0.05149569	
0.095	-0.06	-0.05148971	-0.05148971	-0.05148971	
0.09519999	-0.06	-0.05148377	-0.05148377	-0.05148377	
0.0954	-0.06	-0.05147785	-0.05147785	-0.05147785	
0.09559999	-0.06	-0.05147194	-0.05147194	-0.05147194	
0.0958	-0.06	-0.05146607	-0.05146607	-0.05146607	
0.096	-0.06	-0.05146022	-0.05146022	-0.05146022	
0.0962	-0.06	-0.05145439	-0.05145439	-0.05145439	
0.0964	-0.06	-0.05144858	-0.05144858	-0.05144858	
0.0966	-0.06	-0.0514428	-0.0514428	-0.0514428	
0.0968	-0.06	-0.05143704	-0.05143704	-0.05143704	
0.097	-0.06	-0.0514313	-0.0514313	-0.0514313	
0.0972	-0.06	-0.05142559	-0.05142559	-0.05142559	
0.09739999	-0.06	-0.0514199	-0.0514199	-0.0514199	
0.0976	-0.06	-0.05141423	-0.05141423	-0.05141423	
0.09779999	-0.06	-0.05140859	-0.05140859	-0.05140859	
0.098	-0.06	-0.05140296	-0.05140296	-0.05140296	
0.0982	-0.06	-0.05139736	-0.05139736	-0.05139736	
0.0984	-0.06	-0.05139178	-0.05139178	-0.05139178	
0.0986	-0.06	-0.05138623	-0.05138623	-0.05138623	
0.0988	-0.06	-0.05138069	-0.05138069	-0.05138069	
0.099	-0.06	-0.05137518	-0.05137518	-0.05137518	
0.0992	-0.06	-0.05136969	-0.05136969	-0.05136969	
0.0994	-0.06	-0.05136422	-0.05136422	-0.05136422	
0.09959999	-0.06	-0.05135878	-0.05135878	-0.05135878	
0.0998	-0.06	-0.05135335	-0.05135335	-0.05135335	
0.09999999	-0.06	-0.05134795	-0.05134795	-0.05134795	
0.1002	-0.06	-0.05134257	-0.05134257	-0.05134257	
0.1004	-0.06	-0.05133721	-0.05133721	-0.05133721	
0.1006	-0.06	-0.05133187	-0.05133187	-0.05133187	
0.1008	-0.06	-0.05132655	-0.05132655	-0.05132655	
0.101	-0.06	-0.05132126	-0.05132126	-0.05132126	
0.1012	-0.06	-0.05131599	-0.05131599	-0.05131599	
0.1014	-0.06	-0.05131073	-0.05131073	-0.05131073	
0.1016	-0.06	-0.0513055	-0.0513055	-0.0513055	
0.1018	-0.06	-0.05130029	-0.05130029	-0.05130029	
0.102	-0.06	-0.0512951	-0.0512951	-0.0512951	
0.1022	-0.06	-0.05128993	-0.05128993	-0.05128993	
0.1024	-0.06	-0.05128478	-0.05128478	-0.05128478	
0.1026	-0.06	-0.05127965	-0.05127965	-0.05127965	
0.1028	-0.06	-0.05127454	-0.05127454	-0.05127454	
0.103	-0.06	-0.05126945	-0.05126945	-0.05126945	
0.1032	-0.06	-0.05126438	-0.05126438	-0.05126438	
0.1034	-0.06	-0.05125934	-0.05125934	-0.05125934	
0.1036	-0.06	-0.05125431	-0.05125431	-0.05125431	
0.1038	-0.06	-0.0512493	-0.0512493	-0.0512493	
0.104	-0.06	-0.05124431	-0.05124431	-0.05124431	
0.1042	-0.06	-0.05123935	-0.05123935	-0.05123935	
0.1044	-0.06	-0.0512344	-0.0512344	-0.0512344	
0.1046	-0.06	-0.05122947	-0.05122947	-0.05122947	
0.1048	-0.06	-0.05122456	-0.05122456	-0.05122456	
0.105	-0.06	-0.05121968	-0.05121968	-0.05121968	
0.1052	-0.06	-0.05121481	-0.05121481	-0.05121481	
0.1054	-0.06	-0.05120996	-0.05120996	-0.05120996	
0.1056	-0.06	-0.05120513	-0.05120513	-0.05120513	
0.1058	-0.06	-0.05120032	-0.05120032	-0.05120032	
0.106	-0.06	-0.05119552	-0.05119552	-0.05119552	
0.1062	-0.06	-0.05119075	-0.05119075	-0.05119075	
0.1064	-0.06	-0.051186	-0.051186	-0.051186	
0.1066	-0.06	-0.05118126	-0.05118126	-0.05118126	
0.1068	-0.06	-0.05117655	-0.05117655	-0.05117655	
0.107	-0.06	-0.05117185	-0.05117185	-0.05117185	
0.1072	-0.06	-0.05116718	-0.05116718	-0.05116718	
0.1074	-0.06	-0.05116251	-0.05116251	-0.05116251	
0.1076	-0.06	-0.05115787	-0.05115787	-0.05115787	
0.1078	-0.06	-0.05115325	-0.05115325	-0.05115325	
0.108	-0.06	-0.05114865	-0.05114865	-0.05114865	
0.1082	-0.06	-0.05114406	-0.05114406	-0.05114406	
0.1084	-0.06	-0.0511395	-0.0511395	-0.0511395	
0.1086	-0.06	-0.05113495	-0.05113495	-0.05113495	
0.1088	-0.06	-0.05113041	-0.05113041	-0.05113041	
0.109	-0.06	-0.0511259	-0.0511259	-0.0511259	
0.1092	-0.06	-0.05112141	-0.05112141	-0.05112141	
0.1094	-0.06	-0.05111693	-0.05111693	-0.05111693	
0.1096	-0.06	-0.05111247	-0.05111247	-0.05111247	
0.1098	-0.06	-0.05110803	-0.05110803	-0.05110803	
0.11	-0.06	-0.05110361	-0.05110361	-0.05110361	
0.1102	-0.06	-0.0510992	-0.0510992	-0.0510992	
0.1104	-0.06	-0.05109482	-0.05109482	-0.05109482	
0.1106	-0.06	-0.05109045	-0.05109045	-0.05109045	
0.1108	-0.06	-0.05108609	-0.05108609	-0.05108609	
0.111	-0.06	-0.05108175	-0.05108175	-0.05108175	
0.1112	-0.06	-0.05107744	-0.05107744	-0.05107744	
0.1114	-0.06	-0.05107314	-0.05107314	-0.05107314	
0.1116	-0.06	-0.05106885	-0.05106885	-0.05106885	
0.1118	-0.06	-0.05106458	-0.05106458	-0.05106458	
0.112	-0.06	-0.05106033	-0.05106033	-0.05106033	
0.1122	-0.06	-0.0510561	-0.0510561	-0.0510561	
0.1124	-0.06	-0.05105188	-0.05105188	-0.05105188	
0.1126	-0.06	-0.05104769	-0.05104769	-0.05104769	
0.1128	-0.06	-0.05104351	-0.05104351	-0.05104351	
0.113	-0.06	-0.05103934	-0.05103934	-0.05103934	
0.1132	-0.06	-0.05103519	-0.05103519	-0.05103519	
0.1134	-0.06	-0.05103106	-0.05103106	-0.05103106	
0.1136	-0.06	-0.05102694	-0.05102694	-0.05102694	
0.1138	-0.06	-0.05102284	-0.05102284	-0.05102284	
0.114	-0.06	-0.05101876	-0.05101876	-0.05101876	
0.1142	-0.06	-0.05101469	-0.05101469	-0.05101469	
0.1144	-0.06	-0.05101064	-0.05101064	-0.05101064	
0.1146	-0.06	-0.05100661	-0.05100661	-0.05100661	
0.1148	-0.06	-0.05100259	-0.05100259	-0.05100259	
0.115	-0.06	-0.05099859	-0.05099859	-0.05099859	
0.1152	-0.06	-0.0509946	-0.0509946	-0.0509946	
0.1154	-0.06	-0.05099063	-0.05099063	-0.05099063	
0.1156	-0.06	-0.05098667	-0.05098667	-0.05098667	
0.1158	-0.06	-0.05098274	-0.05098274	-0.05098274	
0.116	-0.06	-0.05097881	-0.05097881	-0.05097881	
0.1162	-0.06	-0.05097491	-0.05097491	-0.05097491	
0.1164	-0.06	-0.05097101	-0.05097101	-0.05097101	
0.1166	-0.06	-0.05096714	-0.05096714	-0.05096714	
0.1168	-0.06	-0.05096328	-0.05096328	-0.05096328	
0.117	-0.06	-0.05095943	-0.05095943	-0.05095943	
0.1172	-0.06	-0.0509556	-0.0509556	-0.0509556	
0.1174	-0.06	-0.05095179	-0.05095179	-0.05095179	
0.1176	-0.06	-0.05094799	-0.05094799	-0.05094799	
0.1178	-0.06	-0.0509442	-0.0509442	-0.0509442	
0.118	-0.06	-0.05094043	-0.05094043	-0.05094043	
0.1182	-0.06	-0.05093668	-0.05093668	-0.05093668	
0.1184	-0.06	-0.05093294	-0.05093294	-0.05093294	
0.1186	-0.06	-0.05092921	-0.05092921	-0.05092921	
0.1188	-0.06	-0.0509255	-0.0509255	-0.0509255	
0.119	-0.06	-0.05092181	-0.05092181	-0.05092181	
0.1192	-0.06	-0.05091813	-0.05091813	-0.05091813	
0.1194	-0.06	-0.05091447	-0.05091447	-0.05091447	
0.1196	-0.06	-0.05091082	-0.05091082	-0.05091082	
0.1198	-0.06	-0.05090718	-0.05090718	-0.05090718	
0.12	-0.06	-0.05090356	-0.05090356	-0.05090356	
0.1202	-0.06	-0.05089995	-0.05089995	-0.05089995	
0.1204	-0.06	-0.05089636	-0.05089636	-0.05089636	
0.1206	-0.06	-0.05089278	-0.05089278	-0.05089278	
0.1208	-0.06	-0.05088922	-0.05088922	-0.05088922	
0.121	-0.06	-0.05088567	-0.05088567	-0.05088567	
0.1212	-0.06	-0.05088213	-0.05088213	-0.05088213	
0.1214	-0.06	-0.05087861	-0.05087861	-0.05087861	
0.1216	-0.06	-0.0508751	-0.0508751	-0.0508751	
0.1218	-0.06	-0.05087161	-0.05087161	-0.05087161	
0.122	-0.06	-0.05086813	-0.05086813	-0.05086813	
0.1222	-0.06	-0.05086466	-0.05086466	-0.05086466	
0.1224	-0.06	-0.05086121	-0.05086121	-0.05086121	
0.1226	-0.06	-0.05085777	-0.05085777	-0.05085777	
0.1228	-0.06	-0.05085435	-0.05085435	-0.05085435	
0.123	-0.06	-0.05085094	-0.05085094	-0.05085094	
0.1232	-0.06	-0.05084754	-0.05084754	-0.05084754	
0.1234	-0.06	-0.05084416	-0.05084416	-0.05084416	
0.1236	-0.06	-0.05084079	-0.05084079	-0.05084079	
0.1238	-0.06	-0.05083743	-0.05083743	-0.05083743	
0.124	-0.06	-0.05083409	-0.05083409	-0.05083409	
0.1242	-0.06	-0.05083076	-0.05083076	-0.05083076	
0.1244	-0.06	-0.05082744	-0.05082744	-0.05082744	
0.1246	-0.06	-0.05082414	-0.05082414	-0.05082414	
0.1248	-0.06	-0.05082085	-0.05082085	-0.05082085	
0.125	-0.06	-0.05081757	-0.05081757	-0.05081757	
0.1252	-0.06	-0.05081431	-0.05081431	-0.05081431	
0.1254	-0.06	-0.05081106	-0.05081106	-0.05081106	
0.1256	-0.06	-0.05080782	-0.05080782	-0.05080782	
0.1258	-0.06	-0.0508046	-0.0508046	-0.0508046	
0.126	-0.06	-0.05080139	-0.05080139	-0.05080139	
0.1262	-0.06	-0.05079819	-0.05079819	-0.05079819	
0.1264	-0.06	-0.050795	-0.050795	-0.050795	
0.1266	-0.06	-0.05079183	-0.05079183	-0.05079183	
0.1268	-0.06	-0.05078866	-0.05078866	-0.05078866	
0.127	-0.06	-0.05078552	-0.05078552	-0.05078552	
0.1272	-0.06	-0.05078238	-0.05078238	-0.05078238	
0.1274	-0.06	-0.05077926	-0.05077926	-0.05077926	
0.1276	-0.06	-0.05077615	-0.05077615	-0.05077615	
0.1278	-0.06	-0.05077305	-0.05077305	-0.05077305	
0.128	-0.06	-0.05076996	-0.05076996	-0.05076996	
0.1282	-0.06	-0.05076689	-0.05076689	-0.05076689	
0.1284	-0.06	-0.05076383	-0.05076383	-0.05076383	
0.1286	-0.06	-0.05076078	-0.05076078	-0.05076078	
0.1288	-0.06	-0.05075774	-0.05075774	-0.05075774	
0.129	-0.06	-0.05075471	-0.05075471	-0.05075471	
0.1292	-0.06	-0.0507517	-0.0507517	-0.0507517	
0.1294	-0.06	-0.0507487	-0.0507487	-0.0507487	
0.1296	-0.06	-0.05074571	-0.05074571	-0.05074571	
0.1298	-0.06	-0.05074273	-0.05074273	-0.05074273	
0.13	-0.06	-0.05073977	-0.05073977	-0.05073977	
0.1302	-0.06	-0.05073682	-0.05073682	-0.05073682	
0.1304	-0.06	-0.05073388	-0.05073388	-0.05073388	
0.1306	-0.06	-0.05073095	-0.05073095	-0.05073095	
0.1308	-0.06	-0.05072803	-0.05072803	-0.05072803	
0.131	-0.06	-0.05072512	-0.05072512	-0.05072512	
0.1312	-0.06	-0.05072223	-0.05072223	-0.05072223	
0.1314	-0.06	-0.05071934	-0.05071934	-0.05071934	
0.1316	-0.06	-0.05071647	-0.05071647	-0.05071647	
0.1318	-0.06	-0.05071361	-0.05071361	-0.05071361	
0.132	-0.06	-0.05071076	-0.05071076	-0.05071076	
0.1322	-0.06	-0.05070793	-0.05070793	-0.05070793	
0.1324	-0.06	-0.0507051	-0.0507051	-0.0507051	
0.1326	-0.06	-0.05070229	-0.05070229	-0.05070229	
0.1328	-0.06	-0.05069948	-0.05069948	-0.05069948	
0.133	-0.06	-0.05069669	-0.05069669	-0.05069669	
0.1332	-0.06	-0.05069391	-0.05069391	-0.05069391	
0.1334	-0.06	-0.05069114	-0.05069114	-0.05069114	
0.1336	-0.06	-0.05068838	-0.05068838	-0.05068838	
0.1338	-0.06	-0.05068563	-0.05068563	-0.05068563	
0.134	-0.06	-0.05068289	-0.05068289	-0.05068289	
0.1342	-0.06	-0.05068017	-0.05068017	-0.05068017	
0.1344	-0.06	-0.05067745	-0.05067745	-0.05067745	
0.1346	-0.06	-0.05067475	-0.05067475	-0.05067475	
0.1348	-0.06	-0.05067205	-0.05067205	-0.05067205	
0.135	-0.06	-0.05066937	-0.05066937	-0.05066937	
0.1352	-0.06	-0.0506667	-0.0506667	-0.0506667	
0.1354	-0.06	-0.05066404	-0.05066404	-0.05066404	
0.1356	-0.06	-0.05066139	-0.05066139	-0.05066139	
0.1358	-0.06	-0.05065875	-0.05065875	-0.05065875	
0.136	-0.06	-0.05065612	-0.05065612	-0.05065612	
0.1362	-0.06	-0.0506535	-0.0506535	-0.0506535	
0.1364	-0.06	-0.05065089	-0.05065089	-0.05065089	
0.1366	-0.06	-0.05064829	-0.05064829	-0.05064829	
0.1368	-0.06	-0.05064571	-0.05064571	-0.05064571	
0.137	-0.06	-0.05064313	-0.05064313	-0.05064313	
0.1372	-0.06	-0.05064056	-0.05064056	-0.05064056	
0.1374	-0.06	-0.050638	-0.050638	-0.050638	
0.1376	-0.06	-0.05063545	-0.05063545	-0.05063545	
0.1378	-0.06	-0.05063292	-0.05063292	-0.05063292	
0.138	-0.06	-0.05063039	-0.05063039	-0.05063039	
0.1382	-0.06	-0.05062788	-0.05062788	-0.05062788	
0.1384	-0.06	-0.05062537	-0.05062537	-0.05062537	
0.1386	-0.06	-0.05062287	-0.05062287	-0.05062287	
0.1388	-0.06	-0.05062038	-0.05062038	-0.05062038	
0.139	-0.06	-0.05061791	-0.05061791	-0.05061791	
0.1392	-0.06	-0.05061544	-0.05061544	-0.05061544	
0.1394	-0.06	-0.05061299	-0.05061299	-0.05061299	
0.1396	-0.06	-0.05061054	-0.05061054	-0.05061054	
0.1398	-0.06	-0.0506081	-0.0506081	-0.0506081	
0.14	-0.06	-0.05060567	-0.05060567	-0.05060567	
0.1402	-0.06	-0.05060326	-0.05060326	-0.05060326	
0.1404	-0.06	-0.05060085	-0.05060085	-0.05060085	
0.1406	-0.06	-0.05059845	-0.05059845	-0.05059845	
0.1408	-0.06	-0.05059606	-0.05059606	-0.05059606	
0.141	-0.06	-0.05059368	-0.05059368	-0.05059368	
0.1412	-0.06	-0.05059131	-0.05059131	-0.05059131	
0.1414	-0.06	-0.05058895	-0.05058895	-0.05058895	
0.1416	-0.06	-0.0505866	-0.0505866	-0.0505866	
0.1418	-0.06	-0.05058426	-0.05058426	-0.05058426	
0.142	-0.06	-0.05058192	-0.05058192	-0.05058192	
0.1422	-0.06	-0.0505796	-0.0505796	-0.0505796	
0.1424	-0.06	-0.05057729	-0.05057729	-0.05057729	
0.1426	-0.06	-0.05057498	-0.05057498	-0.05057498	
0.1428	-0.06	-0.05057269	-0.05057269	-0.05057269	
0.143	-0.06	-0.0505704	-0.0505704	-0.0505704	
0.1432	-0.06	-0.05056813	-0.05056813	-0.05056813	
0.1434	-0.06	-0.05056586	-0.05056586	-0.05056586	
0.1436	-0.06	-0.0505636	-0.0505636	-0.0505636	
0.1438	-0.06	-0.05056135	-0.05056135	-0.05056135	
0.144	-0.06	-0.05055911	-0.05055911	-0.05055911	
0.1442	-0.06	-0.05055688	-0.05055688	-0.05055688	
0.1444	-0.06	-0.05055465	-0.05055465	-0.05055465	
0.1446	-0.06	-0.05055244	-0.05055244	-0.05055244	
0.1448	-0.06	-0.05055023	-0.05055023	-0.05055023	
0.145	-0.06	-0.05054804	-0.05054804	-0.05054804	
0.1452	-0.06	-0.05054585	-0.05054585	-0.05054585	
0.1454	-0.06	-0.05054367	-0.05054367	-0.05054367	
0.1456	-0.06	-0.0505415	-0.0505415	-0.0505415	
0.1458	-0.06	-0.05053934	-0.05053934	-0.05053934	
0.146	-0.06	-0.05053718	-0.05053718	-0.05053718	
0.1462	-0.06	-0.05053504	-0.05053504	-0.05053504	
0.1464	-0.06	-0.0505329	-0.0505329	-0.0505329	
0.1466	-0.06	-0.05053078	-0.05053078	-0.05053078	
0.1468	-0.06	-0.05052866	-0.05052866	-0.05052866	
0.147	-0.06	-0.05052655	-0.05052655	-0.05052655	
0.1472	-0.06	-0.05052444	-0.05052444	-0.05052444	
0.1474	-0.06	-0.05052235	-0.05052235	-0.05052235	
0.1476	-0.06	-0.05052027	-0.05052027	-0.05052027	
0.1478	-0.06	-0.05051819	-0.05051819	-0.05051819	
0.148	-0.06	-0.05051612	-0.05051612	-0.05051612	
0.1482	-0.06	-0.05051406	-0.05051406	-0.05051406	
0.1484	-0.06	-0.05051201	-0.05051201	-0.05051201	
0.1486	-0.06	-0.05050996	-0.05050996	-0.05050996	
0.1488	-0.06	-0.05050793	-0.05050793	-0.05050793	
0.149	-0.06	-0.0505059	-0.0505059	-0.0505059	
0.1492	-0.06	-0.05050388	-0.05050388	-0.05050388	
0.1494	-0.06	-0.05050187	-0.05050187	-0.05050187	
0.1496	-0.06	-0.05049987	-0.05049987	-0.05049987	
0.1498	-0.06	-0.05049787	-0.05049787	-0.05049787	
0.15	-0.06	-0.05049588	-0.05049588	-0.05049588	
0.1502	-0.06	-0.0504939	-0.0504939	-0.0504939	
0.1504	-0.06	-0.05049193	-0.05049193	-0.05049193	
0.1506	-0.06	-0.05048997	-0.05048997	-0.05048997	
0.1508	-0.06	-0.05048801	-0.05048801	-0.05048801	
0.151	-0.06	-0.05048607	-0.05048607	-0.05048607	
0.1512	-0.06	-0.05048412	-0.05048412	-0.05048412	
0.1514	-0.06	-0.05048219	-0.05048219	-0.05048219	
0.1516	-0.06	-0.05048027	-0.05048027	-0.05048027	
0.1518	-0.06	-0.05047835	-0.05047835	-0.05047835	
0.152	-0.06	-0.05047644	-0.05047644	-0.05047644	
0.1522	-0.06	-0.05047454	-0.05047454	-0.05047454	
0.1524	-0.06	-0.05047264	-0.05047264	-0.05047264	
0.1526	-0.06	-0.05047075	-0.05047075	-0.05047075	
0.1528	-0.06	-0.05046888	-0.05046888	-0.05046888	
0.153	-0.06	-0.05046701	-0.05046701	-0.05046701	
0.1532	-0.06	-0.05046514	-0.05046514	-0.05046514	
0.1534	-0.06	-0.05046329	-0.05046329	-0.05046329	
0.1536	-0.06	-0.05046143	-0.05046143	-0.05046143	
0.1538	-0.06	-0.05045959	-0.05045959	-0.05045959	
0.154	-0.06	-0.05045776	-0.05045776	-0.05045776	
0.1542	-0.06	-0.05045593	-0.05045593	-0.05045593	
0.1544	-0.06	-0.05045411	-0.05045411	-0.05045411	
0.1546	-0.06	-0.0504523	-0.0504523	-0.0504523	
0.1548	-0.06	-0.05045049	-0.05045049	-0.05045049	
0.155	-0.06	-0.05044869	-0.05044869	-0.05044869	
0.1552	-0.06	-0.0504469	-0.0504469	-0.0504469	
0.1554	-0.06	-0.05044512	-0.05044512	-0.05044512	
0.1556	-0.06	-0.05044334	-0.05044334	-0.05044334	
0.1558	-0.06	-0.05044157	-0.05044157	-0.05044157	
0.156	-0.06	-0.05043981	-0.05043981	-0.05043981	
0.1562	-0.06	-0.05043805	-0.05043805	-0.05043805	
0.1564	-0.06	-0.0504363	-0.0504363	-0.0504363	
0.1566	-0.06	-0.05043456	-0.05043456	-0.05043456	
0.1568	-0.06	-0.05043283	-0.05043283	-0.05043283	
0.157	-0.06	-0.0504311	-0.0504311	-0.0504311	
0.1572	-0.06	-0.05042938	-0.05042938	-0.05042938	
0.1574	-0.06	-0.05042766	-0.05042766	-0.05042766	
0.1576	-0.06	-0.05042596	-0.05042596	-0.05042596	
0.1578	-0.06	-0.05042426	-0.05042426	-0.05042426	
0.158	-0.06	-0.05042256	-0.05042256	-0.05042256	
0.1582	-0.06	-0.05042088	-0.05042088	-0.05042088	
0.1584	-0.06	-0.0504192	-0.0504192	-0.0504192	
0.1586	-0.06	-0.05041752	-0.05041752	-0.05041752	
0.1588	-0.06	-0.05041585	-0.05041585	-0.05041585	
0.159	-0.06	-0.0504142	-0.0504142	-0.0504142	
0.1592	-0.06	-0.05041254	-0.05041254	-0.05041254	
0.1594	-0.06	-0.0504109	-0.0504109	-0.0504109	
0.1596	-0.06	-0.05040926	-0.05040926	-0.05040926	
0.1598	-0.06	-0.05040762	-0.05040762	-0.05040762	
0.16	-0.06	-0.05040599	-0.05040599	-0.05040599	
0.1602	-0.06	-0.05040437	-0.05040437	-0.05040437	
0.1604	-0.06	-0.05040276	-0.05040276	-0.05040276	
0.1606	-0.06	-0.05040115	-0.05040115	-0.05040115	
0.1608	-0.06	-0.05039955	-0.05039955	-0.05039955	
0.161	-0.06	-0.05039795	-0.05039795	-0.05039795	
0.1612	-0.06	-0.05039637	-0.05039637	-0.05039637	
0.1614	-0.06	-0.05039478	-0.05039478	-0.05039478	
0.1616	-0.06	-0.05039321	-0.05039321	-0.05039321	
0.1618	-0.06	-0.05039164	-0.05039164	-0.05039164	
0.162	-0.06	-0.05039008	-0.05039008	-0.05039008	
0.1622	-0.06	-0.05038852	-0.05038852	-0.05038852	
0.1624	-0.06	-0.05038697	-0.05038697	-0.05038697	
0.1626	-0.06	-0.05038542	-0.05038542	-0.05038542	
0.1628	-0.06	-0.05038388	-0.05038388	-0.05038388	
0.163	-0.06	-0.05038235	-0.05038235	-0.05038235	
0.1632	-0.06	-0.05038083	-0.05038083	-0.05038083	
0.1634	-0.06	-0.05037931	-0.05037931	-0.05037931	
0.1636	-0.06	-0.05037779	-0.05037779	-0.05037779	
0.1638	-0.06	-0.05037628	-0.05037628	-0.05037628	
0.164	-0.06	-0.05037478	-0.05037478	-0.05037478	
0.1642	-0.06	-0.05037329	-0.05037329	-0.05037329	
0.1644	-0.06	-0.0503718	-0.0503718	-0.0503718	
0.1646	-0.06	-0.05037031	-0.05037031	-0.05037031	
0.1648	-0.06	-0.05036883	-0.05036883	-0.05036883	
0.165	-0.06	-0.05036736	-0.05036736	-0.05036736	
0.1652	-0.06	-0.05036589	-0.05036589	-0.05036589	
0.1654	-0.06	-0.05036443	-0.05036443	-0.05036443	
0.1656	-0.06	-0.05036298	-0.05036298	-0.05036298	
0.1658	-0.06	-0.05036153	-0.05036153	-0.05036153	
0.166	-0.06	-0.05036008	-0.05036008	-0.05036008	
0.1662	-0.06	-0.05035865	-0.05035865	-0.05035865	
0.1664	-0.06	-0.05035722	-0.05035722	-0.05035722	
0.1666	-0.06	-0.05035579	-0.05035579	-0.05035579	
0.1668	-0.06	-0.05035437	-0.05035437	-0.05035437	
0.167	-0.06	-0.05035295	-0.05035295	-0.05035295	
0.1672	-0.06	-0.05035155	-0.05035155	-0.05035155	
0.1674	-0.06	-0.05035014	-0.05035014	-0.05035014	
0.1676	-0.06	-0.05034874	-0.05034874	-0.05034874	
0.1678	-0.06	-0.05034735	-0.05034735	-0.05034735	
0.168	-0.06	-0.05034596	-0.05034596	-0.05034596	
0.1682	-0.06	-0.05034459	-0.05034459	-0.05034459	
0.1684	-0.06	-0.05034321	-0.05034321	-0.05034321	
0.1686	-0.06	-0.05034184	-0.05034184	-0.05034184	
0.1688	-0.06	-0.05034047	-0.05034047	-0.05034047	
0.169	-0.06	-0.05033911	-0.05033911	-0.05033911	
0.1692	-0.06	-0.05033776	-0.05033776	-0.05033776	
0.1694	-0.06	-0.05033641	-0.05033641	-0.05033641	
0.1696	-0.06	-0.05033507	-0.05033507	-0.05033507	
0.1698	-0.06	-0.05033373	-0.05033373	-0.05033373	
0.17	-0.06	-0.0503324	-0.0503324	-0.0503324	
0.1702	-0.06	-0.05033107	-0.05033107	-0.05033107	
0.1704	-0.06	-0.05032975	-0.05032975	-0.05032975	
0.1706	-0.06	-0.05032844	-0.05032844	-0.05032844	
0.1708	-0.06	-0.05032713	-0.05032713	-0.05032713	
0.171	-0.06	-0.05032582	-0.05032582	-0.05032582	
0.1712	-0.06	-0.05032452	-0.05032452	-0.05032452	
0.1714	-0.06	-0.05032322	-0.05032322	-0.05032322	
0.1716	-0.06	-0.05032193	-0.05032193	-0.05032193	
0.1718	-0.06	-0.05032065	-0.05032065	-0.05032065	
0.172	-0.06	-0.05031937	-0.05031937	-0.05031937	
0.1722	-0.06	-0.05031809	-0.05031809	-0.05031809	
0.1724	-0.06	-0.05031682	-0.05031682	-0.05031682	
0.1726	-0.06	-0.05031556	-0.05031556	-0.05031556	
0.1728	-0.06	-0.0503143	-0.0503143	-0.0503143	
0.173	-0.06	-0.05031304	-0.05031304	-0.05031304	
0.1732	-0.06	-0.05031179	-0.05031179	-0.05031179	
0.1734	-0.06	-0.05031055	-0.05031055	-0.05031055	
0.1736	-0.06	-0.05030931	-0.05030931	-0.05030931	
0.1738	-0.06	-0.05030807	-0.05030807	-0.05030807	
0.174	-0.06	-0.05030685	-0.05030685	-0.05030685	
0.1742	-0.06	-0.05030562	-0.05030562	-0.05030562	
0.1744	-0.06	-0.0503044	-0.0503044	-0.0503044	
0.1746	-0.06	-0.05030318	-0.05030318	-0.05030318	
0.1748	-0.06	-0.05030197	-0.05030197	-0.05030197	
0.175	-0.06	-0.05030077	-0.05030077	-0.05030077	
0.1752	-0.06	-0.05029957	-0.05029957	-0.05029957	
0.1754	-0.06	-0.05029837	-0.05029837	-0.05029837	
