Time	BL_Ankle-Ext Ia	BL_Ankle-Ext Ib	BL_Ankle-Flx II	BL_Ankle-Flx Ia	BL_Ankle-Flx Ib	BL_Hip-Ext II	BL_Hip-Flx II	BL_Hip-Flx Ia	
5.6576	-0.05943182	-0.05600651	-0.05101344	-0.05887805	-0.06091231	-0.05268344	-0.04613889	-0.05506207	
5.65968	-0.05945498	-0.0559856	-0.05099264	-0.05890948	-0.060907	-0.05287685	-0.04596125	-0.0550952	
5.66176	-0.05947718	-0.05605645	-0.05096769	-0.05890393	-0.06090054	-0.05301864	-0.04583054	-0.05519437	
5.66384	-0.05949849	-0.05610319	-0.05095123	-0.0588986	-0.06089628	-0.05311217	-0.04574431	-0.0552915	
5.66592	-0.0593809	-0.05614375	-0.05098527	-0.05894348	-0.06090486	-0.05324438	-0.04561999	-0.0552155	
5.668	-0.05940612	-0.05613601	-0.05100212	-0.05895528	-0.06090932	-0.05335021	-0.04551993	-0.05528354	
5.67008	-0.05943032	-0.0561309	-0.05101323	-0.05896661	-0.06091226	-0.05342002	-0.04545392	-0.05535018	
5.67216	-0.05938203	-0.05606814	-0.05104863	-0.05900872	-0.06092118	-0.05350311	-0.04537435	-0.05539174	
5.67424	-0.05940721	-0.05604166	-0.05104391	-0.05884082	-0.06092024	-0.05356712	-0.04531283	-0.05548003	
5.67632	-0.05943137	-0.05594906	-0.05101835	-0.05878808	-0.06091371	-0.05363689	-0.04524523	-0.0555285	
5.6784	-0.05945453	-0.05588798	-0.05100149	-0.05873749	-0.0609094	-0.05368291	-0.04520064	-0.05557596	
5.68048	-0.05941925	-0.05569334	-0.05101281	-0.05878893	-0.06091096	-0.05375424	-0.04513063	-0.05560078	
5.68256	-0.0593854	-0.05556493	-0.05102029	-0.05883827	-0.06091198	-0.05380129	-0.04508444	-0.05562508	
5.68464	-0.05941045	-0.05539003	-0.05099715	-0.05878147	-0.06090526	-0.05386841	-0.04501787	-0.05566082	
5.68672	-0.05943447	-0.05527465	-0.05098189	-0.05872698	-0.06090081	-0.05391268	-0.04497396	-0.05569583	
5.6888	-0.05937078	-0.05514405	-0.05099427	-0.05877885	-0.06090326	-0.05395536	-0.04493146	-0.05577189	
5.69088	-0.05930968	-0.05505788	-0.05100244	-0.05882861	-0.06090487	-0.05398351	-0.04490342	-0.05584638	
5.69296	-0.05933781	-0.0549368	-0.050991	-0.05880136	-0.06090082	-0.05402885	-0.04485786	-0.05588712	
5.69504	-0.05927853	-0.05475479	-0.05100589	-0.0588502	-0.06090439	-0.05407212	-0.0448142	-0.055959	
5.69712	-0.05930793	-0.0545801	-0.05101011	-0.05887919	-0.06090371	-0.05411836	-0.04476736	-0.05604244	
5.6992	-0.05927892	-0.05437274	-0.05104657	-0.05892486	-0.06091255	-0.05421889	-0.04466421	-0.05605749	
5.70128	-0.05917867	-0.05461686	-0.05103694	-0.05896867	-0.06090751	-0.05428956	-0.04459166	-0.05617982	
5.70336	-0.05921214	-0.05511042	-0.05101936	-0.05894821	-0.06090031	-0.05440488	-0.04447155	-0.0562458	
5.70544	-0.05924424	-0.05560501	-0.05100216	-0.05895982	-0.06089287	-0.05446392	-0.04441042	-0.05636425	
5.70752	-0.05927503	-0.05593129	-0.0509908	-0.05897097	-0.06088797	-0.05450286	-0.0443701	-0.05648026	
5.7096	-0.05930458	-0.05614653	-0.05098331	-0.05898165	-0.06088473	-0.05452855	-0.0443435	-0.05659389	
5.71168	-0.05933291	-0.05628851	-0.05097837	-0.0589919	-0.06088259	-0.0545455	-0.04432595	-0.05670517	
5.71376	-0.05936009	-0.05638218	-0.05097512	-0.05900174	-0.06088119	-0.05455668	-0.04431437	-0.05681417	
5.71584	-0.05938617	-0.05644397	-0.05097297	-0.05901117	-0.06088026	-0.05456405	-0.04430674	-0.05692092	
5.71792	-0.05941118	-0.05648473	-0.05097155	-0.05902022	-0.06087964	-0.05456892	-0.0443017	-0.05702547	
5.72	-0.05943517	-0.05651163	-0.05097061	-0.0590289	-0.06087924	-0.05457213	-0.04429837	-0.05712787	
5.72208	-0.05945818	-0.05652936	-0.05097	-0.05903723	-0.06087897	-0.05457424	-0.04429618	-0.05722817	
5.72416	-0.05948026	-0.05654106	-0.05096959	-0.05904521	-0.0608788	-0.05457564	-0.04429474	-0.0573264	
5.72624	-0.05950144	-0.05654879	-0.05096932	-0.05905287	-0.06087868	-0.05457656	-0.04429378	-0.0574226	
5.72832	-0.05952175	-0.05655388	-0.05096914	-0.05906022	-0.0608786	-0.05457717	-0.04429315	-0.05751683	
5.7304	-0.05954124	-0.05655723	-0.05096903	-0.05906728	-0.06087856	-0.05457757	-0.04429274	-0.05760912	
5.73248	-0.05955676	-0.05691691	-0.05097456	-0.05910528	-0.06088121	-0.05467481	-0.04418864	-0.05763847	
5.73456	-0.05957164	-0.05715418	-0.05097821	-0.05914174	-0.06088296	-0.05473896	-0.04411997	-0.05766721	
5.73664	-0.0595891	-0.0571823	-0.05098062	-0.05917671	-0.06088447	-0.05481022	-0.04404308	-0.05765614	
5.73872	-0.05960584	-0.05720085	-0.05098221	-0.05921025	-0.06088546	-0.05485722	-0.04399236	-0.05764529	
5.7408	-0.05957869	-0.05727315	-0.0510001	-0.05924243	-0.06074365	-0.05488824	-0.04395891	-0.05773494	
5.74288	-0.05955264	-0.05732084	-0.0510119	-0.0592733	-0.06065011	-0.05490869	-0.04393683	-0.05782273	
5.74496	-0.05957087	-0.05723722	-0.05101968	-0.05930291	-0.06063516	-0.05498744	-0.04385015	-0.05786594	
5.74704	-0.05958836	-0.05718205	-0.05102482	-0.05933132	-0.0606253	-0.05503939	-0.04379296	-0.05790826	
5.74912	-0.05960513	-0.05719873	-0.05100575	-0.05933225	-0.06055272	-0.05514146	-0.04367866	-0.05792851	
5.7512	-0.05962122	-0.05720973	-0.05099318	-0.05933315	-0.06050484	-0.05520878	-0.04360326	-0.05794834	
5.75328	-0.05957184	-0.05718469	-0.05100172	-0.05936033	-0.06050117	-0.05524927	-0.04355803	-0.05803175	
5.75536	-0.05952447	-0.05716816	-0.05100735	-0.05938639	-0.06049875	-0.05527598	-0.04352819	-0.05811344	
5.75744	-0.05950094	-0.0571425	-0.0510223	-0.05941139	-0.06048688	-0.05530931	-0.04349052	-0.05812206	
5.75952	-0.05947838	-0.05712557	-0.05103216	-0.05943538	-0.06047905	-0.0553313	-0.04346567	-0.05813051	
5.7616	-0.05945673	-0.0571144	-0.05103866	-0.05945838	-0.06047388	-0.0553458	-0.04344928	-0.05813878	
5.76368	-0.05945435	-0.05706141	-0.05105417	-0.05948045	-0.06027712	-0.05540594	-0.04337999	-0.05808567	
5.76576	-0.05945207	-0.05702645	-0.05106441	-0.05950162	-0.06014732	-0.05544562	-0.04333428	-0.05803365	
5.76784	-0.0594744	-0.05679106	-0.05105994	-0.05949693	-0.06002893	-0.05544472	-0.04333559	-0.0581153	
5.76992	-0.05949581	-0.05663576	-0.05105698	-0.05949244	-0.05995082	-0.05544413	-0.04333645	-0.05819527	
5.772	-0.05951636	-0.05653332	-0.05105504	-0.05948813	-0.0598993	-0.05544373	-0.04333702	-0.05827359	
5.77408	-0.05953607	-0.05646574	-0.05105375	-0.05948399	-0.05986531	-0.05544348	-0.0433374	-0.05835029	
5.77616	-0.05955497	-0.05642116	-0.05105291	-0.05948002	-0.05984289	-0.05544331	-0.04333765	-0.05842543	
5.77824	-0.0595731	-0.05639176	-0.05105235	-0.05947621	-0.0598281	-0.0554432	-0.04333781	-0.05849901	
5.78032	-0.0595905	-0.05652577	-0.05100707	-0.05933093	-0.05969971	-0.05545865	-0.04331993	-0.05852349	
5.7824	-0.05960718	-0.05661418	-0.05097721	-0.05919156	-0.05961502	-0.05546885	-0.04330814	-0.05854747	
5.78448	-0.05959443	-0.05651845	-0.05097996	-0.0592245	-0.05944374	-0.05546778	-0.04330938	-0.05861854	
5.78656	-0.05949084	-0.05650077	-0.0510379	-0.0592561	-0.05939304	-0.05546707	-0.0433102	-0.05868815	
5.78864	-0.05939146	-0.0564891	-0.05107613	-0.05928642	-0.0593596	-0.05546661	-0.04331074	-0.05875632	
5.79072	-0.05934325	-0.05613922	-0.05116828	-0.05931549	-0.05936403	-0.05540745	-0.04337854	-0.05882309	
5.7928	-0.05933606	-0.05600642	-0.05124021	-0.05934338	-0.05938913	-0.05533652	-0.04345929	-0.05888849	
5.79488	-0.05932917	-0.05591882	-0.05128766	-0.05937014	-0.05940569	-0.05528973	-0.04351256	-0.05895254	
5.79696	-0.0592721	-0.05588585	-0.05134116	-0.0593958	-0.0594046	-0.05521041	-0.04360179	-0.05901527	
5.79904	-0.05930176	-0.05570966	-0.05138752	-0.05926607	-0.05942999	-0.05513766	-0.0436832	-0.05907672	
5.80112	-0.05933021	-0.05562953	-0.05140704	-0.05921391	-0.05941899	-0.05506495	-0.04376398	-0.05913689	
5.8032	-0.05910569	-0.0555889	-0.05148635	-0.05924594	-0.05935305	-0.05500044	-0.04383532	-0.05919583	
5.80528	-0.05903271	-0.05546546	-0.0516211	-0.05927666	-0.05932065	-0.05447602	-0.04437414	-0.05925355	
5.80736	-0.0589627	-0.05538403	-0.05170999	-0.05930614	-0.05929928	-0.05413007	-0.04472959	-0.05931009	
5.80944	-0.05889554	-0.05533031	-0.05176863	-0.05933441	-0.05928519	-0.05390185	-0.04496407	-0.05936546	
5.81152	-0.05883111	-0.05529488	-0.05180732	-0.05936153	-0.05927589	-0.0537513	-0.04511876	-0.0594197	
5.8136	-0.05876931	-0.0552715	-0.05183284	-0.05938755	-0.05926975	-0.05365199	-0.0452208	-0.05947281	
5.81568	-0.05871003	-0.05525608	-0.05184967	-0.0594125	-0.05926571	-0.05358647	-0.04528811	-0.05952483	
5.81776	-0.05865317	-0.05524591	-0.05186078	-0.05943644	-0.05926304	-0.05354325	-0.04533252	-0.05957578	
5.81984	-0.05867214	-0.05526697	-0.0519063	-0.0594594	-0.05928157	-0.05330955	-0.04555492	-0.05962569	
5.82192	-0.05871804	-0.05525594	-0.05194187	-0.05948143	-0.05927079	-0.05298778	-0.04585354	-0.05967456	
5.824	-0.05877028	-0.05541998	-0.05194346	-0.05942142	-0.05924682	-0.05266463	-0.04614832	-0.05972243	
5.82608	-0.05882038	-0.05609129	-0.05196085	-0.05938391	-0.05916106	-0.0520551	-0.04667668	-0.05976932	
5.82816	-0.05886845	-0.05661176	-0.05195054	-0.05924736	-0.05901656	-0.05161016	-0.04706002	-0.05981524	
5.83024	-0.05885984	-0.05704072	-0.05195463	-0.05927803	-0.05887872	-0.05123037	-0.04738207	-0.05986021	
5.83232	-0.0588247	-0.05737843	-0.05197919	-0.05930745	-0.05884203	-0.05097445	-0.04759885	-0.05990426	
5.8344	-0.05887258	-0.05847034	-0.05207137	-0.05933567	-0.05891922	-0.04925503	-0.04883591	-0.0599474	
5.83648	-0.05891852	-0.05919065	-0.05213219	-0.05936274	-0.05897015	-0.04812077	-0.04965198	-0.05998965	
5.83856	-0.05896259	-0.05966582	-0.05217231	-0.0593887	-0.05900374	-0.04737252	-0.05019032	-0.06003103	
5.84064	-0.05900486	-0.05997928	-0.05219877	-0.05941361	-0.05902589	-0.04687891	-0.05054546	-0.06007157	
5.84272	-0.05904541	-0.06018607	-0.05221623	-0.0594375	-0.05904052	-0.04655329	-0.05077973	-0.06011126	
5.8448	-0.0590843	-0.06032248	-0.05222775	-0.05946042	-0.05905016	-0.04633848	-0.05093428	-0.06015014	
5.84688	-0.05912162	-0.06041247	-0.05223534	-0.05948241	-0.05905652	-0.04619678	-0.05103623	-0.06018822	
5.84896	-0.05915741	-0.06047183	-0.05224035	-0.0595035	-0.05906072	-0.0461033	-0.05110349	-0.06022552	
5.85104	-0.05919174	-0.06051099	-0.05224366	-0.05952373	-0.05906349	-0.04604163	-0.05114786	-0.06026205	
5.85312	-0.05922467	-0.06053683	-0.05224584	-0.05954314	-0.05906531	-0.04600095	-0.05117712	-0.06029782	
5.8552	-0.05925627	-0.06055387	-0.05224728	-0.05956175	-0.05906652	-0.04597412	-0.05119643	-0.06033286	
5.85728	-0.05928657	-0.06056511	-0.05224823	-0.05957961	-0.05906731	-0.04595641	-0.05120917	-0.06036718	
5.85936	-0.05931564	-0.06057253	-0.05224885	-0.05959674	-0.05906783	-0.04594474	-0.05121757	-0.06040079	
5.86144	-0.05926857	-0.0603796	-0.05244203	-0.05961317	-0.05920298	-0.0450776	-0.05172152	-0.06043371	
5.86352	-0.05922342	-0.06025232	-0.05256947	-0.05962893	-0.05929214	-0.04450557	-0.05205397	-0.06046595	
5.8656	-0.05918011	-0.06016836	-0.05265353	-0.05964405	-0.05935095	-0.04412821	-0.05227328	-0.06049753	
5.86768	-0.05913857	-0.06011298	-0.05270899	-0.05965856	-0.05938975	-0.04387928	-0.05241796	-0.06052846	
5.86976	-0.05909872	-0.06007644	-0.05274557	-0.05967247	-0.05941534	-0.04371506	-0.0525134	-0.06055875	
5.87184	-0.05906049	-0.06005234	-0.05276971	-0.05968582	-0.05943223	-0.04360673	-0.05257636	-0.06058842	
5.87392	-0.05902382	-0.06003644	-0.05278563	-0.05969862	-0.05944337	-0.04353527	-0.05261789	-0.06061748	
5.876	-0.05898864	-0.06002595	-0.05279613	-0.0597109	-0.05945071	-0.04348812	-0.05264529	-0.06064594	
5.87808	-0.05895489	-0.06001903	-0.05280306	-0.05972268	-0.05945556	-0.04345702	-0.05266336	-0.06067381	
5.88016	-0.05892253	-0.06001446	-0.05280763	-0.05973398	-0.05945875	-0.0434365	-0.05267529	-0.06070111	
5.88224	-0.05889148	-0.06001145	-0.05281064	-0.05974482	-0.05946087	-0.04342297	-0.05268315	-0.06072785	
5.88432	-0.0588617	-0.06000947	-0.05281263	-0.05975521	-0.05946226	-0.04341405	-0.05268834	-0.06075404	
5.8864	-0.05883312	-0.06000816	-0.05281394	-0.05976519	-0.05946318	-0.04340816	-0.05269177	-0.06077969	
5.88848	-0.05880572	-0.06000729	-0.05281481	-0.05977476	-0.05946378	-0.04340427	-0.05269402	-0.06080481	
5.89056	-0.05877943	-0.06000672	-0.05281538	-0.05978394	-0.05946418	-0.04340171	-0.05269551	-0.06082941	
5.89264	-0.05875421	-0.06000635	-0.05281576	-0.05979274	-0.05946444	-0.04340002	-0.05269649	-0.06085351	
5.89472	-0.05873002	-0.0600061	-0.052816	-0.05980118	-0.05946462	-0.0433989	-0.05269714	-0.06087711	
5.8968	-0.05878177	-0.06001791	-0.05280553	-0.05980336	-0.05947114	-0.0429328	-0.05293615	-0.06090022	
5.89888	-0.0588314	-0.0600374	-0.05275615	-0.05962224	-0.05945524	-0.04256593	-0.05312267	-0.06091382	
5.90096	-0.05874845	-0.06021557	-0.05276076	-0.05963763	-0.05946383	-0.0422705	-0.0532713	-0.06093618	
5.90304	-0.05866889	-0.0603331	-0.05276381	-0.0596524	-0.05946949	-0.04207561	-0.05336934	-0.06095807	
5.90512	-0.05872312	-0.06042861	-0.05274454	-0.05960734	-0.05946232	-0.04194112	-0.05343682	-0.06097952	
5.9072	-0.05877515	-0.06049161	-0.05273183	-0.05956412	-0.05945759	-0.04185241	-0.05348133	-0.06100053	
5.90928	-0.05882506	-0.06053318	-0.05272344	-0.05952266	-0.05945447	-0.04179388	-0.05351068	-0.0610211	
5.91136	-0.05887293	-0.0605606	-0.05271791	-0.05948289	-0.05945241	-0.04175527	-0.05353006	-0.06104125	
5.91344	-0.05891886	-0.06047742	-0.05270899	-0.05947458	-0.05944993	-0.04169428	-0.05355969	-0.06106099	
5.91552	-0.05896291	-0.06042256	-0.0527031	-0.05946661	-0.05944829	-0.04165404	-0.05357924	-0.06108032	
5.9176	-0.05900517	-0.06038636	-0.05269921	-0.05945897	-0.05944721	-0.0416275	-0.05359214	-0.06109925	
5.91968	-0.05904571	-0.06036249	-0.05269665	-0.05945164	-0.0594465	-0.04160998	-0.05360065	-0.06111779	
5.92176	-0.05906221	-0.06041276	-0.05271615	-0.05947398	-0.05946324	-0.04158659	-0.05361184	-0.06113596	
5.92384	-0.05910042	-0.06045222	-0.0527131	-0.05940682	-0.05946374	-0.0415534	-0.05362759	-0.06115374	
5.92592	-0.05913707	-0.06047825	-0.05271109	-0.05934239	-0.05946408	-0.0415315	-0.05363799	-0.06117116	
5.928	-0.05917224	-0.06047281	-0.05270977	-0.05936918	-0.05946271	-0.04151113	-0.05364757	-0.06118822	
5.93008	-0.05917985	-0.06044025	-0.05271425	-0.05939488	-0.05946219	-0.04149769	-0.0536539	-0.06120493	
5.93216	-0.05918716	-0.06041877	-0.05271721	-0.05941954	-0.05946184	-0.04148883	-0.05365807	-0.0612213	
5.93424	-0.05917327	-0.06039548	-0.05273508	-0.05944319	-0.05947056	-0.0414889	-0.05365809	-0.06122866	
5.93632	-0.05918084	-0.06039099	-0.05275214	-0.05946588	-0.05947822	-0.04151264	-0.05364694	-0.06118549	
5.9384	-0.05918811	-0.06038804	-0.0527634	-0.05948764	-0.05948327	-0.0415283	-0.05363959	-0.0611432	
5.94048	-0.05922119	-0.06040878	-0.05277083	-0.05950852	-0.05948899	-0.04154455	-0.05363195	-0.06114608	
5.94256	-0.05925293	-0.06044775	-0.05273325	-0.05929213	-0.05947654	-0.04154342	-0.05363249	-0.06116365	
5.94464	-0.05928336	-0.06047346	-0.05270847	-0.05908456	-0.05946833	-0.04154268	-0.05363284	-0.06118087	
5.94672	-0.0592734	-0.06047417	-0.05270275	-0.05912186	-0.0594644	-0.04153035	-0.05363866	-0.06119773	
5.9488	-0.05925078	-0.06045111	-0.05270963	-0.05915764	-0.05946805	-0.04152221	-0.0536425	-0.06121425	
5.95088	-0.05922908	-0.06043589	-0.05271416	-0.05919196	-0.05947046	-0.04151685	-0.05364503	-0.06123042	
5.95296	-0.05926049	-0.06042316	-0.05271179	-0.05921295	-0.05947089	-0.04146594	-0.05366878	-0.06124626	
5.95504	-0.05928192	-0.06041834	-0.05272614	-0.05924502	-0.05948091	-0.04143235	-0.05368445	-0.06126178	
5.95712	-0.05930248	-0.06041516	-0.05273561	-0.05927578	-0.05948752	-0.0414102	-0.05369478	-0.06127698	
5.9592	-0.0593309	-0.06040958	-0.05270466	-0.05918698	-0.05937176	-0.04136604	-0.05371526	-0.06129186	
5.96128	-0.05935816	-0.06040589	-0.05268424	-0.0591018	-0.05929539	-0.04133691	-0.05372876	-0.06130644	
5.96336	-0.05934678	-0.06037969	-0.05273452	-0.0591384	-0.0592274	-0.0412705	-0.05375934	-0.06132071	
5.96544	-0.05933587	-0.06036241	-0.0527677	-0.05917351	-0.05918254	-0.04122669	-0.05377951	-0.0613347	
5.96752	-0.05934764	-0.06034922	-0.05279486	-0.05920718	-0.05923303	-0.04119779	-0.05379282	-0.06134839	
5.9696	-0.05935892	-0.06034052	-0.05281277	-0.05923949	-0.05926633	-0.04117873	-0.05380159	-0.0613618	
5.97168	-0.05929216	-0.06032116	-0.05285626	-0.05927048	-0.05932511	-0.04114253	-0.05381807	-0.06137494	
5.97376	-0.05922811	-0.06030839	-0.05288494	-0.0593002	-0.05936388	-0.04111865	-0.05382894	-0.06138781	
5.97584	-0.05916667	-0.06029996	-0.05290387	-0.05932872	-0.05938946	-0.04110289	-0.05383611	-0.06140041	
5.97792	-0.05920063	-0.06028983	-0.05291635	-0.05935607	-0.05933379	-0.04109842	-0.05383817	-0.0614067	
5.98	-0.0592332	-0.06028315	-0.05292459	-0.05938231	-0.05929706	-0.04109547	-0.05383953	-0.06141285	
5.98208	-0.05926444	-0.06027874	-0.05293002	-0.05940748	-0.05927283	-0.04109352	-0.05384042	-0.06141888	
5.98416	-0.0592723	-0.06026761	-0.05294416	-0.05943162	-0.05944877	-0.04106276	-0.05385437	-0.06143085	
5.98624	-0.05927984	-0.06026027	-0.05295349	-0.05945478	-0.05956484	-0.04104246	-0.05386357	-0.06144256	
5.98832	-0.05928706	-0.06025543	-0.05295964	-0.05947699	-0.05964141	-0.04102907	-0.05386964	-0.06145404	
5.9904	-0.05929062	-0.06025507	-0.05297417	-0.05949831	-0.05982466	-0.04100259	-0.0538816	-0.06146527	
5.99248	-0.05929403	-0.06025482	-0.05298376	-0.05951875	-0.05994555	-0.04098513	-0.05388949	-0.06147628	
5.99456	-0.0593228	-0.060261	-0.05297433	-0.05947991	-0.06002378	-0.04094418	-0.05390781	-0.06148706	
5.99664	-0.05935039	-0.06026508	-0.05296811	-0.05944266	-0.06007538	-0.04091717	-0.0539199	-0.06149762	
5.99872	-0.05937686	-0.06026777	-0.05296401	-0.05940692	-0.06010943	-0.04089935	-0.05392787	-0.06150796	
6.0008	-0.05940225	-0.06027778	-0.0529613	-0.05943109	-0.06006572	-0.04086409	-0.05394358	-0.06151809	
6.00288	-0.05942661	-0.06028439	-0.05295952	-0.05945427	-0.06003689	-0.04084083	-0.05395394	-0.06152801	
6.00496	-0.05944997	-0.06028875	-0.05295834	-0.05947651	-0.06001787	-0.04082549	-0.05396078	-0.06153773	
6.00704	-0.05943935	-0.06029356	-0.05297332	-0.05949784	-0.0600557	-0.04081536	-0.05396529	-0.06154724	
6.00912	-0.05942915	-0.06029673	-0.05298319	-0.0595183	-0.06008066	-0.04080869	-0.05396826	-0.06155656	
6.0112	-0.05939459	-0.0602978	-0.05297396	-0.05953793	-0.06007825	-0.04078664	-0.053978	-0.06156569	
6.01328	-0.05936436	-0.06027391	-0.05299417	-0.05955676	-0.06009529	-0.04076037	-0.05398959	-0.06157463	
6.01536	-0.05939026	-0.06028998	-0.05296537	-0.05941845	-0.06012022	-0.04073133	-0.0540024	-0.06158339	
6.01744	-0.05933801	-0.06028794	-0.05297795	-0.05944214	-0.06012715	-0.04070044	-0.05401602	-0.06159196	
6.01952	-0.05936499	-0.06028469	-0.0529705	-0.05941478	-0.06011837	-0.04063904	-0.0540428	-0.06160036	
6.0216	-0.05930133	-0.06021566	-0.05300236	-0.05943863	-0.06014661	-0.04062192	-0.05405033	-0.06158173	
6.02368	-0.05924027	-0.06017012	-0.05302338	-0.0594615	-0.06016524	-0.04061063	-0.05405529	-0.06156349	
6.02576	-0.05918169	-0.06014008	-0.05303725	-0.05948344	-0.06017753	-0.04060318	-0.05405856	-0.06154562	
6.02784	-0.05921504	-0.05995635	-0.05299379	-0.05930926	-0.06015949	-0.04056901	-0.05407337	-0.06155497	
6.02992	-0.05924702	-0.05983514	-0.05296511	-0.05914218	-0.06014759	-0.04054648	-0.05408313	-0.06156413	
6.032	-0.05921578	-0.05954637	-0.05296731	-0.05917713	-0.06013763	-0.04051989	-0.05409462	-0.06157311	
6.03408	-0.0591858	-0.05935587	-0.05296876	-0.05921066	-0.06013107	-0.04050235	-0.0541022	-0.06158189	
6.03616	-0.05915705	-0.05923021	-0.05296972	-0.05924283	-0.06012673	-0.04049078	-0.0541072	-0.0615905	
6.03824	-0.05912948	-0.05914731	-0.05297035	-0.05927368	-0.06012388	-0.04048315	-0.0541105	-0.06159893	
6.04032	-0.05910302	-0.05909262	-0.05297076	-0.05930327	-0.06012199	-0.04047812	-0.05411267	-0.06160719	
6.0424	-0.05910898	-0.05860694	-0.05299206	-0.05933166	-0.06012179	-0.04054512	-0.0540836	-0.06156684	
6.04448	-0.0591147	-0.05828656	-0.05300612	-0.05935889	-0.06012165	-0.04058933	-0.05406442	-0.06152732	
6.04656	-0.05912018	-0.0580752	-0.05301538	-0.05938502	-0.06012156	-0.04061849	-0.05405176	-0.06148861	
6.04864	-0.05913054	-0.05772039	-0.05303197	-0.05941008	-0.06009767	-0.04067295	-0.05402792	-0.06145815	
6.05072	-0.05914047	-0.05748633	-0.05304291	-0.05943411	-0.06008191	-0.04070888	-0.05401219	-0.06142831	
6.0528	-0.05915001	-0.05733192	-0.05305013	-0.05945717	-0.06007151	-0.04073258	-0.05400182	-0.06139909	
6.05488	-0.05918464	-0.05711337	-0.05301284	-0.05934552	-0.06002231	-0.04075408	-0.05399236	-0.06140554	
6.05696	-0.05921786	-0.0569692	-0.05298824	-0.05923843	-0.05998984	-0.04076826	-0.05398612	-0.06141185	
6.05904	-0.05924973	-0.05687409	-0.05297201	-0.0591357	-0.05996843	-0.04077761	-0.053982	-0.06141803	
6.06112	-0.05922541	-0.05660366	-0.05298761	-0.05917092	-0.05998876	-0.04083085	-0.05395834	-0.06138249	
6.0632	-0.05920208	-0.05642526	-0.0529979	-0.0592047	-0.06000217	-0.04086597	-0.05394272	-0.06134769	
6.06528	-0.0591797	-0.05630758	-0.05300469	-0.0592371	-0.06001102	-0.04088914	-0.05393242	-0.0613136	
6.06736	-0.05915824	-0.05622994	-0.05300917	-0.05926819	-0.06001686	-0.04090443	-0.05392563	-0.06128021	
6.06944	-0.05919253	-0.05601358	-0.05301212	-0.05929801	-0.06020232	-0.04100876	-0.0538784	-0.0611981	
6.07152	-0.05922544	-0.05587085	-0.05301407	-0.05932661	-0.06032467	-0.0410776	-0.05384725	-0.06111768	
6.0736	-0.059257	-0.05573043	-0.05297849	-0.05925146	-0.06042968	-0.04118801	-0.05379666	-0.06107625	
6.07568	-0.05928727	-0.0556378	-0.05295503	-0.05917937	-0.06049896	-0.04126085	-0.05376329	-0.06103566	
6.07776	-0.05931631	-0.05557669	-0.05293955	-0.05911022	-0.06054466	-0.04130891	-0.05374127	-0.06099591	
6.07984	-0.05934417	-0.05553637	-0.05292933	-0.05904389	-0.06057481	-0.0413406	-0.05372675	-0.06095698	
6.08192	-0.05937089	-0.05550978	-0.0529226	-0.05898026	-0.0605947	-0.04136152	-0.05371717	-0.06091885	
6.084	-0.05939653	-0.05540623	-0.05291287	-0.05900223	-0.06053013	-0.04138123	-0.05370812	-0.06093388	
6.08608	-0.05942112	-0.05533792	-0.05290646	-0.0590233	-0.06048753	-0.04139424	-0.05370215	-0.0609486	
6.08816	-0.05944471	-0.05529286	-0.05290223	-0.05904351	-0.06045943	-0.04140282	-0.05369821	-0.06096302	
6.09024	-0.05946733	-0.05526313	-0.05289944	-0.0590629	-0.06044089	-0.04140848	-0.05369561	-0.06097714	
6.09232	-0.05948904	-0.05517615	-0.05268925	-0.05881116	-0.06030995	-0.04165547	-0.05357731	-0.06088253	
6.0944	-0.05950985	-0.05511877	-0.0525506	-0.05856967	-0.06022357	-0.0418184	-0.05349927	-0.06078986	
6.09648	-0.05952983	-0.05508091	-0.05245913	-0.05833803	-0.06016658	-0.04192588	-0.05344778	-0.0606991	
6.09856	-0.05954899	-0.05505594	-0.05239879	-0.05811582	-0.06012899	-0.04199679	-0.05341382	-0.06061021	
6.10064	-0.05956736	-0.05503947	-0.05235898	-0.05790267	-0.0601042	-0.04204356	-0.05339142	-0.06052315	
6.10272	-0.05958499	-0.0550286	-0.05233273	-0.0576982	-0.06008783	-0.04207442	-0.05337664	-0.06043788	
6.1048	-0.0596019	-0.05502143	-0.0523154	-0.05750206	-0.06007705	-0.04209477	-0.05336689	-0.06035437	
6.10688	-0.05961812	-0.0550167	-0.05230397	-0.05731392	-0.06006993	-0.0421082	-0.05336045	-0.06027258	
6.10896	-0.05963368	-0.05501358	-0.05229644	-0.05713344	-0.06006523	-0.04211706	-0.05335621	-0.06019247	
6.11104	-0.05964861	-0.05501152	-0.05229146	-0.05696031	-0.06006213	-0.04212291	-0.05335341	-0.06011401	
6.11312	-0.05963285	-0.05487008	-0.05230435	-0.05708417	-0.06024286	-0.04230549	-0.05326193	-0.05997497	
6.1152	-0.05962785	-0.05462141	-0.05233983	-0.05720298	-0.06037259	-0.04282036	-0.05299209	-0.05985038	
6.11728	-0.05962306	-0.05445737	-0.05236323	-0.05731695	-0.06045817	-0.04316001	-0.05281407	-0.05972836	
6.11936	-0.05961846	-0.05434915	-0.05237867	-0.05742628	-0.06051462	-0.04338408	-0.05269665	-0.05960885	
6.12144	-0.05963401	-0.05423611	-0.05235652	-0.05742829	-0.06057961	-0.0436456	-0.0525559	-0.05951457	
