TimeSlice	Time	Perc. Position	Range of Motion 2	CPG Speed 2
134205	8.0523	-0.0503092	-0.06	-0.058
134208	8.05248	-0.0503093	-0.06	-0.058
134211	8.05266	-0.0503094	-0.06	-0.058
134214	8.05284	-0.0503095	-0.06	-0.058
134217	8.05302	-0.0503097	-0.06	-0.058
134220	8.0532	-0.0503098	-0.06	-0.058
134223	8.05338	-0.0503099	-0.06	-0.058
134226	8.05356	-0.05031	-0.06	-0.058
134229	8.05374	-0.0503101	-0.06	-0.058
134232	8.05392	-0.0503103	-0.06	-0.058
134235	8.0541	-0.0503104	-0.06	-0.058
134238	8.05428	-0.0503105	-0.06	-0.058
134241	8.05446	-0.0503106	-0.06	-0.058
134244	8.05464	-0.0503108	-0.06	-0.058
134247	8.05482	-0.0503109	-0.06	-0.058
134250	8.055	-0.050311	-0.06	-0.058
134253	8.05518	-0.0503111	-0.06	-0.058
134256	8.05536	-0.0503112	-0.06	-0.058
134259	8.05554	-0.0503114	-0.06	-0.058
134262	8.05572	-0.0503115	-0.06	-0.058
134265	8.0559	-0.0503116	-0.06	-0.058
134268	8.05608	-0.0503117	-0.06	-0.058
134271	8.05626	-0.0503119	-0.06	-0.058
134274	8.05644	-0.050312	-0.06	-0.058
134277	8.05662	-0.0503121	-0.06	-0.058
134280	8.0568	-0.0503122	-0.06	-0.058
134283	8.05698	-0.0503123	-0.06	-0.058
134286	8.05716	-0.0503125	-0.06	-0.058
134289	8.05734	-0.0503126	-0.06	-0.058
134292	8.05752	-0.0503127	-0.06	-0.058
134295	8.0577	-0.0503128	-0.06	-0.058
134298	8.05788	-0.0503129	-0.06	-0.058
134301	8.05806	-0.0503131	-0.06	-0.058
134304	8.05824	-0.0503132	-0.06	-0.058
134307	8.05842	-0.0503133	-0.06	-0.058
134310	8.0586	-0.0503134	-0.06	-0.058
134313	8.05878	-0.0503136	-0.06	-0.058
134316	8.05896	-0.0503137	-0.06	-0.058
134319	8.05914	-0.0503138	-0.06	-0.058
134322	8.05932	-0.0503139	-0.06	-0.058
134325	8.0595	-0.050314	-0.06	-0.058
134328	8.05968	-0.0503142	-0.06	-0.058
134331	8.05986	-0.0503143	-0.06	-0.058
134334	8.06004	-0.0503144	-0.06	-0.058
134337	8.06022	-0.0503145	-0.06	-0.058
134340	8.0604	-0.0503146	-0.06	-0.058
134343	8.06058	-0.0503148	-0.06	-0.058
134346	8.06076	-0.0503149	-0.06	-0.058
134349	8.06094	-0.050315	-0.06	-0.058
134352	8.06112	-0.0503151	-0.06	-0.058
134355	8.0613	-0.0503152	-0.06	-0.058
134358	8.06148	-0.0503154	-0.06	-0.058
134361	8.06166	-0.0503155	-0.06	-0.058
134364	8.06184	-0.0503156	-0.06	-0.058
134367	8.06202	-0.0503157	-0.06	-0.058
134370	8.0622	-0.0503158	-0.06	-0.058
134373	8.06238	-0.050316	-0.06	-0.058
134376	8.06256	-0.0503161	-0.06	-0.058
134379	8.06274	-0.0503162	-0.06	-0.058
134382	8.06292	-0.0503163	-0.06	-0.058
134385	8.0631	-0.0503164	-0.06	-0.058
134388	8.06328	-0.0503165	-0.06	-0.058
134391	8.06346	-0.0503167	-0.06	-0.058
134394	8.06364	-0.0503168	-0.06	-0.058
134397	8.06382	-0.0503169	-0.06	-0.058
134400	8.064	-0.050317	-0.06	-0.058
134403	8.06418	-0.0503171	-0.06	-0.058
134406	8.06436	-0.0503173	-0.06	-0.058
134409	8.06454	-0.0503174	-0.06	-0.058
134412	8.06472	-0.0503175	-0.06	-0.058
134415	8.0649	-0.0503176	-0.06	-0.058
134418	8.06508	-0.0503177	-0.06	-0.058
134421	8.06526	-0.0503178	-0.06	-0.058
134424	8.06544	-0.050318	-0.06	-0.058
134427	8.06562	-0.0503181	-0.06	-0.058
134430	8.0658	-0.0503182	-0.06	-0.058
134433	8.06598	-0.0503183	-0.06	-0.058
134436	8.06616	-0.0503184	-0.06	-0.058
134439	8.06634	-0.0503186	-0.06	-0.058
134442	8.06652	-0.0503187	-0.06	-0.058
134445	8.0667	-0.0503188	-0.06	-0.058
134448	8.06688	-0.0503189	-0.06	-0.058
134451	8.06706	-0.050319	-0.06	-0.058
134454	8.06724	-0.0503191	-0.06	-0.058
134457	8.06742	-0.0503193	-0.06	-0.058
134460	8.0676	-0.0503194	-0.06	-0.058
134463	8.06778	-0.0503195	-0.06	-0.058
134466	8.06796	-0.0503196	-0.06	-0.058
134469	8.06814	-0.0503197	-0.06	-0.058
134472	8.06832	-0.0503199	-0.06	-0.058
134475	8.0685	-0.05032	-0.06	-0.058
134478	8.06868	-0.0503201	-0.06	-0.058
134481	8.06886	-0.0503202	-0.06	-0.058
134484	8.06904	-0.0503203	-0.06	-0.058
134487	8.06922	-0.0503204	-0.06	-0.058
134490	8.0694	-0.0503206	-0.06	-0.058
134493	8.06958	-0.0503207	-0.06	-0.058
134496	8.06976	-0.0503208	-0.06	-0.058
134499	8.06994	-0.0503209	-0.06	-0.058
134502	8.07012	-0.050321	-0.06	-0.058
134505	8.0703	-0.0503211	-0.06	-0.058
134508	8.07048	-0.0503213	-0.06	-0.058
134511	8.07066	-0.0503214	-0.06	-0.058
134514	8.07084	-0.0503215	-0.06	-0.058
134517	8.07102	-0.0503216	-0.06	-0.058
134520	8.0712	-0.0503217	-0.06	-0.058
134523	8.07138	-0.0503218	-0.06	-0.058
134526	8.07156	-0.050322	-0.06	-0.058
134529	8.07174	-0.0503221	-0.06	-0.058
134532	8.07192	-0.0503222	-0.06	-0.058
134535	8.0721	-0.0503223	-0.06	-0.058
134538	8.07228	-0.0503224	-0.06	-0.058
134541	8.07246	-0.0503225	-0.06	-0.058
134544	8.07264	-0.0503226	-0.06	-0.058
134547	8.07282	-0.0503228	-0.06	-0.058
134550	8.073	-0.0503229	-0.06	-0.058
134553	8.07318	-0.050323	-0.06	-0.058
134556	8.07336	-0.0503231	-0.06	-0.058
134559	8.07354	-0.0503232	-0.06	-0.058
134562	8.07372	-0.0503233	-0.06	-0.058
134565	8.0739	-0.0503235	-0.06	-0.058
134568	8.07408	-0.0503236	-0.06	-0.058
134571	8.07426	-0.0503237	-0.06	-0.058
134574	8.07444	-0.0503238	-0.06	-0.058
134577	8.07462	-0.0503239	-0.06	-0.058
134580	8.0748	-0.050324	-0.06	-0.058
134583	8.07498	-0.0503241	-0.06	-0.058
134586	8.07516	-0.0503243	-0.06	-0.058
134589	8.07534	-0.0503244	-0.06	-0.058
134592	8.07552	-0.0503245	-0.06	-0.058
134595	8.0757	-0.0503246	-0.06	-0.058
134598	8.07588	-0.0503247	-0.06	-0.058
134601	8.07606	-0.0503248	-0.06	-0.058
134604	8.07624	-0.0503249	-0.06	-0.058
134607	8.07642	-0.0503251	-0.06	-0.058
134610	8.0766	-0.0503252	-0.06	-0.058
134613	8.07678	-0.0503253	-0.06	-0.058
134616	8.07696	-0.0503254	-0.06	-0.058
134619	8.07714	-0.0503255	-0.06	-0.058
134622	8.07732	-0.0503256	-0.06	-0.058
134625	8.0775	-0.0503257	-0.06	-0.058
134628	8.07768	-0.0503259	-0.06	-0.058
134631	8.07786	-0.050326	-0.06	-0.058
134634	8.07804	-0.0503261	-0.06	-0.058
134637	8.07822	-0.0503262	-0.06	-0.058
134640	8.0784	-0.0503263	-0.06	-0.058
134643	8.07858	-0.0503264	-0.06	-0.058
134646	8.07876	-0.0503265	-0.06	-0.058
134649	8.07894	-0.0503267	-0.06	-0.058
134652	8.07912	-0.0503268	-0.06	-0.058
134655	8.0793	-0.0503269	-0.06	-0.058
134658	8.07948	-0.050327	-0.06	-0.058
134661	8.07966	-0.0503271	-0.06	-0.058
134664	8.07984	-0.0503272	-0.06	-0.058
134667	8.08002	-0.0503273	-0.06	-0.058
134670	8.0802	-0.0503274	-0.06	-0.058
134673	8.08038	-0.0503276	-0.06	-0.058
134676	8.08056	-0.0503277	-0.06	-0.058
134679	8.08074	-0.0503278	-0.06	-0.058
134682	8.08092	-0.0503279	-0.06	-0.058
134685	8.0811	-0.050328	-0.06	-0.058
134688	8.08128	-0.0503281	-0.06	-0.058
134691	8.08146	-0.0503282	-0.06	-0.058
134694	8.08164	-0.0503283	-0.06	-0.058
134697	8.08182	-0.0503285	-0.06	-0.058
134700	8.082	-0.0503286	-0.06	-0.058
134703	8.08218	-0.0503287	-0.06	-0.058
134706	8.08236	-0.0503288	-0.06	-0.058
134709	8.08254	-0.0503289	-0.06	-0.058
134712	8.08272	-0.050329	-0.06	-0.058
134715	8.0829	-0.0503291	-0.06	-0.058
134718	8.08308	-0.0503292	-0.06	-0.058
134721	8.08326	-0.0503294	-0.06	-0.058
134724	8.08344	-0.0503295	-0.06	-0.058
134727	8.08362	-0.0503296	-0.06	-0.058
134730	8.0838	-0.0503297	-0.06	-0.058
134733	8.08398	-0.0503298	-0.06	-0.058
134736	8.08416	-0.0503299	-0.06	-0.058
134739	8.08434	-0.05033	-0.06	-0.058
134742	8.08452	-0.0503301	-0.06	-0.058
134745	8.0847	-0.0503303	-0.06	-0.058
134748	8.08488	-0.0503304	-0.06	-0.058
134751	8.08506	-0.0503305	-0.06	-0.058
134754	8.08524	-0.0503306	-0.06	-0.058
134757	8.08542	-0.0503307	-0.06	-0.058
134760	8.0856	-0.0503308	-0.06	-0.058
134763	8.08578	-0.0503309	-0.06	-0.058
134766	8.08596	-0.050331	-0.06	-0.058
134769	8.08614	-0.0503311	-0.06	-0.058
134772	8.08632	-0.0503313	-0.06	-0.058
134775	8.0865	-0.0503314	-0.06	-0.058
134778	8.08668	-0.0503315	-0.06	-0.058
134781	8.08686	-0.0503316	-0.06	-0.058
134784	8.08704	-0.0503317	-0.06	-0.058
134787	8.08722	-0.0503318	-0.06	-0.058
134790	8.0874	-0.0503319	-0.06	-0.058
134793	8.08758	-0.050332	-0.06	-0.058
134796	8.08776	-0.0503321	-0.06	-0.058
134799	8.08794	-0.0503322	-0.06	-0.058
134802	8.08812	-0.0503324	-0.06	-0.058
134805	8.0883	-0.0503325	-0.06	-0.058
134808	8.08848	-0.0503326	-0.06	-0.058
134811	8.08866	-0.0503327	-0.06	-0.058
134814	8.08884	-0.0503328	-0.06	-0.058
134817	8.08902	-0.0503329	-0.06	-0.058
134820	8.0892	-0.050333	-0.06	-0.058
134823	8.08938	-0.0503331	-0.06	-0.058
134826	8.08956	-0.0503332	-0.06	-0.058
134829	8.08974	-0.0503334	-0.06	-0.058
134832	8.08992	-0.0503335	-0.06	-0.058
134835	8.0901	-0.0503336	-0.06	-0.058
134838	8.09028	-0.0503337	-0.06	-0.058
134841	8.09046	-0.0503338	-0.06	-0.058
134844	8.09064	-0.0503339	-0.06	-0.058
134847	8.09082	-0.050334	-0.06	-0.058
134850	8.091	-0.0503341	-0.06	-0.058
134853	8.09118	-0.0503342	-0.06	-0.058
134856	8.09136	-0.0503343	-0.06	-0.058
134859	8.09154	-0.0503344	-0.06	-0.058
134862	8.09172	-0.0503346	-0.06	-0.058
134865	8.0919	-0.0503347	-0.06	-0.058
134868	8.09208	-0.0503348	-0.06	-0.058
134871	8.09226	-0.0503349	-0.06	-0.058
134874	8.09244	-0.050335	-0.06	-0.058
134877	8.09262	-0.0503351	-0.06	-0.058
134880	8.0928	-0.0503352	-0.06	-0.058
134883	8.09298	-0.0503353	-0.06	-0.058
134886	8.09316	-0.0503354	-0.06	-0.058
134889	8.09334	-0.0503355	-0.06	-0.058
134892	8.09352	-0.0503356	-0.06	-0.058
134895	8.0937	-0.0503357	-0.06	-0.058
134898	8.09388	-0.0503359	-0.06	-0.058
134901	8.09406	-0.050336	-0.06	-0.058
134904	8.09424	-0.0503361	-0.06	-0.058
134907	8.09442	-0.0503362	-0.06	-0.058
134910	8.0946	-0.0503363	-0.06	-0.058
134913	8.09478	-0.0503364	-0.06	-0.058
134916	8.09496	-0.0503365	-0.06	-0.058
134919	8.09514	-0.0503366	-0.06	-0.058
134922	8.09532	-0.0503367	-0.06	-0.058
134925	8.0955	-0.0503368	-0.06	-0.058
134928	8.09568	-0.0503369	-0.06	-0.058
134931	8.09586	-0.050337	-0.06	-0.058
134934	8.09604	-0.0503372	-0.06	-0.058
134937	8.09622	-0.0503373	-0.06	-0.058
134940	8.0964	-0.0503374	-0.06	-0.058
134943	8.09658	-0.0503375	-0.06	-0.058
134946	8.09676	-0.0503376	-0.06	-0.058
134949	8.09694	-0.0503377	-0.06	-0.058
134952	8.09712	-0.0503378	-0.06	-0.058
134955	8.0973	-0.0503379	-0.06	-0.058
134958	8.09748	-0.050338	-0.06	-0.058
134961	8.09766	-0.0503381	-0.06	-0.058
134964	8.09784	-0.0503382	-0.06	-0.058
134967	8.09802	-0.0503383	-0.06	-0.058
134970	8.0982	-0.0503384	-0.06	-0.058
134973	8.09838	-0.0503385	-0.06	-0.058
134976	8.09856	-0.0503387	-0.06	-0.058
134979	8.09874	-0.0503388	-0.06	-0.058
134982	8.09892	-0.0503389	-0.06	-0.058
134985	8.0991	-0.050339	-0.06	-0.058
134988	8.09928	-0.0503391	-0.06	-0.058
134991	8.09946	-0.0503392	-0.06	-0.058
134994	8.09964	-0.0503393	-0.06	-0.058
134997	8.09982	-0.0503394	-0.06	-0.058
135000	8.1	-0.0503395	-0.06	-0.058
135003	8.10018	-0.0503396	-0.06	-0.058
135006	8.10036	-0.0503397	-0.06	-0.058
135009	8.10054	-0.0503398	-0.06	-0.058
135012	8.10072	-0.0503399	-0.06	-0.058
135015	8.1009	-0.05034	-0.06	-0.058
135018	8.10108	-0.0503401	-0.06	-0.058
135021	8.10126	-0.0503403	-0.06	-0.058
135024	8.10144	-0.0503404	-0.06	-0.058
135027	8.10162	-0.0503405	-0.06	-0.058
135030	8.1018	-0.0503406	-0.06	-0.058
135033	8.10198	-0.0503407	-0.06	-0.058
135036	8.10216	-0.0503408	-0.06	-0.058
135039	8.10234	-0.0503409	-0.06	-0.058
135042	8.10252	-0.050341	-0.06	-0.058
135045	8.1027	-0.0503411	-0.06	-0.058
135048	8.10288	-0.0503412	-0.06	-0.058
135051	8.10306	-0.0503413	-0.06	-0.058
135054	8.10324	-0.0503414	-0.06	-0.058
135057	8.10342	-0.0503415	-0.06	-0.058
135060	8.1036	-0.0503416	-0.06	-0.058
135063	8.10378	-0.0503417	-0.06	-0.058
135066	8.10396	-0.0503418	-0.06	-0.058
135069	8.10414	-0.0503419	-0.06	-0.058
135072	8.10432	-0.050342	-0.06	-0.058
135075	8.1045	-0.0503421	-0.06	-0.058
135078	8.10468	-0.0503423	-0.06	-0.058
135081	8.10486	-0.0503424	-0.06	-0.058
135084	8.10504	-0.0503425	-0.06	-0.058
135087	8.10522	-0.0503426	-0.06	-0.058
135090	8.1054	-0.0503427	-0.06	-0.058
135093	8.10558	-0.0503428	-0.06	-0.058
135096	8.10576	-0.0503429	-0.06	-0.058
135099	8.10594	-0.050343	-0.06	-0.058
135102	8.10612	-0.0503431	-0.06	-0.058
135105	8.1063	-0.0503432	-0.06	-0.058
135108	8.10648	-0.0503433	-0.06	-0.058
135111	8.10666	-0.0503434	-0.06	-0.058
135114	8.10684	-0.0503435	-0.06	-0.058
135117	8.10702	-0.0503436	-0.06	-0.058
135120	8.1072	-0.0503437	-0.06	-0.058
135123	8.10738	-0.0503438	-0.06	-0.058
135126	8.10756	-0.0503439	-0.06	-0.058
135129	8.10774	-0.050344	-0.06	-0.058
135132	8.10792	-0.0503441	-0.06	-0.058
135135	8.1081	-0.0503442	-0.06	-0.058
135138	8.10828	-0.0503443	-0.06	-0.058
135141	8.10846	-0.0503444	-0.06	-0.058
135144	8.10864	-0.0503445	-0.06	-0.058
135147	8.10882	-0.0503446	-0.06	-0.058
135150	8.109	-0.0503448	-0.06	-0.058
135153	8.10918	-0.0503449	-0.06	-0.058
135156	8.10936	-0.050345	-0.06	-0.058
135159	8.10954	-0.0503451	-0.06	-0.058
135162	8.10972	-0.0503452	-0.06	-0.058
135165	8.1099	-0.0503453	-0.06	-0.058
135168	8.11008	-0.0503454	-0.06	-0.058
135171	8.11026	-0.0503455	-0.06	-0.058
135174	8.11044	-0.0503456	-0.06	-0.058
135177	8.11062	-0.0503457	-0.06	-0.058
135180	8.1108	-0.0503458	-0.06	-0.058
135183	8.11098	-0.0503459	-0.06	-0.058
135186	8.11116	-0.050346	-0.06	-0.058
135189	8.11134	-0.0503461	-0.06	-0.058
135192	8.11152	-0.0503462	-0.06	-0.058
135195	8.1117	-0.0503463	-0.06	-0.058
135198	8.11188	-0.0503464	-0.06	-0.058
135201	8.11206	-0.0503465	-0.06	-0.058
135204	8.11224	-0.0503466	-0.06	-0.058
135207	8.11242	-0.0503467	-0.06	-0.058
135210	8.1126	-0.0503468	-0.06	-0.058
135213	8.11278	-0.0503469	-0.06	-0.058
135216	8.11296	-0.050347	-0.06	-0.058
135219	8.11314	-0.0503471	-0.06	-0.058
135222	8.11332	-0.0503472	-0.06	-0.058
135225	8.1135	-0.0503473	-0.06	-0.058
135228	8.11368	-0.0503474	-0.06	-0.058
135231	8.11386	-0.0503475	-0.06	-0.058
135234	8.11404	-0.0503476	-0.06	-0.058
135237	8.11422	-0.0503477	-0.06	-0.058
135240	8.1144	-0.0503478	-0.06	-0.058
135243	8.11458	-0.0503479	-0.06	-0.058
135246	8.11476	-0.050348	-0.06	-0.058
135249	8.11494	-0.0503481	-0.06	-0.058
135252	8.11512	-0.0503482	-0.06	-0.058
135255	8.1153	-0.0503483	-0.06	-0.058
135258	8.11548	-0.0503484	-0.06	-0.058
135261	8.11566	-0.0503485	-0.06	-0.058
135264	8.11584	-0.0503486	-0.06	-0.058
135267	8.11602	-0.0503487	-0.06	-0.058
135270	8.1162	-0.0503488	-0.06	-0.058
135273	8.11638	-0.0503489	-0.06	-0.058
135276	8.11656	-0.050349	-0.06	-0.058
135279	8.11674	-0.0503491	-0.06	-0.058
135282	8.11692	-0.0503492	-0.06	-0.058
135285	8.1171	-0.0503493	-0.06	-0.058
135288	8.11728	-0.0503494	-0.06	-0.058
135291	8.11746	-0.0503495	-0.06	-0.058
135294	8.11764	-0.0503496	-0.06	-0.058
135297	8.11782	-0.0503497	-0.06	-0.058
135300	8.118	-0.0503499	-0.06	-0.058
135303	8.11818	-0.05035	-0.06	-0.058
135306	8.11836	-0.0503501	-0.06	-0.058
135309	8.11854	-0.0503502	-0.06	-0.058
135312	8.11872	-0.0503503	-0.06	-0.058
135315	8.1189	-0.0503504	-0.06	-0.058
135318	8.11908	-0.0503505	-0.06	-0.058
135321	8.11926	-0.0503506	-0.06	-0.058
135324	8.11944	-0.0503507	-0.06	-0.058
135327	8.11962	-0.0503508	-0.06	-0.058
135330	8.1198	-0.0503509	-0.06	-0.058
135333	8.11998	-0.050351	-0.06	-0.058
135336	8.12016	-0.0503511	-0.06	-0.058
135339	8.12034	-0.0503512	-0.06	-0.058
135342	8.12052	-0.0503513	-0.06	-0.058
135345	8.1207	-0.0503514	-0.06	-0.058
135348	8.12088	-0.0503515	-0.06	-0.058
135351	8.12106	-0.0503516	-0.06	-0.058
135354	8.12124	-0.0503517	-0.06	-0.058
135357	8.12142	-0.0503518	-0.06	-0.058
135360	8.1216	-0.0503519	-0.06	-0.058
135363	8.12178	-0.050352	-0.06	-0.058
135366	8.12196	-0.0503521	-0.06	-0.058
135369	8.12214	-0.0503521	-0.06	-0.058
135372	8.12232	-0.0503522	-0.06	-0.058
135375	8.1225	-0.0503523	-0.06	-0.058
135378	8.12268	-0.0503524	-0.06	-0.058
135381	8.12286	-0.0503525	-0.06	-0.058
135384	8.12304	-0.0503526	-0.06	-0.058
135387	8.12322	-0.0503527	-0.06	-0.058
135390	8.1234	-0.0503528	-0.06	-0.058
135393	8.12358	-0.0503529	-0.06	-0.058
135396	8.12376	-0.050353	-0.06	-0.058
135399	8.12394	-0.0503531	-0.06	-0.058
135402	8.12412	-0.0503532	-0.06	-0.058
135405	8.1243	-0.0503533	-0.06	-0.058
135408	8.12448	-0.0503534	-0.06	-0.058
135411	8.12466	-0.0503535	-0.06	-0.058
135414	8.12484	-0.0503536	-0.06	-0.058
135417	8.12502	-0.0503537	-0.06	-0.058
135420	8.1252	-0.0503538	-0.06	-0.058
135423	8.12538	-0.0503539	-0.06	-0.058
135426	8.12556	-0.050354	-0.06	-0.058
135429	8.12574	-0.0503541	-0.06	-0.058
135432	8.12592	-0.0503542	-0.06	-0.058
135435	8.1261	-0.0503543	-0.06	-0.058
135438	8.12628	-0.0503544	-0.06	-0.058
135441	8.12646	-0.0503545	-0.06	-0.058
135444	8.12664	-0.0503546	-0.06	-0.058
135447	8.12682	-0.0503547	-0.06	-0.058
135450	8.127	-0.0503548	-0.06	-0.058
135453	8.12718	-0.0503549	-0.06	-0.058
135456	8.12736	-0.050355	-0.06	-0.058
135459	8.12754	-0.0503551	-0.06	-0.058
135462	8.12772	-0.0503552	-0.06	-0.058
135465	8.1279	-0.0503553	-0.06	-0.058
135468	8.12808	-0.0503554	-0.06	-0.058
135471	8.12826	-0.0503555	-0.06	-0.058
135474	8.12844	-0.0503556	-0.06	-0.058
135477	8.12862	-0.0503557	-0.06	-0.058
135480	8.1288	-0.0503558	-0.06	-0.058
135483	8.12898	-0.0503559	-0.06	-0.058
135486	8.12916	-0.050356	-0.06	-0.058
135489	8.12934	-0.0503561	-0.06	-0.058
135492	8.12952	-0.0503562	-0.06	-0.058
135495	8.1297	-0.0503563	-0.06	-0.058
135498	8.12988	-0.0503564	-0.06	-0.058
135501	8.13006	-0.0503565	-0.06	-0.058
135504	8.13024	-0.0503566	-0.06	-0.058
135507	8.13042	-0.0503567	-0.06	-0.058
135510	8.1306	-0.0503568	-0.06	-0.058
135513	8.13078	-0.0503569	-0.06	-0.058
135516	8.13096	-0.050357	-0.06	-0.058
135519	8.13114	-0.050357	-0.06	-0.058
135522	8.13132	-0.0503571	-0.06	-0.058
135525	8.1315	-0.0503572	-0.06	-0.058
135528	8.13168	-0.0503573	-0.06	-0.058
135531	8.13186	-0.0503574	-0.06	-0.058
135534	8.13204	-0.0503575	-0.06	-0.058
135537	8.13222	-0.0503576	-0.06	-0.058
135540	8.1324	-0.0503577	-0.06	-0.058
135543	8.13258	-0.0503578	-0.06	-0.058
135546	8.13276	-0.0503579	-0.06	-0.058
135549	8.13294	-0.050358	-0.06	-0.058
135552	8.13312	-0.0503581	-0.06	-0.058
135555	8.1333	-0.0503582	-0.06	-0.058
135558	8.13348	-0.0503583	-0.06	-0.058
135561	8.13366	-0.0503584	-0.06	-0.058
135564	8.13384	-0.0503585	-0.06	-0.058
135567	8.13402	-0.0503586	-0.06	-0.058
135570	8.1342	-0.0503587	-0.06	-0.058
135573	8.13438	-0.0503588	-0.06	-0.058
135576	8.13456	-0.0503589	-0.06	-0.058
135579	8.13474	-0.050359	-0.06	-0.058
135582	8.13492	-0.0503591	-0.06	-0.058
135585	8.1351	-0.0503592	-0.06	-0.058
135588	8.13528	-0.0503593	-0.06	-0.058
135591	8.13546	-0.0503594	-0.06	-0.058
135594	8.13564	-0.0503594	-0.06	-0.058
135597	8.13582	-0.0503595	-0.06	-0.058
135600	8.136	-0.0503596	-0.06	-0.058
135603	8.13618	-0.0503597	-0.06	-0.058
135606	8.13636	-0.0503598	-0.06	-0.058
135609	8.13654	-0.0503599	-0.06	-0.058
135612	8.13672	-0.05036	-0.06	-0.058
135615	8.1369	-0.0503601	-0.06	-0.058
135618	8.13708	-0.0503602	-0.06	-0.058
135621	8.13726	-0.0503603	-0.06	-0.058
135624	8.13744	-0.0503604	-0.06	-0.058
135627	8.13762	-0.0503605	-0.06	-0.058
135630	8.1378	-0.0503606	-0.06	-0.058
135633	8.13798	-0.0503607	-0.06	-0.058
135636	8.13816	-0.0503608	-0.06	-0.058
135639	8.13834	-0.0503609	-0.06	-0.058
135642	8.13852	-0.050361	-0.06	-0.058
135645	8.1387	-0.0503611	-0.06	-0.058
135648	8.13888	-0.0503612	-0.06	-0.058
135651	8.13906	-0.0503612	-0.06	-0.058
135654	8.13924	-0.0503613	-0.06	-0.058
135657	8.13942	-0.0503614	-0.06	-0.058
135660	8.1396	-0.0503615	-0.06	-0.058
135663	8.13978	-0.0503616	-0.06	-0.058
135666	8.13996	-0.0503617	-0.06	-0.058
135669	8.14014	-0.0503618	-0.06	-0.058
135672	8.14032	-0.0503619	-0.06	-0.058
135675	8.1405	-0.050362	-0.06	-0.058
135678	8.14068	-0.0503621	-0.06	-0.058
135681	8.14086	-0.0503622	-0.06	-0.058
135684	8.14104	-0.0503623	-0.06	-0.058
135687	8.14122	-0.0503624	-0.06	-0.058
135690	8.1414	-0.0503625	-0.06	-0.058
135693	8.14158	-0.0503626	-0.06	-0.058
135696	8.14176	-0.0503627	-0.06	-0.058
135699	8.14194	-0.0503628	-0.06	-0.058
135702	8.14212	-0.0503628	-0.06	-0.058
135705	8.1423	-0.0503629	-0.06	-0.058
135708	8.14248	-0.050363	-0.06	-0.058
135711	8.14266	-0.0503631	-0.06	-0.058
135714	8.14284	-0.0503632	-0.06	-0.058
135717	8.14302	-0.0503633	-0.06	-0.058
135720	8.1432	-0.0503634	-0.06	-0.058
135723	8.14338	-0.0503635	-0.06	-0.058
135726	8.14356	-0.0503636	-0.06	-0.058
135729	8.14374	-0.0503637	-0.06	-0.058
135732	8.14392	-0.0503638	-0.06	-0.058
135735	8.1441	-0.0503639	-0.06	-0.058
135738	8.14428	-0.050364	-0.06	-0.058
135741	8.14446	-0.0503641	-0.06	-0.058
135744	8.14464	-0.0503641	-0.06	-0.058
135747	8.14482	-0.0503642	-0.06	-0.058
135750	8.145	-0.0503643	-0.06	-0.058
135753	8.14518	-0.0503644	-0.06	-0.058
135756	8.14536	-0.0503645	-0.06	-0.058
135759	8.14554	-0.0503646	-0.06	-0.058
135762	8.14572	-0.0503647	-0.06	-0.058
135765	8.1459	-0.0503648	-0.06	-0.058
135768	8.14608	-0.0503649	-0.06	-0.058
135771	8.14626	-0.050365	-0.06	-0.058
135774	8.14644	-0.0503651	-0.06	-0.058
135777	8.14662	-0.0503652	-0.06	-0.058
135780	8.1468	-0.0503653	-0.06	-0.058
135783	8.14698	-0.0503653	-0.06	-0.058
135786	8.14716	-0.0503654	-0.06	-0.058
135789	8.14734	-0.0503655	-0.06	-0.058
135792	8.14752	-0.0503656	-0.06	-0.058
135795	8.1477	-0.0503657	-0.06	-0.058
135798	8.14788	-0.0503658	-0.06	-0.058
135801	8.14806	-0.0503659	-0.06	-0.058
135804	8.14824	-0.050366	-0.06	-0.058
135807	8.14842	-0.0503661	-0.06	-0.058
135810	8.1486	-0.0503662	-0.06	-0.058
135813	8.14878	-0.0503663	-0.06	-0.058
135816	8.14896	-0.0503664	-0.06	-0.058
135819	8.14914	-0.0503665	-0.06	-0.058
135822	8.14932	-0.0503665	-0.06	-0.058
135825	8.1495	-0.0503666	-0.06	-0.058
135828	8.14968	-0.0503667	-0.06	-0.058
135831	8.14986	-0.0503668	-0.06	-0.058
135834	8.15004	-0.0503669	-0.06	-0.058
135837	8.15022	-0.050367	-0.06	-0.058
135840	8.1504	-0.0503671	-0.06	-0.058
135843	8.15058	-0.0503672	-0.06	-0.058
135846	8.15076	-0.0503673	-0.06	-0.058
135849	8.15094	-0.0503674	-0.06	-0.058
135852	8.15112	-0.0503675	-0.06	-0.058
135855	8.1513	-0.0503675	-0.06	-0.058
135858	8.15148	-0.0503676	-0.06	-0.058
135861	8.15166	-0.0503677	-0.06	-0.058
135864	8.15184	-0.0503678	-0.06	-0.058
135867	8.15202	-0.0503679	-0.06	-0.058
135870	8.1522	-0.050368	-0.06	-0.058
135873	8.15238	-0.0503681	-0.06	-0.058
135876	8.15256	-0.0503682	-0.06	-0.058
135879	8.15274	-0.0503683	-0.06	-0.058
135882	8.15292	-0.0503684	-0.06	-0.058
135885	8.1531	-0.0503684	-0.06	-0.058
