Time	BR_Ankle MN E	BR_Ankle MN F	BR_Hip MN E	BR_Hip MN F	BR_Knee MN E	BR_Knee MN F	
7.7376	-0.04269754	-0.08069307	-0.04813807	-0.08884341	-0.03587738	-0.09979223	
7.73968	-0.0430318	-0.08170959	-0.04780003	-0.08893718	-0.03620721	-0.09978733	
7.74176	-0.04345663	-0.08259333	-0.04753269	-0.08906765	-0.03639731	-0.09978318	
7.74384	-0.04374601	-0.08284628	-0.04732619	-0.08930271	-0.03662104	-0.0997794	
7.74592	-0.04463715	-0.08306374	-0.04717293	-0.08946919	-0.0367791	-0.09977637	
7.748	-0.04529822	-0.08321553	-0.04706676	-0.08954548	-0.03700508	-0.09977357	
7.75008	-0.04570128	-0.0833225	-0.0470027	-0.08955688	-0.03728974	-0.09977086	
7.75216	-0.04593289	-0.08340473	-0.04697624	-0.08952716	-0.03761052	-0.09976822	
7.75424	-0.04606203	-0.08347341	-0.04698325	-0.08947211	-0.03795063	-0.09976568	
7.75632	-0.04613123	-0.08353361	-0.04702001	-0.08940131	-0.03829939	-0.09976327	
7.7584	-0.0461654	-0.08357242	-0.04708313	-0.08939973	-0.03865021	-0.09976099	
7.76048	-0.04617913	-0.08356066	-0.04716962	-0.08943475	-0.03888394	-0.09975921	
7.76256	-0.04619236	-0.08340403	-0.04727677	-0.08943811	-0.03902952	-0.09975797	
7.76464	-0.04630568	-0.08327786	-0.04740222	-0.08939877	-0.03918177	-0.09975689	
7.76672	-0.04640828	-0.08317758	-0.04754382	-0.08935116	-0.03928895	-0.09975585	
7.7688	-0.04664278	-0.08308278	-0.04769948	-0.08931163	-0.03936434	-0.0997551	
7.77088	-0.04698239	-0.08310201	-0.04786717	-0.08931683	-0.03941823	-0.09975465	
7.77296	-0.04723218	-0.08323677	-0.048045	-0.08931992	-0.03945801	-0.09975426	
7.77504	-0.04736571	-0.08336239	-0.04823126	-0.08929078	-0.039492	-0.09975388	
7.77712	-0.04751987	-0.08338566	-0.04842445	-0.08917705	-0.03952412	-0.0997536	
7.7792	-0.0477859	-0.08333789	-0.04862318	-0.08904289	-0.03971748	-0.09975336	
7.78128	-0.04814478	-0.08324599	-0.04882611	-0.08890862	-0.0400291	-0.09975303	
7.78336	-0.04856012	-0.08312801	-0.0490319	-0.0887793	-0.04040682	-0.09975256	
7.78544	-0.04900214	-0.08308847	-0.04923936	-0.08870041	-0.04081548	-0.09975194	
7.78752	-0.04929274	-0.08308947	-0.0494475	-0.08863319	-0.0410811	-0.09975135	
7.7896	-0.04944792	-0.08301977	-0.04965549	-0.08855579	-0.04123577	-0.09975091	
7.79168	-0.04972279	-0.08291406	-0.04986268	-0.08846664	-0.04152658	-0.09975058	
7.79376	-0.05011468	-0.08277363	-0.05006852	-0.08837131	-0.0419247	-0.0997502	
7.79584	-0.05047561	-0.08260212	-0.05027246	-0.08825324	-0.04218275	-0.09975007	
7.79792	-0.05079378	-0.08233121	-0.05047401	-0.08812089	-0.04241875	-0.09974995	
7.8	-0.05098023	-0.08214346	-0.05067275	-0.08798653	-0.04255639	-0.09974995	
7.80208	-0.05104731	-0.08166174	-0.0508683	-0.08792932	-0.04262087	-0.09975015	
7.80416	-0.05102688	-0.08115482	-0.05106035	-0.08792302	-0.04293545	-0.09975036	
7.80624	-0.05096715	-0.08065654	-0.05124867	-0.08793027	-0.04343466	-0.09975034	
7.80832	-0.05092387	-0.08023984	-0.05143321	-0.08790369	-0.04375049	-0.09975	
7.8104	-0.05090246	-0.07990837	-0.05161398	-0.08784362	-0.04391274	-0.09974957	
7.81248	-0.05089777	-0.07964581	-0.05179101	-0.08775946	-0.04398125	-0.09974919	
7.81456	-0.05090462	-0.07943388	-0.05196422	-0.08765959	-0.04399581	-0.09974895	
7.81664	-0.05091956	-0.0792236	-0.05213351	-0.08712952	-0.04397932	-0.09974888	
7.81872	-0.05090868	-0.07906235	-0.0522988	-0.08659155	-0.04394477	-0.09974898	
7.8208	-0.05087033	-0.07895119	-0.05246003	-0.0861547	-0.04389901	-0.09974922	
7.82288	-0.05081092	-0.07890233	-0.05261668	-0.08493125	-0.04384631	-0.09974959	
7.82496	-0.05073756	-0.07831658	-0.05276849	-0.08326099	-0.04378952	-0.09975055	
7.82704	-0.05064858	-0.07769889	-0.05291563	-0.08186463	-0.04372238	-0.09975187	
7.82912	-0.05055321	-0.07720072	-0.05305737	-0.08085624	-0.04364743	-0.0997534	
7.8312	-0.050455	-0.07677309	-0.05319286	-0.07992142	-0.04356783	-0.09975503	
7.83328	-0.05035533	-0.07657206	-0.0533223	-0.07917767	-0.0434859	-0.09975681	
7.83536	-0.05023514	-0.07656651	-0.05344675	-0.07861099	-0.0434014	-0.09975869	
7.83744	-0.05008913	-0.07650512	-0.05356722	-0.07798523	-0.04331483	-0.09976064	
7.83952	-0.0499228	-0.07659686	-0.05368458	-0.07752141	-0.04322723	-0.09976227	
7.8416	-0.04972966	-0.07723343	-0.05379957	-0.07708349	-0.04314483	-0.09976356	
7.84368	-0.04951356	-0.07766787	-0.05391247	-0.07668017	-0.04307004	-0.09976478	
7.84576	-0.04929806	-0.07765533	-0.05402352	-0.07655371	-0.04299924	-0.09976631	
7.84784	-0.0494877	-0.07747638	-0.05413283	-0.07658555	-0.04292559	-0.09976867	
7.84992	-0.05003366	-0.07718313	-0.05424044	-0.076714	-0.04283914	-0.09977172	
7.852	-0.0504487	-0.07697431	-0.05434659	-0.07692357	-0.04285188	-0.09977416	
7.85408	-0.05067234	-0.0768792	-0.05445161	-0.07718071	-0.04296213	-0.09977574	
7.85616	-0.05074573	-0.07762381	-0.05455565	-0.07740118	-0.04314364	-0.09977655	
7.85824	-0.0507189	-0.07836604	-0.05465881	-0.07760762	-0.0433038	-0.09977677	
7.86032	-0.0506475	-0.07892147	-0.05476104	-0.07780807	-0.04343832	-0.09977663	
7.8624	-0.05056628	-0.07929116	-0.05486218	-0.07800437	-0.04355556	-0.09977627	
7.86448	-0.05049058	-0.07951652	-0.05496204	-0.07819616	-0.04366222	-0.0997758	
7.86656	-0.05042445	-0.07963891	-0.05506046	-0.0783826	-0.0437623	-0.09977528	
7.86864	-0.05036695	-0.08137452	-0.0551573	-0.07834915	-0.04385801	-0.09977474	
7.87072	-0.05031572	-0.0832121	-0.05525251	-0.07825113	-0.04390701	-0.09977458	
7.8728	-0.05027081	-0.08451791	-0.05534604	-0.07871705	-0.04391234	-0.09977486	
7.87488	-0.05033058	-0.08549699	-0.05534437	-0.07929421	-0.04388539	-0.0997752	
7.87696	-0.05045813	-0.08618115	-0.05511056	-0.0797892	-0.04384158	-0.09977514	
7.87904	-0.05062697	-0.08662667	-0.05491192	-0.0803099	-0.0437902	-0.09977391	
7.88112	-0.0509376	-0.08689993	-0.05478304	-0.08063772	-0.0438485	-0.09977207	
7.8832	-0.05135766	-0.08693583	-0.0547593	-0.08214376	-0.04399939	-0.09977005	
7.88528	-0.05174981	-0.08686929	-0.05478596	-0.08358318	-0.04409881	-0.09976827	
7.88736	-0.05209194	-0.08688961	-0.05493555	-0.08638445	-0.0441431	-0.0997668	
7.88944	-0.0523092	-0.08692274	-0.05510503	-0.08898431	-0.04414983	-0.09976608	
7.89152	-0.05242059	-0.08684933	-0.05538191	-0.09138338	-0.04413324	-0.09976593	
7.8936	-0.0525691	-0.08674054	-0.05565146	-0.09325857	-0.04410272	-0.09976654	
7.89568	-0.05276887	-0.08662242	-0.05592495	-0.09489628	-0.04406466	-0.09976757	
7.89776	-0.05289608	-0.08650377	-0.05616414	-0.09616333	-0.04402292	-0.09976888	
7.89984	-0.05294948	-0.08641931	-0.05640609	-0.09717179	-0.04397975	-0.09977023	
7.90192	-0.05295061	-0.0863743	-0.05656233	-0.09791987	-0.04416629	-0.09977164	
7.904	-0.05291143	-0.08642633	-0.0566722	-0.09808914	-0.04453864	-0.0997726	
7.90608	-0.05284246	-0.08572973	-0.05675946	-0.09841414	-0.04444441	-0.09977327	
7.90816	-0.05196133	-0.08697788	-0.05683545	-0.09931124	-0.04281227	-0.09977356	
7.91024	-0.05080992	-0.08866334	-0.05690557	-0.09969825	-0.04158131	-0.09977348	
7.91232	-0.04978891	-0.08948591	-0.05696249	-0.09986658	-0.04085644	-0.09977312	
7.9144	-0.0490265	-0.08987844	-0.05688233	-0.09994059	-0.04037772	-0.099773	
7.91648	-0.04847932	-0.09007888	-0.05679242	-0.09997339	-0.04002881	-0.0997728	
7.91856	-0.04798122	-0.0901609	-0.05649501	-0.09998802	-0.03986805	-0.09977271	
7.92064	-0.04773965	-0.09016495	-0.05621498	-0.09999457	-0.04038895	-0.09977145	
7.92272	-0.04772663	-0.09012151	-0.0560109	-0.09999751	-0.04134001	-0.09976897	
7.9248	-0.04772354	-0.09026112	-0.05567226	-0.09999885	-0.04241829	-0.09976561	
7.92688	-0.04767486	-0.09056921	-0.05538072	-0.09999947	-0.04316081	-0.09976083	
7.92896	-0.04744884	-0.09093127	-0.05498577	-0.09999975	-0.0435731	-0.09975547	
7.93104	-0.04728951	-0.09118474	-0.05465969	-0.09999988	-0.04401048	-0.09974948	
7.93312	-0.04726268	-0.09132659	-0.05443313	-0.09999994	-0.04447597	-0.09974344	
7.9352	-0.0472771	-0.09137726	-0.05411865	-0.09999997	-0.04495662	-0.09973779	
7.93728	-0.04728072	-0.091372	-0.05385939	-0.09999999	-0.04571511	-0.09973199	
7.93936	-0.04727898	-0.0913358	-0.05368069	-0.09999999	-0.04657466	-0.09972612	
7.94144	-0.04717194	-0.09134503	-0.0533964	-0.09999999	-0.04759368	-0.09972034	
7.94352	-0.04703491	-0.09139213	-0.05315626	-0.1	-0.0482787	-0.09971408	
7.9456	-0.0468105	-0.09150943	-0.05290792	-0.1	-0.04888675	-0.0997079	
7.94768	-0.0465303	-0.09169861	-0.05263444	-0.1	-0.04955433	-0.09970194	
7.94976	-0.04633508	-0.09184974	-0.05242378	-0.1	-0.05014996	-0.09969607	
7.95184	-0.0462028	-0.09194978	-0.05220258	-0.1	-0.0507019	-0.09969053	
7.95392	-0.04607212	-0.09201524	-0.05203589	-0.1	-0.05119708	-0.09968518	
7.956	-0.0458302	-0.09204019	-0.0516686	-0.1	-0.05151708	-0.09968017	
7.95808	-0.04556882	-0.09206855	-0.05133105	-0.1	-0.05197011	-0.09967454	
7.96016	-0.045312	-0.09206336	-0.05107554	-0.1	-0.05262781	-0.09966863	
7.96224	-0.04508351	-0.09207173	-0.05113996	-0.1	-0.05307642	-0.09966274	
7.96432	-0.04485422	-0.09215341	-0.0515403	-0.1	-0.05357975	-0.09965832	
7.9664	-0.04462036	-0.09226699	-0.05222234	-0.1	-0.05452459	-0.09965643	
7.96848	-0.04444557	-0.09234283	-0.05294083	-0.1	-0.05536353	-0.09965714	
7.97056	-0.04434486	-0.09237552	-0.05362495	-0.09934627	-0.05603516	-0.09965959	
7.97264	-0.04430795	-0.09237473	-0.05429955	-0.09755971	-0.05656504	-0.0996631	
7.97472	-0.04431088	-0.09228039	-0.05501024	-0.09527824	-0.05730177	-0.09953761	
7.9768	-0.04488881	-0.09170391	-0.05589126	-0.09279321	-0.05816747	-0.09926201	
7.97888	-0.04536529	-0.09042351	-0.05664922	-0.08999946	-0.05865465	-0.09895515	
7.98096	-0.04571916	-0.08890335	-0.05727021	-0.08699124	-0.05912206	-0.09858584	
7.98304	-0.0459985	-0.08731934	-0.05782274	-0.0840991	-0.05949647	-0.09823461	
7.98512	-0.04625845	-0.08585217	-0.05887159	-0.08118753	-0.05992876	-0.09786771	
7.9872	-0.04664009	-0.08454525	-0.0605352	-0.07839343	-0.06031264	-0.09691973	
7.98928	-0.04693779	-0.08321405	-0.06261538	-0.07560379	-0.06056607	-0.09535883	
7.99136	-0.04716571	-0.08196287	-0.06488632	-0.07270602	-0.06072301	-0.09361959	
7.99344	-0.04763265	-0.08073672	-0.06721671	-0.06952548	-0.06072433	-0.09183136	
7.99552	-0.04800678	-0.07959646	-0.06957699	-0.06610281	-0.0606182	-0.09026003	
7.9976	-0.04862913	-0.07850781	-0.07227162	-0.06279937	-0.06053559	-0.08886248	
7.99968	-0.04940711	-0.0775774	-0.07531568	-0.06024615	-0.06047568	-0.08777387	
8.00176	-0.05024774	-0.07681753	-0.07859989	-0.05829974	-0.06039997	-0.08693116	
8.003839	-0.05083684	-0.07622148	-0.08012666	-0.05681846	-0.06034822	-0.08636197	
8.005919	-0.05120819	-0.07573667	-0.08063625	-0.05568006	-0.06024089	-0.0859118	
8.007999	-0.05152925	-0.07525513	-0.08076283	-0.05479519	-0.06014079	-0.0856371	
8.010079	-0.0518562	-0.07472293	-0.0808103	-0.05409933	-0.06011403	-0.08521421	
8.012159	-0.05210465	-0.07427036	-0.08084802	-0.05354691	-0.0601889	-0.08485194	
8.01424	-0.05230163	-0.07376657	-0.08096132	-0.05286182	-0.06030598	-0.0842942	
8.01632	-0.05241876	-0.07314824	-0.08108886	-0.05225395	-0.0603658	-0.08362567	
8.0184	-0.05249642	-0.07251193	-0.08120875	-0.05177987	-0.06040031	-0.08281575	
8.02048	-0.05255339	-0.07182844	-0.08131458	-0.05143161	-0.06042577	-0.08190041	
8.02256	-0.05260462	-0.07107291	-0.08140615	-0.05118579	-0.06044694	-0.08075798	
8.02464	-0.05272203	-0.06994413	-0.0819371	-0.05117473	-0.06089009	-0.07921454	
8.02672	-0.05278159	-0.06874497	-0.08247111	-0.05122986	-0.06118928	-0.07745591	
8.0288	-0.05279759	-0.06758371	-0.08289176	-0.05129983	-0.06135599	-0.0757666	
8.03088	-0.05362328	-0.0665252	-0.0831916	-0.0513742	-0.0614315	-0.07414936	
8.03296	-0.05521189	-0.06557962	-0.08339336	-0.05145422	-0.06144711	-0.07272162	
8.03504	-0.05749621	-0.06468771	-0.08352306	-0.05154293	-0.06142201	-0.07151566	
8.03712	-0.06029605	-0.0638099	-0.08360225	-0.05164237	-0.0623161	-0.07041465	
8.0392	-0.0634854	-0.06293311	-0.08364689	-0.05175335	-0.06364422	-0.06949174	
8.04128	-0.06695573	-0.06203319	-0.08386359	-0.05193223	-0.0656362	-0.06866869	
8.04336	-0.07057377	-0.06114442	-0.08409108	-0.05212438	-0.06807912	-0.06789064	
8.04544	-0.073002	-0.06022842	-0.08457838	-0.05202642	-0.07097632	-0.06688952	
8.04752	-0.07397123	-0.05943257	-0.08505914	-0.05191331	-0.0742685	-0.06574073	
8.0496	-0.07442096	-0.05883511	-0.08545442	-0.05185955	-0.07807571	-0.06446918	
8.05168	-0.07472956	-0.05836788	-0.08590135	-0.05192656	-0.08260438	-0.06297177	
8.05376	-0.07495628	-0.05802029	-0.08627759	-0.05204879	-0.08789776	-0.06160462	
8.05584	-0.07513205	-0.05776279	-0.08656185	-0.05219763	-0.094417	-0.06044588	
8.05792	-0.07527511	-0.0576141	-0.08676607	-0.05236023	-0.09792659	-0.05950531	
8.059999	-0.07539362	-0.05757633	-0.08690938	-0.05253028	-0.09922569	-0.05875809	
8.062079	-0.07550275	-0.05757311	-0.08687223	-0.05288771	-0.09970929	-0.05816071	
8.064159	-0.07557398	-0.0575971	-0.08678088	-0.05325793	-0.09989055	-0.05769465	
8.066239	-0.0756154	-0.05764179	-0.08668478	-0.05359194	-0.09995881	-0.05733402	
8.068319	-0.07563855	-0.05770209	-0.08660049	-0.05388373	-0.09998452	-0.05704904	
8.0704	-0.07565161	-0.05777412	-0.0865312	-0.05413984	-0.09999418	-0.05682473	
8.07248	-0.07565937	-0.05785495	-0.08647524	-0.05436883	-0.09999782	-0.05665233	
8.07456	-0.07566439	-0.0579424	-0.0864297	-0.05457799	-0.09999918	-0.05652566	
8.07664	-0.07566796	-0.05803479	-0.08639178	-0.05477275	-0.0999997	-0.05643964	
8.07872	-0.0756707	-0.05813085	-0.08635921	-0.05495691	-0.09999988	-0.05638979	
8.0808	-0.07567292	-0.05822957	-0.08633035	-0.05513302	-0.09999996	-0.05637204	
8.08288	-0.07567473	-0.05833014	-0.08630401	-0.05530277	-0.09999999	-0.05638267	
8.08496	-0.07568657	-0.0584371	-0.08619862	-0.05556114	-0.09999999	-0.05673596	
8.08704	-0.07574457	-0.05842913	-0.08645761	-0.05541763	-0.09999999	-0.05682233	
8.08912	-0.07583079	-0.05840928	-0.08678054	-0.05522435	-0.1	-0.05684012	
8.0912	-0.07590663	-0.05840996	-0.08715297	-0.05515843	-0.1	-0.05684072	
8.09328	-0.07591079	-0.05843623	-0.08746015	-0.05516966	-0.1	-0.05686541	
8.09536	-0.07585676	-0.0584841	-0.0876822	-0.05522737	-0.1	-0.05692224	
8.09744	-0.07576619	-0.05854775	-0.08783028	-0.05531289	-0.1	-0.05700795	
8.09952	-0.07565499	-0.05862192	-0.08792221	-0.0554147	-0.1	-0.05711653	
8.1016	-0.07553294	-0.05870253	-0.08797419	-0.05552562	-0.1	-0.0572423	
8.10368	-0.07540564	-0.05878668	-0.08799881	-0.05564106	-0.1	-0.05738061	
8.10576	-0.0752762	-0.05887238	-0.08800519	-0.05575816	-0.1	-0.05752789	
8.10784	-0.07514633	-0.05895836	-0.0879996	-0.0558751	-0.1	-0.05768146	
8.10992	-0.07501697	-0.05904377	-0.08798633	-0.05599082	-0.1	-0.0578393	
8.112	-0.07488862	-0.05912814	-0.08796822	-0.05610467	-0.1	-0.05799985	
8.114079	-0.07476158	-0.05921114	-0.08794712	-0.05621631	-0.1	-0.05816191	
8.116159	-0.07463602	-0.0592926	-0.08792424	-0.05632558	-0.1	-0.05832452	
8.118239	-0.07451202	-0.05937244	-0.08790037	-0.05643242	-0.1	-0.05848691	
8.120319	-0.07438967	-0.0594506	-0.087876	-0.05653685	-0.1	-0.05864847	
8.122399	-0.07426902	-0.05952708	-0.08785144	-0.05663892	-0.1	-0.0588087	
8.12448	-0.07425718	-0.05943209	-0.08803891	-0.05713056	-0.1	-0.05902677	
8.12656	-0.07433745	-0.05931842	-0.08825837	-0.0576578	-0.1	-0.059249	
8.12864	-0.07448427	-0.05921871	-0.08840036	-0.05809967	-0.1	-0.05943342	
8.13072	-0.07464363	-0.05915595	-0.08848754	-0.05844902	-0.1	-0.05959901	
8.1328	-0.07493222	-0.05914564	-0.0885732	-0.0587479	-0.1	-0.05977184	
8.13488	-0.07514361	-0.05916538	-0.0886303	-0.05892613	-0.1	-0.05994046	
8.13696	-0.07525324	-0.05920232	-0.08865721	-0.05905175	-0.1	-0.06010166	
8.13904	-0.07528263	-0.05924917	-0.08865955	-0.05915485	-0.1	-0.06025533	
8.14112	-0.07525751	-0.0593016	-0.08864374	-0.05924833	-0.1	-0.06040229	
8.1432	-0.07519787	-0.05963107	-0.08861506	-0.05933744	-0.1	-0.06054352	
8.14528	-0.07509795	-0.06017759	-0.08857751	-0.05942421	-0.1	-0.06067984	
8.14736	-0.07496071	-0.06079455	-0.08853392	-0.05950928	-0.1	-0.06081189	
8.14944	-0.07479902	-0.06141495	-0.08848626	-0.05959285	-0.1	-0.06094013	
8.15152	-0.07484927	-0.06194233	-0.08868303	-0.05967493	-0.1	-0.0610881	
8.1536	-0.07496901	-0.06227101	-0.0889267	-0.05975551	-0.1	-0.06123558	
8.15568	-0.07534043	-0.0623764	-0.08914919	-0.05983457	-0.1	-0.06142109	
8.15776	-0.0758313	-0.06235627	-0.08932567	-0.05991242	-0.1	-0.06160384	
8.15984	-0.07635243	-0.06225386	-0.08945557	-0.05998932	-0.1	-0.06177135	
8.16192	-0.07685326	-0.06209637	-0.08954658	-0.06006538	-0.1	-0.06192223	
8.164	-0.07720529	-0.06195538	-0.08969101	-0.06014053	-0.1	-0.06202411	
8.16608	-0.07729942	-0.06208649	-0.08984815	-0.06021465	-0.1	-0.06228159	
8.168159	-0.0773388	-0.06219913	-0.08997817	-0.06028759	-0.1	-0.06255835	
8.170239	-0.07739297	-0.06222927	-0.09007321	-0.06035933	-0.1	-0.06280782	
8.172319	-0.077495	-0.0621824	-0.09018558	-0.0604299	-0.1	-0.06289919	
8.174399	-0.07757697	-0.06200505	-0.0903414	-0.06049931	-0.1	-0.06292044	
8.176479	-0.07777011	-0.06179934	-0.09048341	-0.06056752	-0.1	-0.06293292	
8.17856	-0.07804798	-0.06157999	-0.09059485	-0.06063453	-0.1	-0.06295709	
8.18064	-0.07836264	-0.06134804	-0.09067533	-0.06070044	-0.1	-0.06299673	
8.18272	-0.07859548	-0.06111238	-0.0907836	-0.06076526	-0.1	-0.06313469	
8.1848	-0.07867159	-0.06089695	-0.09088268	-0.06082902	-0.1	-0.06329352	
8.18688	-0.07868094	-0.06060994	-0.09100804	-0.06089168	-0.1	-0.06360912	
8.18896	-0.07868652	-0.06034166	-0.091111	-0.06095326	-0.1	-0.06393216	
8.19104	-0.07872343	-0.06011583	-0.09123587	-0.06101378	-0.1	-0.06424502	
8.19312	-0.07871244	-0.06001988	-0.09124204	-0.06107329	-0.1	-0.06452356	
8.1952	-0.07865279	-0.06025465	-0.09119826	-0.06113183	-0.1	-0.06475481	
8.19728	-0.07858423	-0.06073313	-0.09115797	-0.06118944	-0.1	-0.06493273	
8.19936	-0.07857809	-0.0611036	-0.09112517	-0.06124601	-0.1	-0.06505553	
8.20144	-0.07864621	-0.06126946	-0.0911189	-0.06130144	-0.1	-0.06515179	
8.20352	-0.07876109	-0.06128769	-0.09111353	-0.06135567	-0.1	-0.06523535	
8.2056	-0.07890113	-0.06120976	-0.09110115	-0.06140874	-0.1	-0.06531275	
8.20768	-0.0790665	-0.06106203	-0.09100439	-0.06146073	-0.1	-0.06538696	
8.20976	-0.07916441	-0.06088021	-0.09088746	-0.06151174	-0.1	-0.06545927	
8.21184	-0.07920321	-0.06069535	-0.09077562	-0.06156183	-0.1	-0.0655302	
8.21392	-0.07920405	-0.06052247	-0.09067664	-0.06161096	-0.1	-0.06559993	
8.216	-0.07918277	-0.06036563	-0.09059105	-0.06165906	-0.1	-0.06566852	
8.21808	-0.07914914	-0.0602237	-0.09051686	-0.06170615	-0.1	-0.06573599	
8.22016	-0.07910889	-0.06009392	-0.09045152	-0.06175228	-0.1	-0.06580232	
8.222239	-0.07906529	-0.05997352	-0.09039272	-0.06179752	-0.1	-0.06586753	
8.224319	-0.07902029	-0.05986024	-0.09033862	-0.06184196	-0.1	-0.06593161	
8.226399	-0.07897501	-0.05975248	-0.09028782	-0.06188565	-0.1	-0.06599459	
8.228479	-0.07893012	-0.05964917	-0.09023933	-0.06192866	-0.1	-0.06605648	
8.230559	-0.07888599	-0.05954959	-0.09019244	-0.06197102	-0.1	-0.06611731	
8.23264	-0.07884283	-0.05947819	-0.09014665	-0.06201276	-0.1	-0.06617709	
8.23472	-0.07879917	-0.05946308	-0.09010166	-0.06205389	-0.1	-0.06623583	
8.2368	-0.07885737	-0.05938307	-0.09008548	-0.06209443	-0.1	-0.06629358	
8.23888	-0.07892526	-0.05930408	-0.09008665	-0.06213439	-0.1	-0.06635035	
8.24096	-0.07897653	-0.05924553	-0.0900973	-0.06217376	-0.1	-0.06640616	
8.24304	-0.0790076	-0.05920908	-0.09011243	-0.06221259	-0.1	-0.06646103	
8.24512	-0.07902171	-0.05919076	-0.09012915	-0.06225091	-0.1	-0.06651498	
8.2472	-0.07902338	-0.05918571	-0.09014592	-0.06228876	-0.1	-0.06656802	
8.24928	-0.07901659	-0.05918977	-0.09016202	-0.06232617	-0.1	-0.06662019	
8.25136	-0.07893351	-0.05923861	-0.09020013	-0.06236312	-0.1	-0.0666715	
8.25344	-0.07880806	-0.05929512	-0.0902373	-0.06239962	-0.1	-0.06672196	
8.25552	-0.07868335	-0.05932995	-0.09027395	-0.06243566	-0.1	-0.0667716	
8.2576	-0.07860016	-0.05935518	-0.09030376	-0.06247124	-0.1	-0.06682043	
8.25968	-0.07854541	-0.05937618	-0.09036924	-0.06250638	-0.1	-0.06686845	
8.26176	-0.07846991	-0.05939529	-0.0904638	-0.06254108	-0.1	-0.06691571	
8.26384	-0.0783823	-0.05940234	-0.09056547	-0.06257532	-0.1	-0.0669622	
8.26592	-0.07829801	-0.05939114	-0.09061147	-0.06260913	-0.1	-0.06700795	
8.268	-0.07825811	-0.05938012	-0.09063374	-0.06264257	-0.1	-0.06705296	
8.27008	-0.07825689	-0.05937466	-0.09064744	-0.06267566	-0.1	-0.06709726	
8.27216	-0.07825263	-0.0593975	-0.09068009	-0.06270838	-0.1	-0.06714085	
8.27424	-0.07820249	-0.05942748	-0.09070484	-0.06274062	-0.1	-0.06718375	
8.27632	-0.0781043	-0.05945688	-0.0907307	-0.06277235	-0.1	-0.06722597	
8.278399	-0.07798336	-0.05948352	-0.09076051	-0.06280356	-0.1	-0.06726752	
8.280479	-0.07783765	-0.05951282	-0.09081216	-0.06283426	-0.1	-0.06730843	
8.282559	-0.07768899	-0.05954016	-0.09087235	-0.06286445	-0.1	-0.06734869	
8.284639	-0.07754204	-0.05955883	-0.09092698	-0.06289418	-0.1	-0.06738832	
8.286719	-0.07744324	-0.05953484	-0.09096578	-0.06292347	-0.1	-0.06742734	
8.2888	-0.07745391	-0.05953917	-0.09095845	-0.06295237	-0.1	-0.06746574	
8.29088	-0.0774388	-0.05979078	-0.09093113	-0.0629809	-0.1	-0.06750356	
8.29296	-0.07734179	-0.06044967	-0.09086392	-0.06300905	-0.1	-0.06754079	
8.29504	-0.07717741	-0.0609941	-0.09078533	-0.06303675	-0.1	-0.06757744	
8.29712	-0.0770021	-0.06132068	-0.09076022	-0.06306394	-0.1	-0.06761353	
8.2992	-0.07687288	-0.06148031	-0.09076959	-0.06309057	-0.1	-0.06764907	
8.30128	-0.07679479	-0.06152368	-0.09079932	-0.0631166	-0.1	-0.06768407	
8.30336	-0.07675739	-0.06148994	-0.09083986	-0.06314207	-0.1	-0.06771853	
8.30544	-0.07675295	-0.06136689	-0.0907466	-0.0631671	-0.1	-0.06775247	
8.30752	-0.07683481	-0.06121026	-0.0906111	-0.06319178	-0.1	-0.06778588	
8.3096	-0.07698008	-0.06102827	-0.09049635	-0.06321619	-0.1	-0.0678188	
8.31168	-0.077071	-0.06083157	-0.09040818	-0.06324023	-0.1	-0.06785121	
8.31376	-0.07710193	-0.06064046	-0.09034394	-0.06326374	-0.1	-0.06788313	
8.31584	-0.07708037	-0.06046079	-0.0902897	-0.06328669	-0.1	-0.06791458	
8.31792	-0.07708602	-0.06025542	-0.09024033	-0.0633091	-0.1	-0.06794555	
8.32	-0.07717063	-0.06006379	-0.09019955	-0.06333105	-0.1	-0.06797605	
8.32208	-0.07731465	-0.05988279	-0.09016725	-0.06335262	-0.1	-0.0680061	
8.32416	-0.07749014	-0.05970521	-0.090142	-0.06337386	-0.1	-0.06803569	
8.32624	-0.07767658	-0.05952774	-0.09012217	-0.06339483	-0.1	-0.06806485	
8.32832	-0.0779312	-0.05928717	-0.09072728	-0.06341554	-0.1	-0.06809357	
8.3304	-0.07828397	-0.05913719	-0.09171513	-0.06343602	-0.1	-0.06812187	
8.332479	-0.07849258	-0.05904673	-0.09268459	-0.06345628	-0.1	-0.06814974	
8.334559	-0.07856172	-0.05899453	-0.093497	-0.06347699	-0.1	-0.06817719	
8.336639	-0.0786092	-0.0589169	-0.0939271	-0.06349899	-0.1	-0.06820425	
8.338719	-0.07872732	-0.05883339	-0.09382217	-0.06352271	-0.1	-0.0682309	
8.340799	-0.07891461	-0.05869022	-0.09421129	-0.06354801	-0.1	-0.06825716	
8.34288	-0.07916833	-0.05856086	-0.09472	-0.06357305	-0.1	-0.06828303	
8.34496	-0.07956234	-0.0584039	-0.09551975	-0.06359662	-0.1	-0.06830852	
8.34704	-0.07996979	-0.05827316	-0.09631469	-0.06361862	-0.1	-0.06833363	
8.34912	-0.08034087	-0.05817904	-0.09699506	-0.06363931	-0.1	-0.06835838	
8.3512	-0.08066212	-0.05811721	-0.09753533	-0.063659	-0.1	-0.06838276	
