Time	BL_Ankle PF E	BL_Ankle PF F	BL_Hip PF E	BL_Hip PF F	BL_Knee PF E	BL_Knee PF F	
7.66064	-0.05994084	-0.0570978	-0.06160765	-0.05681663	-0.06032029	-0.05668994	
7.66272	-0.05995338	-0.05712485	-0.06161312	-0.05683424	-0.0603467	-0.05671959	
7.6648	-0.05995743	-0.05715152	-0.06160478	-0.05685406	-0.06035751	-0.05675055	
7.66688	-0.05994909	-0.05717773	-0.06160136	-0.05687573	-0.06037464	-0.05678248	
7.66896	-0.05995317	-0.05720342	-0.06158713	-0.05689891	-0.06037518	-0.05681509	
7.67104	-0.05996938	-0.05722855	-0.06156041	-0.05692331	-0.06037794	-0.05684813	
7.67312	-0.06000523	-0.05725309	-0.06153623	-0.05694865	-0.06038816	-0.05688138	
7.6752	-0.06003885	-0.05727701	-0.06151763	-0.05697468	-0.06041288	-0.05691461	
7.67728	-0.06008203	-0.0573003	-0.06149589	-0.05700118	-0.06043177	-0.05694767	
7.67936	-0.06017453	-0.05732294	-0.06146805	-0.05702797	-0.06048336	-0.05698039	
7.68144	-0.06031097	-0.05734494	-0.06144226	-0.05705487	-0.06056163	-0.05701266	
7.68352	-0.06047541	-0.05736629	-0.06141201	-0.05708175	-0.06067304	-0.05704437	
7.6856	-0.0606453	-0.05738701	-0.0613867	-0.05710847	-0.06079895	-0.05707543	
7.68768	-0.0607962	-0.0574071	-0.06137585	-0.05713493	-0.06090392	-0.05710578	
7.68976	-0.06090663	-0.05742658	-0.06136922	-0.05716104	-0.06100532	-0.05713537	
7.69184	-0.06099025	-0.05744547	-0.06136003	-0.05718672	-0.0610843	-0.05716415	
7.69392	-0.06105635	-0.05746377	-0.06134218	-0.05721193	-0.06115893	-0.05719211	
7.696	-0.06108739	-0.0574815	-0.06132194	-0.0572366	-0.06121398	-0.05721923	
7.69808	-0.06110276	-0.05749869	-0.06130273	-0.05726072	-0.06125606	-0.05724551	
7.70016	-0.06111194	-0.05751536	-0.0612845	-0.05728424	-0.06127363	-0.05727094	
7.70224	-0.06111454	-0.05753151	-0.06126282	-0.05730716	-0.06128681	-0.05729554	
7.70432	-0.06111534	-0.05754718	-0.06123778	-0.05732946	-0.06128855	-0.05731932	
7.7064	-0.06112061	-0.05756238	-0.0612047	-0.05735113	-0.06128807	-0.05734229	
7.70848	-0.06112418	-0.05757713	-0.06118378	-0.05737219	-0.06128116	-0.05736449	
7.71056	-0.06111632	-0.05759145	-0.06115323	-0.05739263	-0.0612767	-0.05738592	
7.71264	-0.06109612	-0.05760534	-0.06111852	-0.05741247	-0.06127023	-0.05740662	
7.71472	-0.06108534	-0.05761885	-0.06109552	-0.05743171	-0.06125167	-0.05742662	
7.7168	-0.06107172	-0.05763197	-0.06108412	-0.05745037	-0.0612388	-0.05744593	
7.71888	-0.06105481	-0.05764472	-0.06107063	-0.05746846	-0.06121183	-0.05746459	
7.72096	-0.06103129	-0.05765713	-0.06105401	-0.057486	-0.06118995	-0.05748263	
7.72304	-0.0610172	-0.05766919	-0.06104213	-0.05750301	-0.06115736	-0.05750007	
7.72512	-0.06099446	-0.05768093	-0.06102842	-0.05751951	-0.06113349	-0.05751694	
7.7272	-0.06097349	-0.05769237	-0.06099683	-0.05753551	-0.06109892	-0.05753326	
7.72928	-0.06094656	-0.0577035	-0.06096854	-0.05755103	-0.06107012	-0.05754906	
7.73136	-0.06093733	-0.05771435	-0.0609384	-0.05756609	-0.06103935	-0.05756436	
7.73344	-0.06091621	-0.05772493	-0.0609112	-0.05758071	-0.06101987	-0.05757918	
7.73552	-0.06089929	-0.05773524	-0.0608834	-0.05759491	-0.06100575	-0.05759355	
7.7376	-0.06088946	-0.05774529	-0.06087113	-0.05760869	-0.06099888	-0.05760749	
7.73968	-0.06086823	-0.0577551	-0.06086539	-0.05762209	-0.06099208	-0.05762102	
7.74176	-0.06084658	-0.05776468	-0.06086343	-0.05763511	-0.06096954	-0.05763415	
7.74384	-0.06082083	-0.05777403	-0.06085024	-0.05764776	-0.0609608	-0.05764691	
7.74592	-0.06079935	-0.05778316	-0.06082762	-0.05766007	-0.06095041	-0.0576593	
7.748	-0.0607948	-0.05779207	-0.06079917	-0.05767205	-0.06094364	-0.05767136	
7.75008	-0.06078923	-0.05780079	-0.06077034	-0.05768372	-0.06092325	-0.05768308	
7.75216	-0.06077947	-0.0578093	-0.06075883	-0.05769507	-0.06089986	-0.05769449	
7.75424	-0.06077178	-0.05781763	-0.06073993	-0.05770613	-0.06087504	-0.0577056	
7.75632	-0.06075521	-0.05782577	-0.06073768	-0.05771691	-0.06085818	-0.05771642	
7.7584	-0.06073575	-0.05783374	-0.06073791	-0.05772742	-0.06083163	-0.05772696	
7.76048	-0.06072321	-0.05784153	-0.06073941	-0.05773766	-0.06081999	-0.05773724	
7.76256	-0.06071666	-0.05784915	-0.06071831	-0.05774766	-0.06080282	-0.05774726	
7.76464	-0.06071127	-0.05785662	-0.06069597	-0.05775741	-0.06079947	-0.05775703	
7.76672	-0.06069703	-0.05786392	-0.06067342	-0.05776693	-0.06079727	-0.05776657	
7.7688	-0.06067833	-0.05787108	-0.0606491	-0.05777622	-0.06078517	-0.05777588	
7.77088	-0.0606716	-0.05787808	-0.06063155	-0.0577853	-0.0607819	-0.05778498	
7.77296	-0.06065212	-0.05788495	-0.06062029	-0.05779416	-0.06076497	-0.05779386	
7.77504	-0.0606387	-0.05789167	-0.06060159	-0.05780283	-0.06075503	-0.05780254	
7.77712	-0.06064067	-0.05789826	-0.06060214	-0.0578113	-0.06074812	-0.05781102	
7.7792	-0.06063242	-0.05790471	-0.06059267	-0.05781958	-0.06074057	-0.05781931	
7.78128	-0.06061855	-0.05791104	-0.06058631	-0.05782768	-0.06072082	-0.05782742	
7.78336	-0.06062102	-0.05791725	-0.06058885	-0.0578356	-0.06070967	-0.05783535	
7.78544	-0.06062328	-0.05792333	-0.06058533	-0.05784336	-0.06069431	-0.05784311	
7.78752	-0.06061999	-0.0579293	-0.06058278	-0.05785094	-0.06067604	-0.0578507	
7.7896	-0.06061894	-0.05793515	-0.06058063	-0.05785837	-0.0606702	-0.05785814	
7.79168	-0.06061391	-0.05794089	-0.06057652	-0.05786563	-0.06066084	-0.05786541	
7.79376	-0.06061263	-0.05794652	-0.06057334	-0.05787275	-0.06064398	-0.05787254	
7.79584	-0.06058998	-0.05795204	-0.06056036	-0.05787973	-0.06063154	-0.05787951	
7.79792	-0.06057407	-0.05795746	-0.06055195	-0.05788656	-0.06062506	-0.05788635	
7.8	-0.06055158	-0.05796278	-0.06054752	-0.05789325	-0.06061217	-0.05789305	
7.80208	-0.06053027	-0.057968	-0.06053008	-0.0578998	-0.06060961	-0.05789961	
7.80416	-0.06051773	-0.05797312	-0.06050181	-0.05790623	-0.06060271	-0.05790604	
7.80624	-0.06051104	-0.05797816	-0.06048375	-0.05791253	-0.06059898	-0.05791234	
7.80832	-0.06049427	-0.05798309	-0.06046083	-0.05791871	-0.06058566	-0.05791852	
7.8104	-0.06048946	-0.05798794	-0.06044129	-0.05792476	-0.06057277	-0.05792458	
7.81248	-0.06047176	-0.0579927	-0.06042095	-0.0579307	-0.06054856	-0.05793052	
7.81456	-0.06047141	-0.05799738	-0.06041474	-0.05793652	-0.06052155	-0.05793635	
7.81664	-0.06047261	-0.05800198	-0.06041035	-0.05794223	-0.06050051	-0.05794206	
7.81872	-0.06047471	-0.05800649	-0.06040418	-0.05794784	-0.06049099	-0.05794767	
7.8208	-0.0604816	-0.05801092	-0.06040987	-0.05795334	-0.06048705	-0.05795317	
7.82288	-0.06047125	-0.05801527	-0.06041208	-0.05795873	-0.06049212	-0.05795857	
7.82496	-0.06046415	-0.05801955	-0.06040032	-0.05796403	-0.06049759	-0.05796387	
7.82704	-0.06045537	-0.05802375	-0.06039052	-0.05796922	-0.06050221	-0.05796907	
7.82912	-0.06043572	-0.05802789	-0.06038022	-0.05797433	-0.06050086	-0.05797417	
7.8312	-0.06043273	-0.05803194	-0.06035988	-0.05797934	-0.06048281	-0.05797919	
7.83328	-0.06042529	-0.05803593	-0.06035088	-0.05798426	-0.06045997	-0.05798411	
7.83536	-0.06040711	-0.05803986	-0.06034781	-0.05798908	-0.06044389	-0.05798894	
7.83744	-0.06040002	-0.05804371	-0.06033776	-0.05799383	-0.06044039	-0.05799368	
7.83952	-0.0603985	-0.0580475	-0.06032835	-0.05799848	-0.06042847	-0.05799834	
7.8416	-0.06039692	-0.05805122	-0.06030922	-0.05800305	-0.06040706	-0.05800292	
7.84368	-0.06040158	-0.05805488	-0.06030212	-0.05800755	-0.06038347	-0.05800742	
7.84576	-0.06038542	-0.05805848	-0.06030176	-0.05801196	-0.06036614	-0.05801183	
7.84784	-0.06037135	-0.05806202	-0.06029756	-0.0580163	-0.06036332	-0.05801617	
7.84992	-0.06036739	-0.0580655	-0.06028481	-0.05802055	-0.0603583	-0.05802043	
7.852	-0.0603665	-0.05806892	-0.06028566	-0.05802474	-0.060365	-0.05802462	
7.85408	-0.06036393	-0.05807229	-0.06028441	-0.05802885	-0.06036171	-0.05802873	
7.85616	-0.06035629	-0.0580756	-0.06027633	-0.0580329	-0.06035675	-0.05803278	
7.85824	-0.06034295	-0.05807886	-0.06027346	-0.05803687	-0.06035142	-0.05803675	
7.86032	-0.06032458	-0.05808206	-0.06027777	-0.05804078	-0.06033808	-0.05804066	
7.8624	-0.06031537	-0.05808521	-0.06027792	-0.05804461	-0.06031884	-0.0580445	
7.86448	-0.06031976	-0.05808831	-0.06026117	-0.05804839	-0.0603138	-0.05804827	
7.86656	-0.0603153	-0.05809135	-0.06025657	-0.0580521	-0.06031726	-0.05805198	
7.86864	-0.06031452	-0.05809435	-0.06025277	-0.05805574	-0.06031226	-0.05805563	
7.87072	-0.0603077	-0.0580973	-0.06024882	-0.05805933	-0.06029714	-0.05805922	
7.8728	-0.06031257	-0.0581002	-0.06025493	-0.05806285	-0.0602848	-0.05806275	
7.87488	-0.06030678	-0.05810306	-0.06023991	-0.05806632	-0.06028548	-0.05806622	
7.87696	-0.06028854	-0.05810587	-0.060236	-0.05806973	-0.06027655	-0.05806963	
7.87904	-0.06028839	-0.05810864	-0.06022957	-0.05807308	-0.0602784	-0.05807298	
7.88112	-0.06029101	-0.05811135	-0.06022754	-0.05807638	-0.06027109	-0.05807628	
7.8832	-0.06027825	-0.05811403	-0.0602111	-0.05807962	-0.06025838	-0.05807952	
7.88528	-0.06026906	-0.05811667	-0.06019567	-0.05808281	-0.06022533	-0.05808271	
7.88736	-0.06018864	-0.05811926	-0.06019869	-0.05808595	-0.06011771	-0.05808586	
7.88944	-0.06002949	-0.05812181	-0.06019033	-0.05808903	-0.05995577	-0.05808894	
7.89152	-0.05981839	-0.05812433	-0.06017933	-0.05809207	-0.05974021	-0.05809198	
7.8936	-0.05957434	-0.0581268	-0.06018036	-0.05809506	-0.05951269	-0.05809497	
7.89568	-0.05933012	-0.05812923	-0.06018599	-0.058098	-0.05926912	-0.05809791	
7.89776	-0.05906511	-0.05813163	-0.06017998	-0.05810089	-0.05901515	-0.0581008	
7.89984	-0.058802	-0.05813399	-0.06017887	-0.05810373	-0.05877262	-0.05810365	
7.90192	-0.0585218	-0.05813631	-0.06017792	-0.05810653	-0.05854037	-0.05816869	
7.904	-0.05825122	-0.05820396	-0.06018317	-0.05810928	-0.05831211	-0.05830375	
7.90608	-0.05803253	-0.05837095	-0.0601893	-0.058112	-0.05806613	-0.05850138	
7.90816	-0.05784772	-0.05861736	-0.06017648	-0.05811466	-0.05787016	-0.05873329	
7.91024	-0.0576924	-0.05892485	-0.05988445	-0.05811729	-0.05770285	-0.05902997	
7.91232	-0.05756142	-0.05925281	-0.0592954	-0.05811987	-0.05756189	-0.05935628	
7.9144	-0.05745108	-0.05957275	-0.0588727	-0.05812242	-0.05744271	-0.0596965	
7.91648	-0.05735837	-0.05987533	-0.05851603	-0.0582174	-0.05734222	-0.0600104	
7.91856	-0.05728087	-0.06014741	-0.0582205	-0.05843987	-0.05725783	-0.06028574	
7.92064	-0.05721658	-0.06038212	-0.0579717	-0.05873085	-0.05718745	-0.06052982	
7.92272	-0.05716381	-0.06058079	-0.05776111	-0.05906276	-0.05712931	-0.06073978	
7.9248	-0.05712115	-0.06076126	-0.05758198	-0.05940151	-0.05708193	-0.06091623	
7.92688	-0.05708738	-0.060902	-0.05742926	-0.05974399	-0.05704404	-0.06105462	
7.92896	-0.05706143	-0.06101955	-0.057299	-0.06005835	-0.05701454	-0.06116957	
7.93104	-0.05704239	-0.06111063	-0.05718809	-0.06034461	-0.05699245	-0.06124656	
7.93312	-0.05702942	-0.06118925	-0.05709403	-0.06059638	-0.05697692	-0.06131901	
7.9352	-0.0570218	-0.06126091	-0.05701476	-0.06080524	-0.0569672	-0.06137325	
7.93728	-0.05701886	-0.06130288	-0.05694858	-0.06096846	-0.05696257	-0.06140964	
7.93936	-0.05702002	-0.06133019	-0.05689404	-0.06111427	-0.05696244	-0.06143757	
7.94144	-0.05702475	-0.06135366	-0.0568499	-0.06123195	-0.05696623	-0.06146235	
7.94352	-0.05703256	-0.06137609	-0.05681509	-0.06131923	-0.05697344	-0.06148287	
7.9456	-0.05704302	-0.06140108	-0.05678863	-0.06139541	-0.0569836	-0.06149323	
7.94768	-0.05705574	-0.06141914	-0.05676967	-0.06146122	-0.05699629	-0.06150433	
7.94976	-0.05707036	-0.06142792	-0.05675742	-0.06150826	-0.05701113	-0.06150553	
7.95184	-0.05708658	-0.0614192	-0.05675119	-0.06153123	-0.05702778	-0.06149091	
7.95392	-0.0571041	-0.061407	-0.05675031	-0.0615619	-0.05704591	-0.06147312	
7.956	-0.05712266	-0.06139907	-0.05675418	-0.06157842	-0.05706526	-0.06146801	
7.95808	-0.05714205	-0.06139915	-0.05676223	-0.06159233	-0.05708558	-0.06145572	
7.96016	-0.05716206	-0.06138326	-0.05677396	-0.0615901	-0.05710663	-0.06144671	
7.96224	-0.05718252	-0.06136538	-0.05678888	-0.06158407	-0.05712824	-0.06142957	
7.96432	-0.05720328	-0.06134967	-0.05680654	-0.06158873	-0.05715021	-0.06140464	
7.9664	-0.0572242	-0.0613424	-0.05682653	-0.0615912	-0.0571724	-0.06139096	
7.96848	-0.05724516	-0.06133944	-0.05684847	-0.06157772	-0.05719469	-0.0613676	
7.97056	-0.05726608	-0.06132317	-0.05687203	-0.06155852	-0.05721695	-0.06134274	
7.97264	-0.05728685	-0.06130979	-0.05689687	-0.06153753	-0.05723909	-0.06132533	
7.97472	-0.05730743	-0.0612963	-0.05692272	-0.06152727	-0.05726103	-0.06129453	
7.9768	-0.05732773	-0.06128263	-0.05694932	-0.06151721	-0.05728271	-0.06126513	
7.97888	-0.05734773	-0.06126343	-0.05697645	-0.06150332	-0.05730407	-0.06123598	
7.98096	-0.05736738	-0.061233	-0.05700389	-0.06148919	-0.05732505	-0.06121974	
7.98304	-0.05738666	-0.06121538	-0.05703148	-0.06147654	-0.05734564	-0.06119602	
7.98512	-0.05740554	-0.06119476	-0.05705906	-0.0614586	-0.05736579	-0.06118784	
7.9872	-0.057424	-0.06118367	-0.05708649	-0.06143197	-0.0573855	-0.06117795	
7.98928	-0.05744203	-0.06115292	-0.05711367	-0.0614186	-0.05740475	-0.06116994	
7.99136	-0.05745963	-0.06111771	-0.0571405	-0.06140176	-0.05742353	-0.06114682	
7.99344	-0.0574768	-0.06108531	-0.0571669	-0.06137989	-0.05744183	-0.0611248	
7.99552	-0.05749353	-0.06107447	-0.05719281	-0.06134441	-0.05745966	-0.06111016	
7.9976	-0.05750983	-0.06105792	-0.05721817	-0.06131953	-0.05747701	-0.06109188	
7.99968	-0.0575257	-0.06103044	-0.05724295	-0.06130009	-0.0574939	-0.06106587	
8.00176	-0.05754116	-0.06101614	-0.05726713	-0.06126802	-0.05751033	-0.06104402	
8.003839	-0.0575562	-0.06100278	-0.05729067	-0.06124523	-0.05752632	-0.06102013	
8.005919	-0.05757084	-0.0609835	-0.05731358	-0.0612192	-0.05754186	-0.06100005	
8.007999	-0.05758509	-0.06096375	-0.05733585	-0.06119007	-0.05755697	-0.06098298	
8.010079	-0.05759896	-0.06093887	-0.05735746	-0.06116384	-0.05757167	-0.06096525	
8.012159	-0.05761246	-0.06093144	-0.05737844	-0.06114946	-0.05758597	-0.06094821	
8.01424	-0.05762561	-0.06092424	-0.05739879	-0.06113011	-0.05759987	-0.06094261	
8.01632	-0.0576384	-0.06091695	-0.05741853	-0.06110259	-0.0576134	-0.06093425	
8.0184	-0.05765086	-0.06091097	-0.05743765	-0.06108468	-0.05762656	-0.06092247	
8.02048	-0.057663	-0.06090053	-0.05745619	-0.06107517	-0.05763936	-0.06089514	
8.02256	-0.05767483	-0.06087863	-0.05747416	-0.06105656	-0.05765183	-0.06087615	
8.02464	-0.05768635	-0.0608509	-0.05749158	-0.06104142	-0.05766397	-0.06085629	
8.02672	-0.05769758	-0.06083627	-0.05750846	-0.0610237	-0.05767579	-0.06084349	
8.0288	-0.05770853	-0.06082486	-0.05752482	-0.06101301	-0.0576873	-0.06082906	
8.03088	-0.05771921	-0.06081824	-0.05754069	-0.06099386	-0.05769853	-0.06081378	
8.03296	-0.05772962	-0.06079712	-0.05755609	-0.06096525	-0.05770947	-0.06080557	
8.03504	-0.05773979	-0.06078076	-0.05757102	-0.06094047	-0.05772013	-0.06079226	
8.03712	-0.0577497	-0.06076221	-0.05758552	-0.06091398	-0.05773053	-0.06076753	
8.0392	-0.05775939	-0.06074882	-0.05759959	-0.06089411	-0.05774068	-0.06075585	
8.04128	-0.05776884	-0.06073251	-0.05761325	-0.06087304	-0.05775059	-0.0607427	
8.04336	-0.05777807	-0.06072689	-0.05762653	-0.06085448	-0.05776025	-0.06073465	
8.04544	-0.05778709	-0.06071703	-0.05763943	-0.06083555	-0.05776969	-0.06072858	
8.04752	-0.05779591	-0.06070683	-0.05765198	-0.06083095	-0.05777891	-0.06072539	
8.0496	-0.05780453	-0.06069973	-0.05766419	-0.06082555	-0.05778792	-0.06070364	
8.05168	-0.05781295	-0.06068517	-0.05767607	-0.06081997	-0.05779672	-0.06068523	
8.05376	-0.05782119	-0.06067437	-0.05768763	-0.06080429	-0.05780532	-0.06067659	
8.05584	-0.05782925	-0.06065524	-0.05769888	-0.06079895	-0.05781373	-0.06067219	
8.05792	-0.05783713	-0.06062969	-0.05770985	-0.06079449	-0.05782195	-0.06066549	
8.059999	-0.05784485	-0.06061675	-0.05772054	-0.0607697	-0.05782999	-0.06065985	
8.062079	-0.0578524	-0.06059899	-0.05773096	-0.06075535	-0.05783786	-0.0606355	
8.064159	-0.05785979	-0.06059416	-0.05774112	-0.06072707	-0.05784557	-0.06060943	
8.066239	-0.05786703	-0.06059078	-0.05775103	-0.06070599	-0.0578531	-0.06058945	
8.068319	-0.05787412	-0.06058022	-0.0577607	-0.06069414	-0.05786048	-0.06056574	
8.0704	-0.05788106	-0.06057835	-0.05777014	-0.06068994	-0.0578677	-0.06055279	
8.07248	-0.05788786	-0.06056306	-0.05777936	-0.06067073	-0.05787478	-0.06054058	
8.07456	-0.05789452	-0.06053977	-0.05778837	-0.06066366	-0.05788171	-0.06052429	
8.07664	-0.05790105	-0.06052391	-0.05779717	-0.06066177	-0.05788849	-0.06050222	
8.07872	-0.05790745	-0.0605127	-0.05780577	-0.06063997	-0.05789515	-0.06048168	
8.0808	-0.05791373	-0.0605014	-0.05781417	-0.06063492	-0.05790167	-0.06046724	
8.08288	-0.05791988	-0.06049769	-0.05782239	-0.06062441	-0.05790805	-0.06046317	
8.08496	-0.05792591	-0.06049754	-0.05783043	-0.06060601	-0.05791432	-0.06044948	
8.08704	-0.05793183	-0.0604912	-0.05783829	-0.06058452	-0.05792046	-0.06044341	
8.08912	-0.05793763	-0.06048736	-0.05784598	-0.06057299	-0.05792648	-0.06044245	
8.0912	-0.05794332	-0.06047416	-0.05785352	-0.06056336	-0.05793238	-0.06043616	
8.09328	-0.05794891	-0.06047067	-0.05786088	-0.06056287	-0.05793817	-0.0604341	
8.09536	-0.05795438	-0.06045735	-0.0578681	-0.06056333	-0.05794385	-0.06042339	
8.09744	-0.05795976	-0.06044139	-0.05787517	-0.06056338	-0.05794943	-0.06040569	
8.09952	-0.05796504	-0.06043186	-0.05788209	-0.06055791	-0.0579549	-0.06039483	
8.1016	-0.05797021	-0.06042775	-0.05788887	-0.06055035	-0.05796026	-0.06039236	
8.10368	-0.0579753	-0.06042515	-0.05789552	-0.06054688	-0.05796553	-0.06039958	
8.10576	-0.05798029	-0.06041219	-0.05790203	-0.06054079	-0.0579707	-0.06040811	
8.10784	-0.05798519	-0.06039513	-0.05790841	-0.06051986	-0.05797577	-0.06041151	
8.10992	-0.05799	-0.0603754	-0.05791467	-0.06049992	-0.05798076	-0.06041253	
8.112	-0.05799473	-0.06036693	-0.0579208	-0.06048428	-0.05798565	-0.06039506	
8.114079	-0.05799937	-0.06037185	-0.05792682	-0.0604768	-0.05799045	-0.06039058	
8.116159	-0.05800392	-0.06036367	-0.05793272	-0.06045509	-0.05799517	-0.06038927	
8.118239	-0.0580084	-0.06034897	-0.0579385	-0.06044944	-0.0579998	-0.06037036	
8.120319	-0.0580128	-0.06034615	-0.05794417	-0.06044857	-0.05800435	-0.06037047	
8.122399	-0.05801712	-0.06034297	-0.05794974	-0.06043847	-0.05800882	-0.06036017	
8.12448	-0.05802137	-0.06034773	-0.05795521	-0.06042652	-0.05801321	-0.06033934	
8.12656	-0.05802554	-0.06034585	-0.05796057	-0.06040238	-0.05801753	-0.06033273	
8.12864	-0.05802964	-0.06033365	-0.05796583	-0.06039571	-0.05802177	-0.06032934	
8.13072	-0.05803367	-0.06033448	-0.05797099	-0.06038826	-0.05802593	-0.06031354	
8.1328	-0.05803763	-0.0603224	-0.05797606	-0.06038313	-0.05803002	-0.06031172	
8.13488	-0.05804152	-0.06030494	-0.05798104	-0.06036952	-0.05803404	-0.06029528	
8.13696	-0.05804534	-0.06030536	-0.05798593	-0.06036954	-0.058038	-0.06029777	
8.13904	-0.05804911	-0.06028965	-0.05799073	-0.06036573	-0.05804188	-0.06030219	
8.14112	-0.0580528	-0.06027884	-0.05799544	-0.06034876	-0.0580457	-0.06030461	
8.1432	-0.05805644	-0.06028172	-0.05800007	-0.06032746	-0.05804946	-0.06029926	
8.14528	-0.05806001	-0.06026633	-0.05800461	-0.06031496	-0.05805315	-0.0602832	
8.14736	-0.05806352	-0.06025494	-0.05800908	-0.06029426	-0.05805678	-0.06026915	
8.14944	-0.05806698	-0.06025458	-0.05801346	-0.06028378	-0.05806034	-0.06027073	
8.15152	-0.05807038	-0.06024317	-0.05801777	-0.06028057	-0.05806385	-0.06026211	
8.1536	-0.05807372	-0.06023227	-0.05802201	-0.06028409	-0.0580673	-0.06025652	
8.15568	-0.058077	-0.06023452	-0.05802617	-0.06027287	-0.0580707	-0.06024309	
8.15776	-0.05808024	-0.06024186	-0.05803026	-0.06027179	-0.05807403	-0.06023821	
8.15984	-0.05808342	-0.06024724	-0.05803427	-0.06027485	-0.05807731	-0.06024491	
8.16192	-0.05808654	-0.0602576	-0.05803822	-0.06027141	-0.05808054	-0.06023757	
8.164	-0.05808962	-0.06025753	-0.05804211	-0.06027846	-0.05808372	-0.06024117	
8.16608	-0.05809265	-0.06026083	-0.05804592	-0.06028694	-0.05808684	-0.06024332	
8.168159	-0.05809563	-0.06025916	-0.05804967	-0.06029367	-0.05808991	-0.06024454	
8.170239	-0.05809855	-0.06024308	-0.05805336	-0.06029135	-0.05809293	-0.06024583	
8.172319	-0.05810144	-0.06021943	-0.05805698	-0.06028365	-0.05809591	-0.06024136	
8.174399	-0.05810427	-0.06021539	-0.05806055	-0.06028135	-0.05809883	-0.06024406	
8.176479	-0.05810706	-0.06021533	-0.05806405	-0.06027171	-0.05810171	-0.06024545	
8.17856	-0.05810981	-0.06020707	-0.0580675	-0.06026472	-0.05810454	-0.06024275	
8.18064	-0.05811251	-0.06019896	-0.05807089	-0.06024838	-0.05810732	-0.06024105	
8.18272	-0.05811517	-0.06018364	-0.05807422	-0.06024143	-0.05811007	-0.06022231	
8.1848	-0.05811779	-0.06018198	-0.0580775	-0.06023286	-0.05811276	-0.06021528	
8.18688	-0.05812036	-0.06017579	-0.05808073	-0.06023231	-0.05811542	-0.06021506	
8.18896	-0.0581229	-0.06016678	-0.0580839	-0.06023065	-0.05811803	-0.06021088	
8.19104	-0.05812539	-0.06016354	-0.05808701	-0.06023583	-0.0581206	-0.06023191	
8.19312	-0.05812785	-0.06016948	-0.05809008	-0.06022735	-0.05812313	-0.06027128	
8.1952	-0.05813027	-0.06015852	-0.0580931	-0.06022883	-0.05812563	-0.06033669	
8.19728	-0.05813264	-0.06016496	-0.05809607	-0.06021613	-0.05812808	-0.06041658	
8.19936	-0.05813499	-0.06018644	-0.05809899	-0.06019893	-0.05813049	-0.06049949	
8.20144	-0.05813729	-0.0602107	-0.05810187	-0.06017509	-0.05813287	-0.06056769	
8.20352	-0.05813957	-0.06024597	-0.0581047	-0.06016979	-0.05813521	-0.06064787	
8.2056	-0.0581418	-0.06026656	-0.05810748	-0.06017255	-0.05813751	-0.06071436	
8.20768	-0.058144	-0.06030009	-0.05811022	-0.06016603	-0.05813978	-0.06077845	
8.20976	-0.05814617	-0.06033594	-0.05811292	-0.06015889	-0.05814201	-0.06083581	
8.21184	-0.0581483	-0.06037522	-0.05811557	-0.06015842	-0.05814421	-0.06087802	
8.21392	-0.0581504	-0.06040355	-0.05811818	-0.06015489	-0.05814637	-0.06091398	
8.216	-0.05815247	-0.0604281	-0.05812075	-0.06014278	-0.0581485	-0.06094051	
8.21808	-0.0581545	-0.06045431	-0.05812328	-0.06013038	-0.0581506	-0.06095093	
8.22016	-0.05815651	-0.06046014	-0.05812577	-0.06011407	-0.05815266	-0.06096321	
8.222239	-0.05815848	-0.06045956	-0.05812822	-0.0600993	-0.05815469	-0.06097069	
8.224319	-0.05816043	-0.06047033	-0.05813063	-0.0601022	-0.0581567	-0.06097586	
8.226399	-0.05816235	-0.06048873	-0.05813301	-0.06009459	-0.05815867	-0.06099128	
8.228479	-0.05816423	-0.06050583	-0.05813534	-0.06009979	-0.05816061	-0.06099283	
8.230559	-0.05816609	-0.06051033	-0.05813764	-0.06009271	-0.05816253	-0.06099728	
8.23264	-0.05816792	-0.06051907	-0.05813991	-0.06008818	-0.05816441	-0.0609962	
8.23472	-0.05816972	-0.06051115	-0.05814214	-0.06007665	-0.05816626	-0.06098949	
8.2368	-0.0581715	-0.06050285	-0.05814433	-0.06006409	-0.05816809	-0.06099842	
8.23888	-0.05817324	-0.06050484	-0.05814649	-0.06006454	-0.05816989	-0.06099321	
8.24096	-0.05817496	-0.06049847	-0.05814862	-0.06007216	-0.05817166	-0.06100143	
8.24304	-0.05817666	-0.06049602	-0.05815072	-0.06008331	-0.05817341	-0.0610072	
8.24512	-0.05817833	-0.06050565	-0.05815278	-0.06009747	-0.05817512	-0.06101668	
8.2472	-0.05817997	-0.06051446	-0.05815481	-0.06008931	-0.05817682	-0.0610254	
8.24928	-0.0581816	-0.06052868	-0.05815681	-0.06007546	-0.05817849	-0.06102794	
8.25136	-0.05818319	-0.06053844	-0.05815878	-0.06006772	-0.05818013	-0.06102737	
8.25344	-0.05818477	-0.06055283	-0.05816072	-0.06007586	-0.05818175	-0.06102619	
8.25552	-0.05818632	-0.06056619	-0.05816263	-0.06007852	-0.05818334	-0.06103744	
8.2576	-0.05818784	-0.06056044	-0.05816451	-0.06007447	-0.05818491	-0.06103642	
8.25968	-0.05818934	-0.06053799	-0.05816637	-0.06008362	-0.05818646	-0.06102719	
8.26176	-0.05819083	-0.06050241	-0.0581682	-0.06007812	-0.05818798	-0.06101648	
