Time	BL_Ankle MN E	BL_Ankle MN F	BL_Hip MN E	BL_Hip MN F	BL_Knee MN E	BL_Knee MN F	
7.83744	-0.07676031	-0.06208434	-0.08868443	-0.06142479	-0.1	-0.06681108	
7.83952	-0.07751527	-0.06167643	-0.08907261	-0.06147807	-0.1	-0.06685927	
7.8416	-0.07772328	-0.06169813	-0.08925008	-0.06153096	-0.1	-0.06690668	
7.84368	-0.07761803	-0.06137536	-0.08977079	-0.06158344	-0.1	-0.0670317	
7.84576	-0.07754975	-0.0607396	-0.09051096	-0.06163549	-0.1	-0.06762046	
7.84784	-0.07762909	-0.06012541	-0.09121569	-0.06168687	-0.1	-0.06853499	
7.84992	-0.07778452	-0.05945617	-0.09193947	-0.06173773	-0.1	-0.06960603	
7.852	-0.07787368	-0.05935919	-0.09256043	-0.0617885	-0.1	-0.07063933	
7.85408	-0.07755485	-0.05987303	-0.09325383	-0.06183938	-0.1	-0.07156821	
7.85616	-0.07768645	-0.06099305	-0.09426335	-0.06189041	-0.1	-0.07251983	
7.85824	-0.07784203	-0.06201546	-0.0952538	-0.06194143	-0.1	-0.07321839	
7.86032	-0.07792273	-0.06283418	-0.09610275	-0.06199233	-0.1	-0.07367852	
7.8624	-0.07792733	-0.06348745	-0.09678053	-0.06204132	-0.1	-0.07397104	
7.86448	-0.0778754	-0.0640245	-0.09729847	-0.06208783	-0.1	-0.07415736	
7.86656	-0.0777858	-0.06448014	-0.09768406	-0.06213216	-0.1	-0.07427931	
7.86864	-0.07938773	-0.06457537	-0.09861744	-0.05954124	-0.1	-0.07436297	
7.87072	-0.08127616	-0.06466352	-0.09917407	-0.05642971	-0.1	-0.07475989	
7.8728	-0.08292144	-0.06542321	-0.09950636	-0.05459558	-0.09815519	-0.07540698	
7.87488	-0.08438359	-0.06593275	-0.09921817	-0.05335329	-0.09456862	-0.07610045	
7.87696	-0.0856046	-0.0661687	-0.09851147	-0.05256264	-0.09097347	-0.07671724	
7.87904	-0.08673982	-0.06602907	-0.09785093	-0.05199318	-0.0881626	-0.0772419	
7.88112	-0.0876945	-0.06578287	-0.09730136	-0.05161513	-0.0860728	-0.0775674	
7.8832	-0.08903994	-0.06572189	-0.09773839	-0.05091376	-0.08492403	-0.07774647	
7.88528	-0.09101121	-0.06612478	-0.09827457	-0.04993957	-0.08442488	-0.07788742	
7.88736	-0.09292027	-0.06660499	-0.09877905	-0.04914846	-0.0842327	-0.07805093	
7.88944	-0.09453107	-0.06705067	-0.09920406	-0.04859933	-0.08417245	-0.07823492	
7.89152	-0.09599671	-0.06753631	-0.09912815	-0.04883699	-0.08320862	-0.07842875	
7.8936	-0.09386956	-0.06794253	-0.09886263	-0.04940243	-0.07804562	-0.0786119	
7.89568	-0.08860245	-0.06845687	-0.09883751	-0.05008485	-0.07116061	-0.07881273	
7.89776	-0.08215925	-0.06898393	-0.09890973	-0.05138525	-0.06411719	-0.07905114	
7.89984	-0.0751863	-0.06954978	-0.099208	-0.05305473	-0.05789698	-0.07929479	
7.90192	-0.06889836	-0.06986889	-0.09951022	-0.05461044	-0.05290907	-0.07944294	
7.904	-0.06335585	-0.06998239	-0.09969471	-0.05589415	-0.04902562	-0.0798849	
7.90608	-0.05875492	-0.07091371	-0.09944139	-0.05727889	-0.04607729	-0.08081184	
7.90816	-0.05534753	-0.07224566	-0.0981343	-0.05952999	-0.04390407	-0.08227029	
7.91024	-0.05275597	-0.07380306	-0.09657525	-0.0617593	-0.04215103	-0.08415167	
7.91232	-0.05067161	-0.07563648	-0.093435	-0.06369541	-0.04060972	-0.08666598	
7.9144	-0.04889977	-0.07770914	-0.08394983	-0.06509577	-0.03917076	-0.08974403	
7.91648	-0.0473185	-0.07989936	-0.07433933	-0.06619728	-0.03771412	-0.09333079	
7.91856	-0.04587416	-0.08210657	-0.06626465	-0.06754135	-0.03684229	-0.09706321	
7.92064	-0.04469697	-0.08352026	-0.06031205	-0.06953386	-0.03624957	-0.09865828	
7.92272	-0.04386379	-0.08417809	-0.05590677	-0.07227055	-0.03580463	-0.09933481	
7.9248	-0.04326768	-0.08453134	-0.0529817	-0.07540297	-0.03545394	-0.09961653	
7.92688	-0.04282119	-0.08474556	-0.05099437	-0.07874749	-0.03517136	-0.09973003	
7.92896	-0.04253584	-0.08481303	-0.04954277	-0.08242951	-0.0349462	-0.09977269	
7.93104	-0.04247493	-0.08478763	-0.04845674	-0.08571631	-0.03477118	-0.09978609	
7.93312	-0.04268375	-0.0848681	-0.04754163	-0.08676751	-0.03464014	-0.09978783	
7.9352	-0.04283153	-0.08495867	-0.04681505	-0.08710205	-0.03454762	-0.09978458	
7.93728	-0.04284256	-0.08503331	-0.04624978	-0.08721734	-0.03448885	-0.09977961	
7.93936	-0.04279815	-0.08508898	-0.04581054	-0.08727223	-0.03445962	-0.09977435	
7.94144	-0.04273509	-0.08588541	-0.04542354	-0.08777821	-0.03445631	-0.09976936	
7.94352	-0.04267073	-0.08675719	-0.04511468	-0.08826366	-0.0344757	-0.0997653	
7.9456	-0.04260486	-0.08763473	-0.04487561	-0.08866941	-0.03451499	-0.09976222	
7.94768	-0.0425077	-0.08809516	-0.04472234	-0.08852352	-0.03457168	-0.09975926	
7.94976	-0.04251836	-0.08830873	-0.04462062	-0.08827294	-0.03464356	-0.09975643	
7.95184	-0.04266736	-0.0884084	-0.04455383	-0.0880853	-0.03472866	-0.09975374	
7.95392	-0.04280691	-0.08844826	-0.04451878	-0.08795599	-0.03482518	-0.09975119	
7.956	-0.0429159	-0.08859509	-0.04462625	-0.08792889	-0.03493153	-0.09974878	
7.95808	-0.04319778	-0.08877964	-0.04490975	-0.08793782	-0.03504625	-0.09974697	
7.96016	-0.04342652	-0.08886634	-0.04525501	-0.08809558	-0.03516804	-0.09974609	
7.96224	-0.043592	-0.08892763	-0.04555851	-0.08824919	-0.03529572	-0.09974749	
7.96432	-0.04370005	-0.08911982	-0.04585293	-0.08837738	-0.03542822	-0.09975045	
7.9664	-0.04378087	-0.08937656	-0.04616297	-0.08837405	-0.03556457	-0.09975339	
7.96848	-0.04389395	-0.0895704	-0.04644071	-0.0883273	-0.03570391	-0.0997555	
7.97056	-0.04405315	-0.08968709	-0.04668536	-0.08826787	-0.03584547	-0.09975674	
7.97264	-0.04427096	-0.08953361	-0.04695029	-0.08816684	-0.03598856	-0.09975731	
7.97472	-0.04525042	-0.08931608	-0.04720017	-0.08808053	-0.03613256	-0.09975953	
7.9768	-0.04672882	-0.08913975	-0.04748873	-0.08808171	-0.03627693	-0.09976321	
7.97888	-0.0477424	-0.08899034	-0.0477635	-0.08808354	-0.03642121	-0.09976654	
7.98096	-0.04830963	-0.08894546	-0.04803125	-0.08810662	-0.03656497	-0.09976918	
7.98304	-0.04860305	-0.08895064	-0.04828082	-0.08812825	-0.03670787	-0.09977107	
7.98512	-0.04874869	-0.08895683	-0.04857344	-0.08806822	-0.03684959	-0.09977242	
7.9872	-0.0489535	-0.08897886	-0.04890481	-0.08794463	-0.03698988	-0.09977414	
7.98928	-0.04908267	-0.0889966	-0.04921598	-0.0878164	-0.03712853	-0.09977651	
7.99136	-0.04915421	-0.08889467	-0.04949267	-0.08825496	-0.03726536	-0.09977923	
7.99344	-0.04933541	-0.08873198	-0.04980729	-0.08920263	-0.03740023	-0.09978152	
7.99552	-0.0494619	-0.08852752	-0.05014693	-0.0900925	-0.03753301	-0.09978424	
7.9976	-0.04964485	-0.08833321	-0.05040976	-0.09078078	-0.03766363	-0.09978683	
7.99968	-0.0498802	-0.08822066	-0.05062747	-0.09070343	-0.03779203	-0.09978892	
8.00176	-0.050033	-0.08814786	-0.05082931	-0.09043016	-0.03791815	-0.09979021	
8.003839	-0.05010848	-0.08812079	-0.0510252	-0.09025948	-0.03804198	-0.09979092	
8.005919	-0.05012957	-0.08812205	-0.05121704	-0.09013776	-0.03816351	-0.09979139	
8.007999	-0.05011217	-0.08813842	-0.05140454	-0.09004079	-0.03828272	-0.09979175	
8.010079	-0.05006804	-0.08779952	-0.05158743	-0.09012689	-0.03839965	-0.09979207	
8.012159	-0.05004762	-0.0873966	-0.05176569	-0.0902319	-0.0385143	-0.09979237	
8.01424	-0.05004496	-0.08687099	-0.05193948	-0.08994752	-0.03862672	-0.09979267	
8.01632	-0.05002856	-0.08642276	-0.05210918	-0.08960304	-0.03873693	-0.09979295	
8.0184	-0.0499898	-0.0860944	-0.05227512	-0.08929834	-0.03884498	-0.09979323	
8.02048	-0.04992988	-0.08587407	-0.05243695	-0.08905145	-0.03895089	-0.0997935	
8.02256	-0.04985384	-0.08573648	-0.05259435	-0.088855	-0.03905473	-0.09979378	
8.02464	-0.0498249	-0.08550467	-0.05274731	-0.08893906	-0.03915653	-0.09979405	
8.02672	-0.04978896	-0.08541556	-0.05289605	-0.08913052	-0.03925635	-0.09979431	
8.0288	-0.04970128	-0.08547741	-0.05304087	-0.08934358	-0.03935423	-0.09979455	
8.03088	-0.04954796	-0.08563939	-0.05318238	-0.08954149	-0.03945022	-0.0997948	
8.03296	-0.04935601	-0.0858513	-0.05332113	-0.08971274	-0.03954437	-0.09979504	
8.03504	-0.04914542	-0.08607848	-0.0534574	-0.08985715	-0.03963674	-0.09979527	
8.03712	-0.04893072	-0.08630099	-0.05359126	-0.08997866	-0.03972736	-0.09979551	
8.0392	-0.04872145	-0.08650904	-0.05372265	-0.09008195	-0.03981629	-0.09979576	
8.04128	-0.0485231	-0.08776279	-0.05385147	-0.09026982	-0.03990356	-0.09979601	
8.04336	-0.04833823	-0.08914521	-0.05397762	-0.0904442	-0.03998922	-0.09979611	
8.04544	-0.04821454	-0.09026168	-0.05410104	-0.0905616	-0.04007332	-0.09979612	
8.04752	-0.04819004	-0.09107177	-0.05422185	-0.09062827	-0.0401559	-0.09979607	
8.0496	-0.0482485	-0.09162656	-0.05434014	-0.09065842	-0.04023699	-0.099796	
8.05168	-0.0483341	-0.09159239	-0.05445592	-0.09002893	-0.04031663	-0.09979593	
8.05376	-0.04842708	-0.09138763	-0.05456914	-0.08935525	-0.04039487	-0.09979571	
8.05584	-0.04851975	-0.09116311	-0.05467976	-0.08880811	-0.04047174	-0.09979533	
8.05792	-0.04860791	-0.09096181	-0.05478696	-0.0884045	-0.04054727	-0.09979485	
8.059999	-0.04869157	-0.09079126	-0.05489027	-0.088118	-0.0406215	-0.0997943	
8.062079	-0.04877166	-0.09089215	-0.0549898	-0.08766695	-0.04069446	-0.09979369	
8.064159	-0.048849	-0.09103822	-0.05508608	-0.08727301	-0.04098668	-0.09979305	
8.066239	-0.04905826	-0.09115729	-0.05517974	-0.08697981	-0.04191268	-0.09979227	
8.068319	-0.04943652	-0.09123057	-0.05527101	-0.08677614	-0.04303153	-0.09979103	
8.0704	-0.04988674	-0.09125879	-0.05536011	-0.08663947	-0.04416472	-0.09978931	
8.07248	-0.05036104	-0.09125105	-0.05544733	-0.08654948	-0.04523942	-0.09978723	
8.07456	-0.05083544	-0.09121709	-0.05553297	-0.08649088	-0.04622877	-0.09978491	
8.07664	-0.05129801	-0.09116489	-0.05561729	-0.08645297	-0.04712678	-0.09978249	
8.07872	-0.05174306	-0.0911004	-0.05570047	-0.08642852	-0.047937	-0.09978005	
8.0808	-0.05216825	-0.09102783	-0.05578261	-0.08641278	-0.04866691	-0.09977764	
8.08288	-0.052573	-0.09104999	-0.05586373	-0.08578924	-0.04932527	-0.09977531	
8.08496	-0.05282705	-0.09111145	-0.05594383	-0.08511639	-0.04966344	-0.09977352	
8.08704	-0.05294256	-0.09108944	-0.05602286	-0.08463003	-0.04977751	-0.09977247	
8.08912	-0.05298302	-0.09102725	-0.05610006	-0.08429646	-0.04976071	-0.09977174	
8.0912	-0.05299164	-0.09094743	-0.05617487	-0.08399473	-0.04967746	-0.09977118	
8.09328	-0.0529653	-0.09088185	-0.05624734	-0.08376186	-0.04972256	-0.09977075	
8.09536	-0.05290896	-0.09083606	-0.05631789	-0.08359163	-0.04986737	-0.09977029	
8.09744	-0.05283036	-0.09080736	-0.0563869	-0.08346865	-0.05006775	-0.09976973	
8.09952	-0.05273685	-0.09079143	-0.0564547	-0.08337867	-0.05029413	-0.09976903	
8.1016	-0.05263425	-0.09078434	-0.05652155	-0.08331094	-0.05052955	-0.09976821	
8.10368	-0.05252675	-0.0907831	-0.05658761	-0.08325794	-0.05076484	-0.0997673	
8.10576	-0.05241726	-0.09078561	-0.05665298	-0.08321461	-0.05099513	-0.09976634	
8.10784	-0.05230768	-0.09079043	-0.05671769	-0.0831776	-0.05121802	-0.09976535	
8.10992	-0.05219926	-0.09079663	-0.05678173	-0.08314472	-0.05143243	-0.09976435	
8.112	-0.05209279	-0.09080359	-0.05684507	-0.08311457	-0.051638	-0.09976336	
8.114079	-0.05198875	-0.09081092	-0.05690767	-0.08308625	-0.05183481	-0.0997624	
8.116159	-0.05188746	-0.0908184	-0.05696949	-0.08305918	-0.05202312	-0.09976147	
8.118239	-0.05178908	-0.09082585	-0.05703048	-0.083033	-0.05220332	-0.09976057	
8.120319	-0.05169371	-0.09083318	-0.05709063	-0.08300747	-0.05237581	-0.0997597	
8.122399	-0.0516014	-0.09084035	-0.05714991	-0.08298245	-0.05254103	-0.09975886	
8.12448	-0.05151216	-0.09080504	-0.05702622	-0.08264428	-0.05269938	-0.09975807	
8.12656	-0.0514709	-0.09074613	-0.05683986	-0.08229791	-0.05272361	-0.09975658	
8.12864	-0.05148098	-0.09069815	-0.05666176	-0.08198301	-0.05265509	-0.09975453	
8.13072	-0.05148738	-0.0906641	-0.05653366	-0.08170697	-0.05253421	-0.09975236	
8.1328	-0.05147603	-0.09094332	-0.05642488	-0.08157062	-0.05238356	-0.09975046	
8.13488	-0.05144728	-0.09126634	-0.05635373	-0.0815498	-0.05221571	-0.09974942	
8.13696	-0.05140842	-0.09154225	-0.05631727	-0.08159846	-0.05202929	-0.09974939	
8.13904	-0.05136516	-0.09175096	-0.05630738	-0.08168163	-0.05182654	-0.09975026	
8.14112	-0.05132087	-0.09189796	-0.05631631	-0.08177845	-0.0516117	-0.09975182	
8.1432	-0.05127726	-0.09199578	-0.05633803	-0.08187807	-0.05138893	-0.09975388	
8.14528	-0.05123516	-0.09205705	-0.05636821	-0.08197545	-0.0511616	-0.09975626	
8.14736	-0.0511949	-0.09209223	-0.05640384	-0.08206862	-0.0509322	-0.09975883	
8.14944	-0.05097975	-0.09259454	-0.05658327	-0.08220126	-0.05051075	-0.09976146	
8.15152	-0.05038126	-0.0931593	-0.05677631	-0.08226327	-0.04990712	-0.09976411	
8.1536	-0.04985753	-0.09364553	-0.05694306	-0.08225941	-0.04954058	-0.09976639	
8.15568	-0.04948476	-0.09401999	-0.05707748	-0.08221192	-0.04939824	-0.09976807	
8.15776	-0.04924345	-0.09429015	-0.05718424	-0.08213829	-0.0494067	-0.0997691	
8.15984	-0.04909688	-0.09447576	-0.05727008	-0.08204927	-0.0495065	-0.09976953	
8.16192	-0.04880653	-0.09464195	-0.05741063	-0.08221568	-0.04942973	-0.09976947	
8.164	-0.04829998	-0.09477621	-0.05760925	-0.08322041	-0.04946148	-0.09976934	
8.16608	-0.0477367	-0.09472908	-0.05784069	-0.08471058	-0.04957455	-0.09976919	
8.168159	-0.04760076	-0.09455872	-0.05804384	-0.08604386	-0.04963849	-0.09976897	
8.170239	-0.0478286	-0.09436199	-0.05820748	-0.08707143	-0.04969001	-0.09976868	
8.172319	-0.04809805	-0.09456606	-0.0583046	-0.08830123	-0.04957253	-0.0997683	
8.174399	-0.04818466	-0.09467889	-0.05837096	-0.08883028	-0.0497189	-0.0997677	
8.176479	-0.04858999	-0.09468161	-0.05842551	-0.08904008	-0.04996846	-0.09976673	
8.17856	-0.04927512	-0.09463247	-0.05847625	-0.08910095	-0.0502601	-0.09976546	
8.18064	-0.05010635	-0.09455879	-0.05852545	-0.08909004	-0.05056453	-0.09976399	
8.18272	-0.05080808	-0.0944472	-0.05857326	-0.08978763	-0.05071352	-0.09976242	
8.1848	-0.05121408	-0.09432613	-0.05861928	-0.09056697	-0.05102612	-0.0995997	
8.18688	-0.05122942	-0.09369339	-0.05866324	-0.0918718	-0.05108033	-0.09880866	
8.18896	-0.05146322	-0.09265647	-0.05870597	-0.0931283	-0.05111048	-0.09786586	
8.19104	-0.05186515	-0.0916315	-0.05874828	-0.09484247	-0.05117777	-0.0967973	
8.19312	-0.052173	-0.09112894	-0.05879123	-0.09680147	-0.05148117	-0.09579594	
8.1952	-0.05230126	-0.09087392	-0.05883537	-0.09834432	-0.05160655	-0.09494781	
8.19728	-0.05230701	-0.0905582	-0.05887821	-0.09913752	-0.051668	-0.09413211	
8.19936	-0.05262497	-0.09023978	-0.05889089	-0.09954783	-0.05190476	-0.09343528	
8.20144	-0.05314935	-0.08985431	-0.0584558	-0.09976142	-0.05222947	-0.09273522	
8.20352	-0.05376757	-0.08948401	-0.05798961	-0.09974438	-0.05257967	-0.09211738	
8.2056	-0.05437075	-0.08913721	-0.05738514	-0.09986339	-0.05301149	-0.0912953	
8.20768	-0.05468	-0.08883481	-0.0568781	-0.09992652	-0.05349023	-0.09049279	
8.20976	-0.05478873	-0.08858593	-0.05651284	-0.09996022	-0.05393085	-0.0897942	
8.21184	-0.05479055	-0.08838999	-0.05627028	-0.09997832	-0.05431045	-0.0892193	
8.21392	-0.05473872	-0.08823992	-0.0561183	-0.0999881	-0.05463275	-0.08876044	
8.216	-0.05466062	-0.0881263	-0.05602845	-0.09999343	-0.05490765	-0.08840302	
8.21808	-0.05457035	-0.08803997	-0.05597956	-0.09999635	-0.05514084	-0.08813006	
8.22016	-0.05447534	-0.08797324	-0.05595707	-0.09999795	-0.05533854	-0.0879397	
8.222239	-0.05437958	-0.08792017	-0.05595138	-0.09999885	-0.05550678	-0.08781255	
8.224319	-0.05428517	-0.08787643	-0.05595629	-0.09999935	-0.05565418	-0.0877286	
8.226399	-0.05419318	-0.087839	-0.05596783	-0.09999963	-0.05578674	-0.08767381	
8.228479	-0.05410409	-0.08780583	-0.05598348	-0.09999979	-0.0559076	-0.08763848	
8.230559	-0.05401803	-0.08777556	-0.05600165	-0.09999987	-0.05601865	-0.08761601	
8.23264	-0.05393498	-0.08774733	-0.05602132	-0.09999993	-0.05612123	-0.08760197	
8.23472	-0.05385482	-0.08772059	-0.05604183	-0.09999996	-0.05621635	-0.08759339	
8.2368	-0.05374549	-0.08709057	-0.05471801	-0.09999997	-0.05676379	-0.08678246	
8.23888	-0.05386753	-0.08633338	-0.05336684	-0.09999999	-0.05716482	-0.08576412	
8.24096	-0.05415314	-0.08551971	-0.05234047	-0.09999999	-0.05743789	-0.0848124	
8.24304	-0.05451353	-0.08457216	-0.05164435	-0.09999999	-0.05762233	-0.08402739	
8.24512	-0.05489203	-0.08371244	-0.05119719	-0.09999999	-0.05774663	-0.08342396	
8.2472	-0.05525928	-0.08300663	-0.05091821	-0.1	-0.05783099	-0.08298092	
8.24928	-0.05560175	-0.08245432	-0.05074751	-0.1	-0.05788951	-0.08266609	
8.25136	-0.0559161	-0.08263344	-0.05036545	-0.1	-0.05814144	-0.08226106	
8.25344	-0.05616033	-0.08250579	-0.050025	-0.1	-0.05831352	-0.08188036	
8.25552	-0.05639832	-0.08211999	-0.04975789	-0.1	-0.05844399	-0.08158346	
8.2576	-0.0568319	-0.08157203	-0.04955478	-0.1	-0.0586574	-0.08134103	
8.25968	-0.05742996	-0.08103434	-0.0494171	-0.1	-0.05885677	-0.08115587	
8.26176	-0.05807907	-0.08047513	-0.04933395	-0.1	-0.05916678	-0.08098102	
8.26384	-0.05847984	-0.07993751	-0.04924651	-0.1	-0.05955479	-0.08088467	
8.26592	-0.05864779	-0.07948246	-0.04918099	-0.1	-0.05980452	-0.08083314	
8.268	-0.05869448	-0.07912879	-0.0491385	-0.1	-0.05994914	-0.08080679	
8.27008	-0.05868429	-0.07886955	-0.04914818	-0.1	-0.06002435	-0.08079441	
8.27216	-0.05861357	-0.07872016	-0.04938393	-0.1	-0.06034559	-0.08080251	
8.27424	-0.05845085	-0.07868489	-0.04971749	-0.1	-0.06071023	-0.08090822	
8.27632	-0.05827376	-0.07869008	-0.05006772	-0.1	-0.06091036	-0.08103725	
8.278399	-0.05810469	-0.07870604	-0.05040956	-0.1	-0.06099604	-0.08115717	
8.280479	-0.0579276	-0.07874628	-0.05079896	-0.1	-0.06124351	-0.08128234	
8.282559	-0.05772131	-0.07862763	-0.05125607	-0.09986693	-0.06145897	-0.08139214	
8.284639	-0.05747463	-0.07810482	-0.0518012	-0.0993782	-0.06177101	-0.08155701	
8.286719	-0.05725853	-0.07716329	-0.0524029	-0.09858681	-0.0621256	-0.08172729	
8.2888	-0.05709171	-0.07596387	-0.0529746	-0.09763025	-0.06255396	-0.08183536	
8.29088	-0.05693581	-0.07464024	-0.05345747	-0.096439	-0.06264839	-0.0819042	
8.29296	-0.05678061	-0.07333717	-0.05384436	-0.09510052	-0.06269557	-0.08197898	
8.29504	-0.05662941	-0.07204569	-0.05428758	-0.0935944	-0.06275651	-0.08208	
8.29712	-0.05647921	-0.0708302	-0.05470892	-0.09194247	-0.06272011	-0.08134106	
8.2992	-0.05632379	-0.06978443	-0.05509842	-0.09048691	-0.06265765	-0.08010396	
8.30128	-0.05615813	-0.06888097	-0.05544429	-0.08919133	-0.06259029	-0.07870795	
8.30336	-0.05598597	-0.06815404	-0.05575182	-0.08787782	-0.06251842	-0.07727166	
8.30544	-0.05582532	-0.0675143	-0.05588794	-0.08680625	-0.06244124	-0.07613179	
8.30752	-0.05571638	-0.06684766	-0.05591783	-0.08574726	-0.06236765	-0.07510208	
8.3096	-0.05562814	-0.06632168	-0.05584184	-0.08494065	-0.06229408	-0.0743586	
8.31168	-0.05550986	-0.06602657	-0.0557275	-0.08434968	-0.06217241	-0.07382534	
8.31376	-0.05535553	-0.06595562	-0.05559806	-0.0838304	-0.06202768	-0.07356713	
8.31584	-0.05516585	-0.06603556	-0.0553795	-0.08350779	-0.06187126	-0.07359125	
8.31792	-0.05498956	-0.06612141	-0.05521559	-0.08329294	-0.06171869	-0.07374618	
8.32	-0.05482087	-0.06627136	-0.05512238	-0.08312768	-0.06159087	-0.0740419	
8.32208	-0.05465392	-0.06632957	-0.05508526	-0.08314161	-0.06147398	-0.07442448	
8.32416	-0.05450187	-0.06640863	-0.05507793	-0.0832561	-0.06136189	-0.07463674	
8.32624	-0.05435626	-0.06641775	-0.05508849	-0.0833551	-0.06125747	-0.07476909	
8.32832	-0.05422276	-0.06641011	-0.05504402	-0.08330644	-0.06115767	-0.07494415	
8.3304	-0.05405391	-0.06636375	-0.05508616	-0.08330133	-0.0610681	-0.07503401	
8.332479	-0.0538847	-0.06630839	-0.05519169	-0.08328182	-0.06108434	-0.0749859	
8.334559	-0.05372388	-0.06619444	-0.05535604	-0.08328017	-0.06115127	-0.07467583	
8.336639	-0.05354853	-0.06597222	-0.05554885	-0.08309817	-0.06132859	-0.07412653	
8.338719	-0.05339403	-0.06568062	-0.05581206	-0.08280194	-0.06154734	-0.07348409	
8.340799	-0.05331847	-0.06519686	-0.0561738	-0.0824735	-0.06176266	-0.07258848	
8.34288	-0.05344914	-0.06461351	-0.05647596	-0.08191743	-0.06187116	-0.07147071	
8.34496	-0.05371957	-0.06402496	-0.05679359	-0.08134419	-0.06193229	-0.07021675	
8.34704	-0.05387727	-0.06357715	-0.05712339	-0.0807107	-0.0620706	-0.06894498	
8.34912	-0.05392058	-0.06320355	-0.05766147	-0.07985158	-0.0622319	-0.06760287	
8.3512	-0.0539152	-0.06290357	-0.05890692	-0.0788447	-0.06238891	-0.06624626	
8.35328	-0.05387109	-0.06267632	-0.06050628	-0.07764033	-0.06244908	-0.06484516	
8.35536	-0.05381804	-0.06245867	-0.06235787	-0.07607479	-0.06247071	-0.06336193	
8.35744	-0.05390284	-0.06218644	-0.06427305	-0.07392827	-0.06247517	-0.06199244	
8.35952	-0.05393653	-0.06189295	-0.06629024	-0.07128815	-0.06240155	-0.06070791	
8.3616	-0.05391975	-0.06161554	-0.0683542	-0.06837152	-0.06229761	-0.05955463	
8.36368	-0.05394247	-0.06137419	-0.07083037	-0.0654242	-0.06218404	-0.05855677	
8.36576	-0.05393933	-0.06114711	-0.07345255	-0.06254292	-0.06211216	-0.05777863	
8.36784	-0.05390969	-0.06093779	-0.07624643	-0.06014276	-0.06205641	-0.05701958	
8.36992	-0.05440013	-0.06078723	-0.07865109	-0.05822391	-0.06200963	-0.05631956	
8.372	-0.05529285	-0.06072688	-0.07972901	-0.05672241	-0.06242886	-0.05558716	
8.37408	-0.05661578	-0.06060297	-0.08022536	-0.05554987	-0.06348072	-0.05487879	
8.37616	-0.0582439	-0.06037846	-0.08050523	-0.05462976	-0.06527469	-0.05454742	
8.37824	-0.059971	-0.0600967	-0.0808209	-0.05390172	-0.0676454	-0.05406327	
8.38032	-0.06186303	-0.05979549	-0.08107386	-0.05332145	-0.07063796	-0.05359193	
8.3824	-0.06395748	-0.05949408	-0.08123337	-0.05285745	-0.07422382	-0.05327303	
8.38448	-0.06633249	-0.05923821	-0.08131848	-0.05248761	-0.0783566	-0.05303717	
8.386559	-0.06868064	-0.05903029	-0.08143933	-0.05219597	-0.08335	-0.05285892	
8.388639	-0.07088669	-0.05890235	-0.08155777	-0.05197053	-0.0887856	-0.05272816	
8.390719	-0.07328603	-0.05884599	-0.0816964	-0.05180197	-0.09474552	-0.05264663	
8.392799	-0.07555809	-0.05876807	-0.08182321	-0.05168289	-0.09794855	-0.05259167	
8.394879	-0.07643721	-0.05896585	-0.08192976	-0.05160723	-0.09919289	-0.05257482	
8.39696	-0.0766797	-0.05948467	-0.08197398	-0.05156988	-0.09968033	-0.05263829	
8.39904	-0.07662149	-0.05992606	-0.08228099	-0.05156638	-0.09987251	-0.05273035	
8.40112	-0.07646269	-0.06027634	-0.08260922	-0.0515928	-0.09994894	-0.05283102	
8.4032	-0.07626922	-0.06055903	-0.08326702	-0.05164555	-0.09997948	-0.05300789	
8.40528	-0.0760829	-0.06078975	-0.08387388	-0.05172176	-0.09999169	-0.05319381	
8.40736	-0.07591084	-0.06097701	-0.08430856	-0.05181879	-0.09999662	-0.05338474	
8.40944	-0.07579479	-0.06107203	-0.08432373	-0.05193453	-0.09999862	-0.05358521	
8.41152	-0.07579986	-0.06110064	-0.0842217	-0.05206677	-0.09999943	-0.05378051	
8.4136	-0.07590882	-0.06104679	-0.08405085	-0.05221305	-0.09999976	-0.05398954	
8.41568	-0.07609448	-0.06095199	-0.08434583	-0.05237061	-0.0999999	-0.05424789	
8.41776	-0.07621273	-0.06087632	-0.08470535	-0.05253699	-0.09999996	-0.05450441	
8.41984	-0.07625322	-0.06084401	-0.08500184	-0.05271021	-0.09999998	-0.0547465	
8.42192	-0.0761682	-0.06087292	-0.08527913	-0.0528893	-0.09999999	-0.05507915	
8.424	-0.07574648	-0.06090423	-0.08590455	-0.05307347	-0.09999999	-0.05560605	
8.42608	-0.07531048	-0.06090707	-0.08651819	-0.05326167	-0.1	-0.05612304	
8.42816	-0.07495384	-0.06088255	-0.08701254	-0.05345285	-0.1	-0.05657514	
8.43024	-0.07468639	-0.06083682	-0.08737588	-0.05362831	-0.1	-0.0569596	
8.43232	-0.07449275	-0.06077597	-0.08762808	-0.05371252	-0.1	-0.05728877	
8.4344	-0.07443292	-0.06074788	-0.08782144	-0.05398696	-0.1	-0.05763983	
8.43648	-0.07446132	-0.06093781	-0.08797223	-0.0542146	-0.1	-0.05797226	
8.43856	-0.07454245	-0.06110229	-0.0880796	-0.05442163	-0.1	-0.05827274	
8.440639	-0.07462876	-0.06120304	-0.08824831	-0.05461876	-0.1	-0.05846535	
8.442719	-0.07466301	-0.06135667	-0.0884064	-0.05481019	-0.1	-0.05862549	
