Time	BR_Ankle-Ext Ia	BR_Ankle-Ext Ib	BR_Ankle-Flx II	BR_Ankle-Flx Ia	BR_Ankle-Flx Ib	BR_Hip-Ext II	BR_Hip-Flx II	BR_Hip-Flx Ia	
4.732	-0.05982862	-0.05371702	-0.04967678	-0.05806551	-0.06049362	-0.05413372	-0.04283594	-0.05602594	
4.73408	-0.05983561	-0.05372594	-0.04964793	-0.05796574	-0.06047951	-0.05414462	-0.04282257	-0.05609544	
4.73616	-0.05984231	-0.05373182	-0.04962889	-0.05787003	-0.06047021	-0.05415181	-0.04281374	-0.05616351	
4.73824	-0.05984873	-0.0537357	-0.04961634	-0.05777822	-0.06046407	-0.05415655	-0.04280792	-0.05623018	
4.74032	-0.05985489	-0.05391799	-0.0495609	-0.0577529	-0.06044959	-0.05418818	-0.04276882	-0.0562856	
4.7424	-0.05980578	-0.0541086	-0.04956558	-0.05784446	-0.06044738	-0.05424066	-0.04270338	-0.05634984	
4.74448	-0.05978991	-0.05432931	-0.04957457	-0.05793229	-0.06044089	-0.05429955	-0.04262944	-0.05634176	
4.74656	-0.05977469	-0.05447491	-0.0495805	-0.05801655	-0.06043662	-0.0543384	-0.04258066	-0.05633385	
4.74864	-0.05978388	-0.05498335	-0.04957261	-0.05808105	-0.06043079	-0.0543949	-0.04250896	-0.05641056	
4.75072	-0.05979268	-0.05541078	-0.04955559	-0.05809395	-0.06041397	-0.05444232	-0.04244849	-0.05647238	
4.7528	-0.05980113	-0.05569275	-0.04954436	-0.05810633	-0.06040288	-0.05447359	-0.0424086	-0.05653293	
4.75488	-0.05980923	-0.05587876	-0.04953695	-0.05811821	-0.06039556	-0.05449422	-0.04238228	-0.05659223	
4.75696	-0.059817	-0.05613836	-0.04950264	-0.05810189	-0.06038321	-0.0545146	-0.04235612	-0.05668322	
4.75904	-0.05982446	-0.05630962	-0.04947999	-0.05808624	-0.06037507	-0.05452804	-0.04233886	-0.05677234	
4.76112	-0.05970571	-0.05665862	-0.0495063	-0.05816422	-0.0603869	-0.05456377	-0.04229245	-0.05680912	
4.7632	-0.0595918	-0.05688885	-0.04952366	-0.05823902	-0.06039469	-0.05458735	-0.04226183	-0.05684514	
4.76528	-0.05960843	-0.05729578	-0.04951748	-0.05828293	-0.06039454	-0.05464898	-0.04218031	-0.05688045	
4.76736	-0.05962439	-0.05756422	-0.0495134	-0.05832505	-0.06039444	-0.05468964	-0.04212653	-0.05691503	
4.76944	-0.05963969	-0.05763933	-0.04956359	-0.0583933	-0.06041916	-0.0547359	-0.04206488	-0.0570197	
4.77152	-0.05965437	-0.05768888	-0.04959671	-0.05845876	-0.06043547	-0.05476641	-0.04202421	-0.05712222	
4.7736	-0.05966846	-0.05772157	-0.04961855	-0.05852157	-0.06044623	-0.05478654	-0.04199739	-0.05722263	
4.77568	-0.05968197	-0.05775438	-0.04962124	-0.0585744	-0.06045596	-0.05488173	-0.04186643	-0.05726866	
4.77776	-0.05969492	-0.05777603	-0.04962301	-0.05862508	-0.06046238	-0.05494452	-0.04178004	-0.05731375	
4.77984	-0.05970735	-0.05779031	-0.04962417	-0.05867369	-0.06046662	-0.05498594	-0.04172306	-0.0573579	
4.78192	-0.05967595	-0.05777269	-0.0496602	-0.05872774	-0.06047977	-0.05505574	-0.04162478	-0.05737801	
4.784	-0.05964582	-0.05776107	-0.04968397	-0.05877958	-0.06048845	-0.05510179	-0.04155995	-0.05739769	
4.78608	-0.05966025	-0.05767429	-0.04969374	-0.05881066	-0.0604919	-0.05513814	-0.0415085	-0.05747237	
4.78816	-0.0596741	-0.05761704	-0.04970019	-0.05884046	-0.06049418	-0.05516212	-0.04147456	-0.05754552	
4.79024	-0.05968738	-0.05757927	-0.04970444	-0.05886906	-0.06049569	-0.05517794	-0.04145217	-0.05761715	
4.79232	-0.05970012	-0.05755436	-0.04970725	-0.05889649	-0.06049668	-0.05518837	-0.0414374	-0.05768732	
4.7944	-0.05971234	-0.05742678	-0.04966803	-0.05875978	-0.06048153	-0.0552219	-0.04138878	-0.05765039	
4.79648	-0.05972406	-0.05734261	-0.04964215	-0.05862864	-0.06047154	-0.05524402	-0.0413567	-0.05761423	
4.79856	-0.0597353	-0.05728709	-0.04962508	-0.05850285	-0.06046495	-0.05525861	-0.04133554	-0.0575788	
4.80064	-0.05974609	-0.05725047	-0.04961382	-0.05838218	-0.0604606	-0.05526824	-0.04132158	-0.05754411	
4.80272	-0.05973312	-0.05696004	-0.04961812	-0.05844809	-0.0601944	-0.05526574	-0.04132532	-0.05763583	
4.8048	-0.05972068	-0.05676844	-0.04962095	-0.05851133	-0.06001879	-0.0552641	-0.04132777	-0.05772567	
4.80688	-0.05966165	-0.05651891	-0.04964635	-0.05857199	-0.05996914	-0.05528639	-0.04129489	-0.05781366	
4.80896	-0.05960502	-0.0563543	-0.04966311	-0.05863018	-0.05993638	-0.0553011	-0.0412732	-0.05789984	
4.81104	-0.0595507	-0.05624571	-0.04967416	-0.05868599	-0.05991478	-0.0553108	-0.04125889	-0.05798424	
4.81312	-0.05955466	-0.05589231	-0.0497108	-0.05873953	-0.05984157	-0.05533737	-0.04121926	-0.05806422	
4.8152	-0.05955846	-0.05565919	-0.04973498	-0.05879089	-0.05979327	-0.05535489	-0.04119311	-0.05814256	
4.81728	-0.05955102	-0.05552595	-0.04976846	-0.05884016	-0.05978807	-0.05536645	-0.04117586	-0.05822196	
4.81936	-0.05956931	-0.05549599	-0.04975539	-0.05873186	-0.0597517	-0.05536552	-0.04117743	-0.05829974	
4.82144	-0.05958686	-0.05547622	-0.04974676	-0.05862797	-0.05972772	-0.0553649	-0.04117845	-0.05837591	
4.82352	-0.05960369	-0.05545247	-0.04971753	-0.0585798	-0.05968571	-0.05538731	-0.04114474	-0.05833932	
4.8256	-0.05961984	-0.05543679	-0.04969826	-0.05853359	-0.05965801	-0.05540209	-0.0411225	-0.05830348	
4.82768	-0.05957253	-0.05539574	-0.04969735	-0.05859334	-0.05965017	-0.05542029	-0.0410949	-0.05830984	
4.82976	-0.05952716	-0.05536866	-0.04969675	-0.05865065	-0.059645	-0.0554323	-0.04107668	-0.05831607	
4.83184	-0.05949313	-0.05533168	-0.0497198	-0.05870564	-0.05965794	-0.05545977	-0.04103465	-0.05832258	
4.83392	-0.05946049	-0.05530728	-0.04973501	-0.05875837	-0.05966647	-0.05547789	-0.04100692	-0.05832895	
4.836	-0.05942918	-0.05529118	-0.04974504	-0.05880897	-0.05967211	-0.05548984	-0.04098862	-0.05833519	
4.83808	-0.05945244	-0.05533317	-0.04966934	-0.05873613	-0.05962513	-0.05549215	-0.04098513	-0.05841063	
4.84016	-0.05947475	-0.05536087	-0.0496194	-0.05866627	-0.05959414	-0.05549367	-0.04098282	-0.05848452	
4.84224	-0.05946095	-0.05539779	-0.04960417	-0.05872061	-0.05957378	-0.05552493	-0.0409342	-0.05846171	
4.84432	-0.05944771	-0.05542214	-0.04959412	-0.05877274	-0.05956035	-0.05554555	-0.04090212	-0.05843938	
4.8464	-0.059435	-0.0554382	-0.0495875	-0.05882275	-0.05955149	-0.05555915	-0.04088096	-0.0584175	
4.84848	-0.05945802	-0.05547567	-0.04955959	-0.05878399	-0.05952744	-0.05555996	-0.04087983	-0.05849124	
4.85056	-0.05948011	-0.0555004	-0.04954118	-0.0587468	-0.05951158	-0.05556048	-0.04087908	-0.05856347	
4.85264	-0.05943469	-0.05542893	-0.04964062	-0.05879787	-0.05933521	-0.0555276	-0.04093006	-0.05863421	
4.85472	-0.05924135	-0.0553435	-0.04978812	-0.05884685	-0.05929803	-0.05545441	-0.04104115	-0.0587035	
4.8568	-0.05916502	-0.05528883	-0.04992624	-0.05889383	-0.0593122	-0.05531611	-0.04124431	-0.05877136	
4.85888	-0.05909459	-0.05559146	-0.05006973	-0.05893891	-0.05934364	-0.05514596	-0.04148727	-0.05883782	
4.86096	-0.05913148	-0.05597054	-0.05010619	-0.05876764	-0.05930748	-0.05497805	-0.04172187	-0.05890292	
4.86304	-0.05916687	-0.05622061	-0.05013024	-0.05860335	-0.05928362	-0.05486729	-0.04187663	-0.05896667	
4.86512	-0.05920082	-0.05638558	-0.05014611	-0.05844576	-0.05926788	-0.05479421	-0.04197872	-0.05902911	
4.8672	-0.05923338	-0.05649441	-0.05015658	-0.05829459	-0.0592575	-0.05474601	-0.04204606	-0.05909027	
4.86928	-0.05926462	-0.0565662	-0.05016349	-0.05814958	-0.05925065	-0.05471421	-0.04209049	-0.05915016	
4.87136	-0.05929458	-0.05661355	-0.05016804	-0.05801047	-0.05924613	-0.05469324	-0.0421198	-0.05920883	
4.87344	-0.05932332	-0.0566448	-0.05017105	-0.05787704	-0.05924315	-0.0546794	-0.04213914	-0.05926629	
4.87552	-0.0593509	-0.05666541	-0.05017303	-0.05774904	-0.05924118	-0.05467027	-0.04215189	-0.05932256	
4.8776	-0.05927892	-0.05700824	-0.05025581	-0.05784076	-0.05916182	-0.05445531	-0.0424243	-0.05937767	
4.87968	-0.05920987	-0.05723441	-0.05031042	-0.05792874	-0.05910946	-0.0543135	-0.042604	-0.05943166	
4.88176	-0.05917376	-0.05745048	-0.05038119	-0.05801314	-0.05907215	-0.05405872	-0.04291274	-0.05948453	
4.88384	-0.05913911	-0.05759303	-0.05042788	-0.0580941	-0.05904754	-0.05389065	-0.04311641	-0.05953631	
4.88592	-0.05910587	-0.05768706	-0.05045868	-0.05817176	-0.0590313	-0.05377978	-0.04325077	-0.05958702	
4.888	-0.05906993	-0.05789659	-0.05050211	-0.05824625	-0.05897503	-0.05363251	-0.04342357	-0.05963669	
4.89008	-0.05910783	-0.05808687	-0.05053075	-0.05831771	-0.05894371	-0.05342302	-0.04366173	-0.05968535	
4.89216	-0.05914418	-0.05821239	-0.05054965	-0.05838626	-0.05892305	-0.05328483	-0.04381883	-0.05973299	
4.89424	-0.05917905	-0.0582952	-0.05056212	-0.05845201	-0.05890943	-0.05319367	-0.04392247	-0.05977966	
4.89632	-0.05921251	-0.05844581	-0.05055305	-0.05843861	-0.05892477	-0.05306356	-0.04406621	-0.05982536	
4.8984	-0.05924459	-0.05854517	-0.05054707	-0.05842576	-0.05893489	-0.05297773	-0.04416103	-0.05987013	
4.90048	-0.05927537	-0.05867778	-0.05053731	-0.058447	-0.05893192	-0.05283712	-0.04431218	-0.05991397	
4.90256	-0.0593049	-0.05887027	-0.05049612	-0.05838221	-0.05888626	-0.05262392	-0.04453575	-0.05995692	
4.90464	-0.05933322	-0.05899726	-0.05046894	-0.05832005	-0.05885613	-0.05248327	-0.04468324	-0.05999897	
4.90672	-0.05936039	-0.05908103	-0.05045102	-0.05826042	-0.05883626	-0.05239049	-0.04478054	-0.06004016	
4.9088	-0.05938645	-0.05924025	-0.05040428	-0.05813825	-0.05879429	-0.05229864	-0.04487567	-0.06008051	
4.91088	-0.05941145	-0.05940741	-0.05035607	-0.05813726	-0.05875762	-0.0521851	-0.04499136	-0.06012002	
4.91296	-0.05943543	-0.05951768	-0.05032426	-0.05813631	-0.05873343	-0.05211019	-0.04506768	-0.06015872	
4.91504	-0.05945844	-0.05959042	-0.05030329	-0.05813541	-0.05871747	-0.05206078	-0.04511802	-0.06019662	
4.91712	-0.0594805	-0.05979812	-0.05023699	-0.05817512	-0.05866727	-0.0516037	-0.04555436	-0.06023375	
4.9192	-0.05950167	-0.05993513	-0.05019325	-0.05821323	-0.05863415	-0.05130218	-0.04584221	-0.0602701	
4.92128	-0.05952198	-0.06002552	-0.0501644	-0.05824978	-0.05861231	-0.05110328	-0.04603209	-0.06030571	
4.92336	-0.05954146	-0.06012106	-0.05007519	-0.0580994	-0.05854451	-0.05092412	-0.04620073	-0.06034059	
4.92544	-0.05956014	-0.06018408	-0.05001635	-0.05795514	-0.05849978	-0.05080594	-0.04631197	-0.06037475	
4.92752	-0.05946689	-0.06016702	-0.05001261	-0.05803847	-0.05849963	-0.05064082	-0.04646317	-0.06040821	
4.9296	-0.05941476	-0.06015553	-0.05003351	-0.05811839	-0.05851331	-0.050527	-0.04656723	-0.06044097	
4.93168	-0.05936474	-0.06014796	-0.0500473	-0.05819506	-0.05852233	-0.05045191	-0.04663587	-0.06047307	
4.93376	-0.05931676	-0.06014296	-0.05005639	-0.0582686	-0.05852827	-0.05040238	-0.04668115	-0.0605045	
4.93584	-0.0593446	-0.06017724	-0.05003321	-0.05821008	-0.05847171	-0.05029624	-0.04677556	-0.06053529	
4.93792	-0.0593713	-0.06019986	-0.05001792	-0.05815394	-0.05843439	-0.05022623	-0.04683783	-0.06056543	
4.94	-0.05939692	-0.06023671	-0.04998447	-0.05812582	-0.05823788	-0.05011582	-0.04693463	-0.06059496	
4.94208	-0.05942149	-0.06026103	-0.0499624	-0.05809886	-0.05810824	-0.05004299	-0.04699849	-0.06062389	
4.94416	-0.0593832	-0.06024609	-0.0499712	-0.05817632	-0.05801574	-0.04997009	-0.04706201	-0.06065222	
4.94624	-0.05920036	-0.06019934	-0.05002956	-0.05825063	-0.05801513	-0.04988714	-0.04713376	-0.06067996	
4.94832	-0.05902497	-0.06016849	-0.05006805	-0.05832191	-0.05801474	-0.04983242	-0.04718109	-0.06070713	
4.9504	-0.05879005	-0.06011058	-0.05016328	-0.05839029	-0.05808813	-0.04969587	-0.0472973	-0.06073375	
4.95248	-0.05869386	-0.06005498	-0.05027257	-0.05845588	-0.05810422	-0.04956529	-0.04740777	-0.06075981	
4.95456	-0.058656	-0.06008406	-0.05035623	-0.0585188	-0.05813624	-0.04883712	-0.04798654	-0.06078534	
4.95664	-0.05869237	-0.06019571	-0.05046918	-0.05857915	-0.05823665	-0.04811435	-0.0485456	-0.06081035	
4.95872	-0.05872727	-0.06026936	-0.0505437	-0.05863705	-0.05830289	-0.04763755	-0.0489144	-0.06083484	
4.9608	-0.05867437	-0.06032882	-0.05063326	-0.05869258	-0.05835764	-0.04738256	-0.04911479	-0.06074323	
4.96288	-0.05862362	-0.06036804	-0.05069233	-0.05874585	-0.05839375	-0.04721435	-0.04924698	-0.06065351	
4.96496	-0.0586797	-0.060394	-0.05071402	-0.05874916	-0.05840693	-0.0471088	-0.04933028	-0.06067334	
4.96704	-0.0587335	-0.06041113	-0.05072832	-0.05875233	-0.05841563	-0.04703916	-0.04938523	-0.06069275	
4.96912	-0.0587851	-0.06042243	-0.05073776	-0.05875537	-0.05842137	-0.04699323	-0.04942149	-0.06071177	
4.9712	-0.05877492	-0.06040214	-0.05076701	-0.05880609	-0.05846108	-0.04689256	-0.04949611	-0.06073829	
4.97328	-0.05872007	-0.06040658	-0.05077475	-0.05885474	-0.05832439	-0.04681528	-0.04955309	-0.06076426	
4.97536	-0.05869761	-0.06039177	-0.0508087	-0.0589014	-0.05831162	-0.04671	-0.04962933	-0.0607897	
4.97744	-0.05867607	-0.060382	-0.05083109	-0.05894617	-0.05830319	-0.04664054	-0.04967962	-0.06081462	
4.97952	-0.0587008	-0.06036258	-0.05085161	-0.0589891	-0.05828312	-0.04657292	-0.04972818	-0.06083902	
4.9816	-0.05870897	-0.06033011	-0.05087661	-0.05903029	-0.05823375	-0.04649564	-0.04978324	-0.06086292	
4.98368	-0.05871681	-0.06030868	-0.0508931	-0.05906981	-0.05820118	-0.04644466	-0.04981957	-0.06088632	
4.98576	-0.05873987	-0.06030862	-0.05091545	-0.05910771	-0.0582104	-0.04643283	-0.0498282	-0.06090925	
4.98784	-0.05879122	-0.06028556	-0.0508957	-0.05897464	-0.05819432	-0.04627197	-0.04994033	-0.0609317	
4.98992	-0.05881952	-0.06026199	-0.05090569	-0.05901642	-0.05819585	-0.04608896	-0.05006676	-0.06095369	
4.992	-0.05886761	-0.06025445	-0.05087779	-0.05892935	-0.05817867	-0.04592417	-0.05017989	-0.06094539	
4.99408	-0.05891376	-0.06024947	-0.05085938	-0.05884583	-0.05816734	-0.04581547	-0.05025452	-0.06093726	
4.99616	-0.05895802	-0.06024618	-0.05084724	-0.05876571	-0.05815986	-0.04574376	-0.05030375	-0.0609293	
4.99824	-0.05900047	-0.06024402	-0.05083923	-0.05868886	-0.05815493	-0.04569645	-0.05033623	-0.0609215	
5.00032	-0.0590412	-0.06024259	-0.05083395	-0.05861514	-0.05815168	-0.04566525	-0.05035765	-0.06091386	
5.0024	-0.05908027	-0.06027004	-0.05080744	-0.05850183	-0.05844499	-0.04537933	-0.05054625	-0.06093622	
5.00448	-0.05911775	-0.06028816	-0.05078995	-0.05839314	-0.05863848	-0.04519071	-0.05067066	-0.06095812	
5.00656	-0.05915369	-0.06030854	-0.0507553	-0.05833085	-0.05877263	-0.04500522	-0.05079173	-0.06097956	
5.00864	-0.05914295	-0.06032592	-0.050744	-0.05839886	-0.05889386	-0.04484398	-0.05089619	-0.06100057	
5.01072	-0.05917787	-0.06034397	-0.05069615	-0.05824074	-0.05894219	-0.04464861	-0.05102083	-0.06102114	
5.0128	-0.05921137	-0.06035588	-0.05066458	-0.05808906	-0.05897408	-0.04451973	-0.05110305	-0.06104129	
5.01488	-0.0592435	-0.06036374	-0.05064375	-0.05794356	-0.05899512	-0.04443471	-0.05115729	-0.06106103	
5.01696	-0.05927433	-0.06036438	-0.05063001	-0.05802736	-0.05898653	-0.0443508	-0.05121027	-0.06108036	
5.01904	-0.05930389	-0.0603648	-0.05062095	-0.05810773	-0.05898087	-0.04429544	-0.05124522	-0.06109929	
5.02112	-0.05933226	-0.06036508	-0.05061498	-0.05818484	-0.05897713	-0.04425892	-0.05126827	-0.06111783	
5.0232	-0.05935947	-0.06036526	-0.05061103	-0.0582588	-0.05897467	-0.04423483	-0.05128348	-0.06113599	
5.02528	-0.05938557	-0.06036538	-0.05060843	-0.05832975	-0.05897304	-0.04421894	-0.05129351	-0.06115377	
5.02736	-0.0594106	-0.06036546	-0.05060671	-0.0583978	-0.05897197	-0.04420845	-0.05130013	-0.06117119	
5.02944	-0.05943462	-0.06036551	-0.05060558	-0.05846309	-0.05897126	-0.04420154	-0.0513045	-0.06118825	
5.03152	-0.05945766	-0.06036555	-0.05060483	-0.05852571	-0.05897079	-0.04419697	-0.05130738	-0.06120497	
5.0336	-0.05947975	-0.06036557	-0.05060434	-0.05858579	-0.05897048	-0.04419396	-0.05130928	-0.06122133	
5.03568	-0.05950096	-0.06036377	-0.05060402	-0.05864341	-0.05899702	-0.0439022	-0.05148482	-0.06123736	
5.03776	-0.05952129	-0.06036258	-0.0506038	-0.05869868	-0.05901453	-0.04370973	-0.05160061	-0.06125306	
5.03984	-0.05954079	-0.0603618	-0.05060366	-0.05875171	-0.05902607	-0.04358275	-0.051677	-0.06126843	
5.04192	-0.05955951	-0.06036128	-0.05060356	-0.05880257	-0.05903369	-0.04349899	-0.0517274	-0.0612835	
5.044	-0.05957745	-0.06036094	-0.05060351	-0.05885137	-0.05903871	-0.04344374	-0.05176064	-0.06129824	
5.04608	-0.05959467	-0.06036071	-0.05060346	-0.05889817	-0.05904203	-0.04340729	-0.05178257	-0.06131269	
5.04816	-0.05961119	-0.06036057	-0.05060344	-0.05894306	-0.05904422	-0.04338324	-0.05179704	-0.06132684	
5.05024	-0.05962703	-0.06036047	-0.05060342	-0.05898613	-0.05904566	-0.04336738	-0.05180658	-0.06134069	
5.05232	-0.05964223	-0.06036041	-0.05060341	-0.05902744	-0.05904661	-0.04335691	-0.05181288	-0.06135427	
5.0544	-0.05965681	-0.06036036	-0.0506034	-0.05906707	-0.05904724	-0.04335001	-0.05181703	-0.06136756	
5.05648	-0.05967079	-0.06036033	-0.05060339	-0.05910508	-0.05904765	-0.04334546	-0.05181977	-0.06138058	
5.05856	-0.0596842	-0.06036032	-0.05060339	-0.05914155	-0.05904793	-0.04334246	-0.05182158	-0.06139333	
5.06064	-0.05968283	-0.06034488	-0.05062068	-0.05917653	-0.05905356	-0.04317868	-0.05191592	-0.06140582	
5.06272	-0.05968152	-0.0603347	-0.05063208	-0.05921008	-0.05905727	-0.04307064	-0.05197815	-0.06141805	
5.0648	-0.05968117	-0.06032773	-0.05066271	-0.05924227	-0.05906717	-0.04284339	-0.05210617	-0.06143003	
5.06688	-0.05968083	-0.06032313	-0.05068292	-0.05927314	-0.0590737	-0.04269347	-0.05219063	-0.06144176	
5.06896	-0.05969383	-0.06032399	-0.05067315	-0.05922975	-0.05906633	-0.0425166	-0.05228871	-0.06145325	
5.07104	-0.05970631	-0.06032725	-0.0506494	-0.05916554	-0.05900363	-0.04243891	-0.05233232	-0.06137923	
5.07312	-0.05971827	-0.06032941	-0.05063374	-0.05910395	-0.05896226	-0.04238766	-0.05236109	-0.06130673	
5.0752	-0.05969991	-0.06032783	-0.05062915	-0.05914046	-0.05883089	-0.04233712	-0.05238916	-0.061321	
5.07728	-0.05968229	-0.06032678	-0.05062611	-0.05917548	-0.05874423	-0.04230378	-0.05240767	-0.06133498	
5.07936	-0.05969524	-0.06033483	-0.05061256	-0.0591452	-0.0586038	-0.04227627	-0.05242292	-0.06134867	
5.08144	-0.05970766	-0.06034014	-0.05060362	-0.05911614	-0.05851116	-0.04225811	-0.05243298	-0.06136207	
5.08352	-0.05957557	-0.06032496	-0.05064394	-0.05915216	-0.05835725	-0.04225166	-0.05243658	-0.06136541	
5.0856	-0.05944887	-0.06031494	-0.05067054	-0.0591867	-0.05825571	-0.0422474	-0.05243896	-0.06136867	
5.08768	-0.05932733	-0.06030833	-0.05068808	-0.05921984	-0.05818873	-0.0422446	-0.05244053	-0.06137186	
5.08976	-0.05921074	-0.06030397	-0.05069966	-0.05925163	-0.05814455	-0.04224274	-0.05244156	-0.061375	
5.09184	-0.05906454	-0.06011278	-0.05079931	-0.05928212	-0.05820847	-0.04221927	-0.05245426	-0.06138786	
5.09392	-0.0589243	-0.05998666	-0.05086505	-0.05931138	-0.05825064	-0.04220378	-0.05246263	-0.06140046	
5.096	-0.05896813	-0.05975899	-0.05090842	-0.05933943	-0.05826337	-0.04219357	-0.05246815	-0.0614128	
5.09808	-0.05901017	-0.05960881	-0.05093702	-0.05936635	-0.05827177	-0.04218683	-0.05247179	-0.06142489	
5.10016	-0.0590505	-0.05950973	-0.0509559	-0.05939217	-0.05827731	-0.04218239	-0.05247419	-0.06143673	
5.10224	-0.05908919	-0.05944437	-0.05096835	-0.05941693	-0.05828096	-0.04217945	-0.05247578	-0.06144832	
5.10432	-0.05912631	-0.059179	-0.05096509	-0.05937728	-0.05830278	-0.04217752	-0.05247683	-0.06145968	
5.1064	-0.05916191	-0.05900393	-0.05096294	-0.05933923	-0.05831717	-0.04217624	-0.05247752	-0.0614708	
5.10848	-0.05919605	-0.05888845	-0.05096152	-0.05930274	-0.05832666	-0.0421754	-0.05247797	-0.0614817	
5.11056	-0.05922882	-0.05868747	-0.05088586	-0.05916589	-0.0584375	-0.04220825	-0.0524602	-0.06146315	
5.11264	-0.05926024	-0.05848734	-0.05074924	-0.05881638	-0.05854876	-0.04225775	-0.05243332	-0.06142521	
5.11472	-0.05929038	-0.05835532	-0.05065912	-0.05848112	-0.05862216	-0.0422904	-0.05241559	-0.06138804	
5.1168	-0.05931929	-0.0581803	-0.05057647	-0.05841478	-0.05873716	-0.04233978	-0.05238862	-0.06133891	
5.11888	-0.05934703	-0.05806485	-0.05052195	-0.05835113	-0.05881302	-0.04237234	-0.05237084	-0.0612908	
5.12096	-0.05937364	-0.05798868	-0.05048599	-0.05829009	-0.05886306	-0.04239383	-0.0523591	-0.06124368	
5.12304	-0.05939916	-0.05779833	-0.05045645	-0.05834137	-0.05902612	-0.04244146	-0.05233294	-0.06121671	
5.12512	-0.0593938	-0.05760777	-0.05044277	-0.05840896	-0.05919154	-0.04245616	-0.05232489	-0.06123283	
5.1272	-0.05938866	-0.05748207	-0.05043375	-0.05847378	-0.05930066	-0.04246585	-0.05231958	-0.06124862	
5.12928	-0.05941356	-0.05727312	-0.05035215	-0.0583751	-0.05947835	-0.04247782	-0.05231304	-0.06125184	
5.13136	-0.05943746	-0.05713528	-0.05029832	-0.05828043	-0.05959556	-0.04248572	-0.05230873	-0.06125499	
5.13344	-0.05946038	-0.05704435	-0.05026281	-0.05818962	-0.05967288	-0.04249093	-0.05230589	-0.06125808	
5.13552	-0.05948237	-0.05670688	-0.0501752	-0.05818868	-0.05993946	-0.04257796	-0.05225744	-0.06123373	
5.1376	-0.05950346	-0.05648425	-0.0501174	-0.05818778	-0.06011531	-0.04263538	-0.05222548	-0.06120987	
5.13968	-0.05952369	-0.05633739	-0.05007928	-0.05818691	-0.06023132	-0.04267326	-0.0522044	-0.06118651	
5.14176	-0.0595431	-0.05616061	-0.05000732	-0.0581129	-0.06024007	-0.04268151	-0.05219987	-0.06120326	
5.14384	-0.05956172	-0.05604399	-0.04995985	-0.05804191	-0.06024584	-0.04268696	-0.05219689	-0.06121965	
5.14592	-0.05957958	-0.05596706	-0.04992853	-0.05797381	-0.06024965	-0.04269055	-0.05219492	-0.06123572	
5.148	-0.05957006	-0.05582749	-0.04991959	-0.05805637	-0.06027523	-0.04273754	-0.0521685	-0.06119343	
5.15008	-0.05956093	-0.05573543	-0.0499137	-0.05813557	-0.06029211	-0.04276853	-0.05215107	-0.06115201	
5.15216	-0.05955218	-0.0556747	-0.04990982	-0.05821154	-0.06030325	-0.04278898	-0.05213957	-0.06111145	
5.15424	-0.05957042	-0.05561848	-0.04975451	-0.05780185	-0.06024932	-0.04279689	-0.05213513	-0.06112975	
5.15632	-0.05958793	-0.0555814	-0.04965205	-0.05740885	-0.06021375	-0.04280211	-0.05213221	-0.06114766	
5.1584	-0.05960472	-0.05555694	-0.04958447	-0.05703187	-0.06019028	-0.04280555	-0.05213027	-0.0611652	
5.16048	-0.05962083	-0.0555408	-0.04953988	-0.05667025	-0.0601748	-0.04280782	-0.052129	-0.06118239	
5.16256	-0.05963628	-0.05553015	-0.04951047	-0.05632336	-0.06016459	-0.04280932	-0.05212816	-0.06119922	
5.16464	-0.0596511	-0.05552313	-0.04949107	-0.05599061	-0.06015785	-0.04281031	-0.05212761	-0.0612157	
5.16672	-0.05966531	-0.05542425	-0.04942513	-0.05598611	-0.06008738	-0.04278308	-0.05214292	-0.06123185	
5.1688	-0.05967895	-0.05535903	-0.04938164	-0.05598179	-0.0600409	-0.04276511	-0.05215302	-0.06124766	
5.17088	-0.05969203	-0.055316	-0.04935294	-0.05597765	-0.06001023	-0.04275326	-0.05215969	-0.06126315	
5.17296	-0.05970458	-0.05528762	-0.04933402	-0.05597368	-0.05999	-0.04274544	-0.05216409	-0.06127832	
5.17504	-0.05971662	-0.0551709	-0.04931563	-0.05612686	-0.0599567	-0.04278484	-0.05214186	-0.06125933	
5.17712	-0.05972816	-0.0550939	-0.04930349	-0.05627379	-0.05993473	-0.04281084	-0.0521272	-0.06124073	
5.1792	-0.05973924	-0.05504311	-0.04929549	-0.05641474	-0.05992024	-0.04282799	-0.05211753	-0.06122251	
5.18128	-0.05974987	-0.0550096	-0.04929021	-0.05654995	-0.05991068	-0.0428393	-0.05211115	-0.06120468	
5.18336	-0.05976006	-0.05498464	-0.04919201	-0.05648106	-0.05984006	-0.04289138	-0.05208153	-0.06117996	
5.18544	-0.05976984	-0.05496818	-0.04912723	-0.05641498	-0.05979348	-0.04292573	-0.05206199	-0.06115576	
5.18752	-0.05977921	-0.05495732	-0.0490845	-0.05635159	-0.05976276	-0.0429484	-0.0520491	-0.06113205	
5.1896	-0.05978821	-0.05495015	-0.04905631	-0.05629079	-0.05974248	-0.04296334	-0.05204059	-0.06110883	
5.19168	-0.05979684	-0.05491063	-0.04903771	-0.05644193	-0.05979949	-0.04302898	-0.05200292	-0.06106959	
5.19376	-0.05980512	-0.05488185	-0.04898985	-0.05649944	-0.05988939	-0.04317829	-0.05191623	-0.06097766	
5.19584	-0.05981306	-0.05486287	-0.04895828	-0.05655462	-0.05994869	-0.0432768	-0.05185904	-0.06088761	
