Time	BR_Ankle PF E	BR_Ankle PF F	BR_Hip PF E	BR_Hip PF F	BR_Knee PF E	BR_Knee PF F	
8.332479	-0.06013506	-0.05816054	-0.0600363	-0.05817033	-0.06017368	-0.05812029	
8.334559	-0.06013574	-0.05816246	-0.06002241	-0.05817209	-0.06016286	-0.05812282	
8.336639	-0.06012109	-0.05816434	-0.06001932	-0.05817383	-0.06015914	-0.05812532	
8.338719	-0.06012112	-0.0581662	-0.06002696	-0.05817554	-0.06014498	-0.05812778	
8.340799	-0.06011661	-0.05816802	-0.06004027	-0.05817723	-0.06014977	-0.05813019	
8.34288	-0.06012477	-0.05816982	-0.06004871	-0.05817889	-0.06014382	-0.05813257	
8.34496	-0.0601137	-0.0581716	-0.06005722	-0.05818053	-0.06015189	-0.05813492	
8.34704	-0.060096	-0.05817334	-0.06004923	-0.05818214	-0.06014108	-0.05813723	
8.34912	-0.06008818	-0.05817506	-0.06005139	-0.05818373	-0.060142	-0.0581395	
8.3512	-0.06009333	-0.05817676	-0.06003897	-0.05818529	-0.06013211	-0.05814173	
8.35328	-0.06008628	-0.05817843	-0.06003267	-0.05818684	-0.06013367	-0.05814394	
8.35536	-0.06008829	-0.05818007	-0.06002259	-0.05818835	-0.06012721	-0.0581461	
8.35744	-0.06008752	-0.05818169	-0.06001419	-0.05818985	-0.06012069	-0.05814824	
8.35952	-0.06007732	-0.05818329	-0.06002354	-0.05819133	-0.06012743	-0.05815034	
8.3616	-0.0600784	-0.05818486	-0.0600282	-0.05819278	-0.06013356	-0.05815241	
8.36368	-0.06007792	-0.0581864	-0.06002832	-0.05819421	-0.06014366	-0.05815445	
8.36576	-0.06006489	-0.05818793	-0.06001963	-0.05819562	-0.06013772	-0.05815645	
8.36784	-0.06005223	-0.05818943	-0.06002798	-0.05819701	-0.06013124	-0.05815843	
8.36992	-0.06006016	-0.05819091	-0.06004038	-0.05819837	-0.06011351	-0.05816037	
8.372	-0.06007384	-0.05819237	-0.06005351	-0.05819972	-0.06011502	-0.05816229	
8.37408	-0.06008665	-0.05819381	-0.06005416	-0.05820105	-0.06010165	-0.05816418	
8.37616	-0.06009302	-0.05819523	-0.06004725	-0.05820236	-0.06010351	-0.05816603	
8.37824	-0.06008266	-0.05819662	-0.06003618	-0.05820365	-0.06009316	-0.05816786	
8.38032	-0.06007116	-0.05819799	-0.06003057	-0.05820492	-0.06007569	-0.05816967	
8.3824	-0.06006063	-0.05819935	-0.06003236	-0.05820617	-0.06005675	-0.05817144	
8.38448	-0.06004224	-0.05820068	-0.06003316	-0.05820741	-0.06004155	-0.05817319	
8.386559	-0.06004676	-0.05820199	-0.06004097	-0.05820863	-0.06003922	-0.05817491	
8.388639	-0.06005144	-0.05820329	-0.06003492	-0.05820983	-0.06003626	-0.05817661	
8.390719	-0.06005671	-0.05820457	-0.0600295	-0.05821101	-0.06003293	-0.05817828	
8.392799	-0.06004401	-0.05820582	-0.06002242	-0.05821217	-0.06002646	-0.05817993	
8.394879	-0.06003489	-0.05820706	-0.06002478	-0.05821332	-0.06002615	-0.05818155	
8.39696	-0.06001889	-0.05820829	-0.06001787	-0.05821445	-0.06002519	-0.05818314	
8.39904	-0.06001838	-0.05820949	-0.06001339	-0.05821556	-0.06003456	-0.05818472	
8.40112	-0.06002178	-0.05821067	-0.0599981	-0.05821666	-0.0600425	-0.05818627	
8.4032	-0.06001935	-0.05821184	-0.05998829	-0.05821774	-0.06004744	-0.0581878	
8.40528	-0.06002996	-0.058213	-0.0599906	-0.05821881	-0.06005457	-0.0581893	
8.40736	-0.06002101	-0.05821413	-0.05999862	-0.05821986	-0.06005177	-0.05819078	
8.40944	-0.0600087	-0.05821525	-0.06000445	-0.0582209	-0.06003667	-0.05819224	
8.41152	-0.06001419	-0.05821635	-0.06001046	-0.05822192	-0.06001844	-0.05819368	
8.4136	-0.06001294	-0.05821744	-0.06001437	-0.05822292	-0.06002085	-0.0581951	
8.41568	-0.06000654	-0.05821851	-0.06002369	-0.05822391	-0.06001598	-0.0581965	
8.41776	-0.0600058	-0.05821957	-0.06002041	-0.05822489	-0.06001788	-0.05819787	
8.41984	-0.06001387	-0.05822061	-0.06001743	-0.05822586	-0.06000662	-0.05819923	
8.42192	-0.06002368	-0.05822163	-0.06001689	-0.05822681	-0.06001016	-0.05820056	
8.424	-0.0600291	-0.05822264	-0.06002392	-0.05822774	-0.06000859	-0.05820188	
8.42608	-0.06003112	-0.05822364	-0.06000775	-0.05822866	-0.05999997	-0.05820318	
8.42816	-0.06002381	-0.05822462	-0.06001021	-0.05822957	-0.05999822	-0.05820446	
8.43024	-0.06003172	-0.05822559	-0.06001707	-0.05823047	-0.0599866	-0.05820572	
8.43232	-0.06002712	-0.05822654	-0.06002251	-0.05823135	-0.05995628	-0.05820696	
8.4344	-0.06001608	-0.05822748	-0.06001693	-0.05823223	-0.05990121	-0.05820818	
8.43648	-0.05998233	-0.05822841	-0.06001276	-0.05823309	-0.05983849	-0.05820939	
8.43856	-0.0599495	-0.05822932	-0.05999742	-0.05823393	-0.05977857	-0.05821057	
8.440639	-0.0598986	-0.05823022	-0.05998695	-0.05823477	-0.05970957	-0.05821174	
8.442719	-0.05983777	-0.05823111	-0.05998453	-0.05823559	-0.05963528	-0.05821289	
8.444799	-0.05977678	-0.05823198	-0.059975	-0.0582364	-0.05955617	-0.05821403	
8.446879	-0.0597175	-0.05823284	-0.05997153	-0.0582372	-0.05950107	-0.05821515	
8.448959	-0.05964671	-0.05823369	-0.05996701	-0.05823798	-0.05942241	-0.05821626	
8.451039	-0.05956868	-0.05823453	-0.0599749	-0.05823876	-0.05935272	-0.05821734	
8.45312	-0.05949787	-0.05823536	-0.05998128	-0.05823953	-0.05927165	-0.05821842	
8.4552	-0.05941799	-0.05823617	-0.05997958	-0.05824028	-0.05919057	-0.05821947	
8.45728	-0.05930431	-0.05823698	-0.0599847	-0.05824103	-0.05909701	-0.05822051	
8.45936	-0.05916871	-0.05823776	-0.05999244	-0.05824176	-0.05898855	-0.05822154	
8.46144	-0.05900286	-0.05823855	-0.05998945	-0.05824248	-0.0588562	-0.05822255	
8.46352	-0.05883121	-0.05823931	-0.05999288	-0.0582432	-0.05872554	-0.05826963	
8.4656	-0.05866076	-0.05824007	-0.05999067	-0.0582439	-0.05859857	-0.05834573	
8.46768	-0.05848335	-0.05824851	-0.05998797	-0.05824459	-0.05845005	-0.05843692	
8.46976	-0.05831333	-0.05832606	-0.05998485	-0.05824528	-0.05830618	-0.0585618	
8.47184	-0.0581039	-0.05844832	-0.05997937	-0.05824595	-0.05809504	-0.05870942	
8.47392	-0.05787118	-0.05861925	-0.05996985	-0.05824662	-0.05786294	-0.05886169	
8.476	-0.05768065	-0.05880566	-0.05996475	-0.05824727	-0.05767286	-0.05905041	
8.47808	-0.05751715	-0.05902298	-0.05995793	-0.05824792	-0.05750969	-0.05925774	
8.48016	-0.05737816	-0.05925908	-0.05995016	-0.05824855	-0.05737095	-0.05946136	
8.48224	-0.05725978	-0.05948167	-0.05995366	-0.05824918	-0.05725275	-0.05966539	
8.48432	-0.05715931	-0.05969615	-0.05995005	-0.0582498	-0.05715241	-0.05987538	
8.4864	-0.05707447	-0.05990004	-0.05993923	-0.05825041	-0.05706768	-0.06005652	
8.48848	-0.05700339	-0.06008154	-0.05994661	-0.05825101	-0.05699669	-0.06021872	
8.49056	-0.05694452	-0.06023301	-0.05993955	-0.0582516	-0.05693788	-0.06036404	
8.49264	-0.05689649	-0.06036941	-0.05994829	-0.05825219	-0.05688992	-0.06049255	
8.49472	-0.05685816	-0.06048119	-0.05994312	-0.05825276	-0.05685165	-0.0606036	
8.496799	-0.05682851	-0.06058241	-0.05993622	-0.05825333	-0.05682206	-0.06070625	
8.498879	-0.05680662	-0.06067626	-0.0599337	-0.05825389	-0.05680025	-0.06080124	
8.500959	-0.05679169	-0.06076166	-0.05993381	-0.05825445	-0.05678539	-0.06088481	
8.503039	-0.05678297	-0.06081993	-0.05992944	-0.05825499	-0.05677676	-0.06094756	
8.505119	-0.05677978	-0.06087152	-0.05991514	-0.05825553	-0.05677367	-0.06099389	
8.5072	-0.05678151	-0.06091395	-0.05990572	-0.05825606	-0.0567755	-0.06102551	
8.50928	-0.05678757	-0.06094651	-0.05990107	-0.05825658	-0.05678168	-0.06104708	
8.51136	-0.05679744	-0.06096753	-0.05990731	-0.0582571	-0.05679167	-0.06105546	
8.51344	-0.05681062	-0.06097962	-0.05991504	-0.0582576	-0.05680498	-0.06106931	
8.51552	-0.05682666	-0.06099292	-0.05991663	-0.05825811	-0.05682116	-0.06108075	
8.5176	-0.05684514	-0.06099909	-0.05991182	-0.0582586	-0.05683979	-0.06108563	
8.51968	-0.05686567	-0.06100027	-0.05991049	-0.05825908	-0.05686048	-0.06108368	
8.52176	-0.05688791	-0.06099927	-0.05990279	-0.05825957	-0.05688288	-0.06106998	
8.52384	-0.05691154	-0.06099213	-0.05991378	-0.05826004	-0.05690666	-0.06105388	
8.52592	-0.05693626	-0.06097483	-0.05991751	-0.0582605	-0.05693155	-0.06104457	
8.528	-0.05696182	-0.06096251	-0.05992895	-0.05826097	-0.05695727	-0.06103036	
8.53008	-0.05698797	-0.06093664	-0.05991624	-0.05826142	-0.05698359	-0.06102122	
8.53216	-0.05701452	-0.06092293	-0.05988232	-0.05826187	-0.0570103	-0.06101017	
8.53424	-0.05704129	-0.06089805	-0.05983855	-0.05826231	-0.05703723	-0.06099185	
8.53632	-0.05706811	-0.06088661	-0.0598012	-0.05826274	-0.05706421	-0.06097073	
8.5384	-0.05709484	-0.06086598	-0.05974844	-0.05826317	-0.0570911	-0.06094795	
8.54048	-0.05712138	-0.06084431	-0.05966703	-0.0582636	-0.05711779	-0.06093804	
8.54256	-0.05714763	-0.0608315	-0.05956931	-0.05826401	-0.05714418	-0.06092025	
8.54464	-0.05717349	-0.06081906	-0.05946207	-0.05826443	-0.05717019	-0.06091331	
8.54672	-0.05719891	-0.06080559	-0.05935206	-0.05826483	-0.05719575	-0.06090276	
8.5488	-0.05722383	-0.06077607	-0.05923759	-0.05826523	-0.05722079	-0.06089467	
8.550879	-0.0572482	-0.06074099	-0.05913403	-0.0582985	-0.0572453	-0.06087866	
8.552959	-0.05727201	-0.0607076	-0.05901425	-0.05837399	-0.05726923	-0.06084882	
8.555039	-0.05729522	-0.06067669	-0.05890155	-0.05848937	-0.05729255	-0.06083548	
8.557119	-0.05731782	-0.06065001	-0.05876361	-0.05861833	-0.05731526	-0.06081723	
8.559199	-0.05733981	-0.06062595	-0.05860367	-0.05875379	-0.05733735	-0.0608049	
8.56128	-0.05736117	-0.06060988	-0.05843235	-0.05891476	-0.05735882	-0.06077866	
8.56336	-0.05738193	-0.06058296	-0.05824428	-0.05907737	-0.05737966	-0.06074596	
8.56544	-0.05740207	-0.06055222	-0.05803705	-0.05926549	-0.0573999	-0.06070852	
8.56752	-0.05742161	-0.06053889	-0.05780106	-0.05946304	-0.05741952	-0.06068901	
8.5696	-0.05744057	-0.06051057	-0.05761271	-0.05965989	-0.05743856	-0.06067071	
8.57168	-0.05745895	-0.06049318	-0.05744931	-0.05986446	-0.05745701	-0.06065493	
8.57376	-0.05747677	-0.0604887	-0.05731025	-0.06006906	-0.05747491	-0.06064528	
8.57584	-0.05749406	-0.06048151	-0.0571914	-0.06026115	-0.05749226	-0.06061918	
8.57792	-0.05751082	-0.06046429	-0.05709029	-0.0604533	-0.05750909	-0.06058611	
8.58	-0.05752708	-0.06043442	-0.05700471	-0.06061817	-0.0575254	-0.0605537	
8.58208	-0.05754285	-0.060407	-0.05693287	-0.06075986	-0.05754123	-0.06052899	
8.58416	-0.05755815	-0.0603824	-0.05687327	-0.06088334	-0.05755658	-0.06050851	
8.58624	-0.05757299	-0.06035404	-0.05682461	-0.06099294	-0.05757148	-0.06050164	
8.58832	-0.05758741	-0.06032689	-0.05678578	-0.0610705	-0.05758595	-0.06047797	
8.5904	-0.05760141	-0.06031704	-0.05675578	-0.06114926	-0.05759999	-0.06046899	
8.59248	-0.05761501	-0.06031839	-0.05673373	-0.06123895	-0.05761363	-0.06047753	
8.59456	-0.05762822	-0.06032	-0.05671883	-0.06132986	-0.05762689	-0.06049002	
8.59664	-0.05764107	-0.06032759	-0.05671034	-0.06140422	-0.05763978	-0.06048219	
8.59872	-0.05765356	-0.06033256	-0.05670758	-0.06145703	-0.05765231	-0.06047491	
8.6008	-0.05766572	-0.0603256	-0.05670994	-0.06151581	-0.05766449	-0.06047777	
8.60288	-0.05767754	-0.06031841	-0.05671682	-0.06156221	-0.05767636	-0.06046498	
8.604959	-0.05768906	-0.0603031	-0.05672769	-0.06158505	-0.05768791	-0.06045123	
8.607039	-0.05770028	-0.06028982	-0.05674205	-0.06159837	-0.05769916	-0.06045363	
8.609119	-0.0577112	-0.06029306	-0.05675942	-0.06161804	-0.05771011	-0.06045313	
8.611199	-0.05772185	-0.06029866	-0.05677937	-0.06163052	-0.05772079	-0.06044393	
8.613279	-0.05773224	-0.06029192	-0.05680149	-0.06162892	-0.0577312	-0.06045252	
8.615359	-0.05774236	-0.06028054	-0.05682543	-0.06162569	-0.05774135	-0.06046625	
8.61744	-0.05775224	-0.06026872	-0.05685083	-0.0616105	-0.05775126	-0.06046716	
8.61952	-0.05776189	-0.06027779	-0.05687739	-0.06160454	-0.05776092	-0.06046863	
8.6216	-0.0577713	-0.06027435	-0.05690483	-0.061582	-0.05777036	-0.06047695	
8.62368	-0.05778049	-0.06027595	-0.0569329	-0.06155486	-0.05777957	-0.06048816	
8.62576	-0.05778947	-0.06028907	-0.05696138	-0.06153476	-0.05778857	-0.06048887	
8.62784	-0.05779824	-0.0603045	-0.05699008	-0.06151801	-0.05779736	-0.06048054	
8.62992	-0.05780681	-0.06030478	-0.05701882	-0.06149287	-0.05780596	-0.06048073	
8.632	-0.05781519	-0.06030136	-0.05704745	-0.06146663	-0.05781436	-0.06047327	
8.63408	-0.05782339	-0.06031743	-0.05707584	-0.0614533	-0.05782257	-0.06048073	
8.63616	-0.0578314	-0.06033598	-0.0571039	-0.06143468	-0.05783061	-0.06048008	
8.63824	-0.05783924	-0.06034115	-0.05713153	-0.06140724	-0.05783846	-0.06047647	
8.64032	-0.05784692	-0.06036416	-0.05715866	-0.06138805	-0.05784616	-0.0604874	
8.6424	-0.05785443	-0.06038094	-0.05718523	-0.06137086	-0.05785368	-0.06050026	
8.64448	-0.05786178	-0.06040399	-0.05721119	-0.06135385	-0.05786105	-0.0605261	
8.64656	-0.05786898	-0.06041975	-0.05723652	-0.06134202	-0.05786826	-0.0605399	
8.64864	-0.05787603	-0.06042075	-0.05726119	-0.06133079	-0.05787532	-0.06056135	
8.65072	-0.05788293	-0.06043074	-0.05728519	-0.06131415	-0.05788225	-0.06056394	
8.6528	-0.0578897	-0.06043457	-0.0573085	-0.06129782	-0.05788902	-0.06056115	
8.65488	-0.05789632	-0.06043153	-0.05733113	-0.06128191	-0.05789566	-0.06056175	
8.65696	-0.05790282	-0.06041541	-0.05735307	-0.06126487	-0.05790217	-0.0605688	
8.659039	-0.05790919	-0.06041212	-0.05737435	-0.06123172	-0.05790855	-0.06057125	
8.661119	-0.05791543	-0.06041748	-0.05739497	-0.06120864	-0.0579148	-0.06056275	
8.663199	-0.05792155	-0.06040255	-0.05741495	-0.06119055	-0.05792094	-0.06056117	
8.665279	-0.05792755	-0.06038506	-0.05743429	-0.06116871	-0.05792695	-0.06056186	
8.667359	-0.05793343	-0.06036003	-0.05745303	-0.06113633	-0.05793284	-0.06055953	
8.669439	-0.0579392	-0.06033325	-0.05747118	-0.06109853	-0.05793863	-0.06055539	
8.67152	-0.05794486	-0.06030298	-0.05748876	-0.06107525	-0.0579443	-0.0605486	
8.6736	-0.05795042	-0.06028671	-0.05750579	-0.06104681	-0.05794986	-0.06054183	
8.67568	-0.05795587	-0.060272	-0.05752229	-0.06101787	-0.05795532	-0.06054285	
8.67776	-0.05796122	-0.06026166	-0.05753828	-0.06098812	-0.05796069	-0.06058674	
8.67984	-0.05796647	-0.06026944	-0.05755379	-0.06097119	-0.05796594	-0.0606578	
8.68192	-0.05797162	-0.06031156	-0.05756882	-0.06094965	-0.0579711	-0.06075411	
8.684	-0.05797668	-0.06039176	-0.05758341	-0.06092706	-0.05797617	-0.06088214	
8.68608	-0.05798164	-0.06048588	-0.05759757	-0.06091046	-0.05798115	-0.06101284	
8.68816	-0.05798652	-0.0605824	-0.05761132	-0.06088556	-0.05798603	-0.06113611	
8.69024	-0.05799131	-0.06066697	-0.05762467	-0.06086591	-0.05799083	-0.06123963	
8.69232	-0.05799601	-0.06075075	-0.05763764	-0.0608414	-0.05799554	-0.0613328	
8.6944	-0.05800063	-0.06083711	-0.05765025	-0.06081994	-0.05800017	-0.06140763	
8.69648	-0.05800516	-0.06090578	-0.05766251	-0.06079797	-0.05800471	-0.06147766	
8.69856	-0.05800962	-0.06096201	-0.05767445	-0.06077652	-0.05800917	-0.0615291	
8.70064	-0.05801399	-0.06101664	-0.05768606	-0.06075935	-0.05801356	-0.06158327	
8.70272	-0.05801829	-0.06106098	-0.05769736	-0.06075959	-0.05801786	-0.06161126	
8.7048	-0.05802252	-0.06110386	-0.05770838	-0.06075458	-0.0580221	-0.06163246	
8.70688	-0.05802667	-0.06113423	-0.05771911	-0.06075785	-0.05802626	-0.06165196	
8.70896	-0.05803075	-0.06117372	-0.05772956	-0.06075943	-0.05803034	-0.06168119	
8.71104	-0.05803476	-0.06123178	-0.05773976	-0.06074284	-0.05803436	-0.06173271	
8.71312	-0.0580387	-0.06128209	-0.05774971	-0.06073569	-0.05803831	-0.06178043	
8.715199	-0.05804257	-0.06134417	-0.05775942	-0.06071515	-0.05804219	-0.06182715	
8.717279	-0.05804638	-0.06140036	-0.05776889	-0.06069501	-0.058046	-0.06188447	
8.719359	-0.05805013	-0.06145383	-0.05777815	-0.06068407	-0.05804975	-0.06192572	
8.721439	-0.05805381	-0.06149489	-0.05778718	-0.06067805	-0.05805344	-0.06195762	
8.723519	-0.05805742	-0.06152279	-0.05779601	-0.06067182	-0.05805706	-0.06198509	
8.7256	-0.05806098	-0.06155534	-0.05780463	-0.06066658	-0.05806063	-0.06200249	
8.72768	-0.05806448	-0.06159107	-0.05781306	-0.0606426	-0.05806413	-0.06202891	
8.72976	-0.05806792	-0.06162122	-0.05782131	-0.0606316	-0.05806758	-0.06205551	
8.73184	-0.0580713	-0.06162833	-0.05782937	-0.06061622	-0.05807096	-0.06207285	
8.73392	-0.05807463	-0.06164101	-0.05783726	-0.06059079	-0.0580743	-0.0620753	
8.736	-0.0580779	-0.06164294	-0.05784497	-0.06058626	-0.05807757	-0.06207088	
8.73808	-0.05808112	-0.06164978	-0.05785253	-0.06057434	-0.0580808	-0.06207176	
8.74016	-0.05808428	-0.06164816	-0.05785992	-0.06056989	-0.05808397	-0.06207209	
8.74224	-0.05808739	-0.06163794	-0.05786715	-0.06056572	-0.05808708	-0.0620679	
8.74432	-0.05809046	-0.06161842	-0.05787424	-0.06055476	-0.05809015	-0.06205101	
8.7464	-0.05809347	-0.06159444	-0.05788118	-0.06054973	-0.05809317	-0.06203274	
8.74848	-0.05809643	-0.06157622	-0.05788798	-0.06052953	-0.05809614	-0.06203016	
8.75056	-0.05809935	-0.06155987	-0.05789465	-0.06051687	-0.05809906	-0.06202558	
8.75264	-0.05810222	-0.06154044	-0.05790117	-0.06050486	-0.05810193	-0.06201347	
8.75472	-0.05810504	-0.06150907	-0.05790757	-0.06049909	-0.05810476	-0.06199227	
8.7568	-0.05810782	-0.06147132	-0.05791385	-0.06047992	-0.05810754	-0.06195268	
8.75888	-0.05811055	-0.06143716	-0.05792	-0.06046357	-0.05811028	-0.06191689	
8.76096	-0.05811325	-0.06140406	-0.05792603	-0.06044662	-0.05811298	-0.06188012	
8.76304	-0.05811589	-0.06135836	-0.05793194	-0.06044044	-0.05811563	-0.06184383	
8.76512	-0.0581185	-0.06128585	-0.05793774	-0.06044491	-0.05811824	-0.06178914	
8.7672	-0.05812106	-0.06120406	-0.05794343	-0.06044053	-0.05812081	-0.06171525	
8.769279	-0.05812359	-0.06110878	-0.05794901	-0.06043262	-0.05812334	-0.0616268	
8.771359	-0.05812607	-0.06101701	-0.05795449	-0.06039492	-0.05812582	-0.0615329	
8.773439	-0.05812852	-0.0609268	-0.05795986	-0.06035661	-0.05812827	-0.0614373	
8.775519	-0.05813092	-0.06082148	-0.05796514	-0.0602994	-0.05813068	-0.06134068	
8.777599	-0.05813329	-0.06070911	-0.05797032	-0.06023199	-0.05813305	-0.0612261	
8.77968	-0.05813562	-0.06058764	-0.0579754	-0.06016044	-0.05813539	-0.06109935	
8.78176	-0.05813792	-0.06043807	-0.05798038	-0.06009629	-0.05813769	-0.06098087	
8.78384	-0.05814018	-0.06028162	-0.05798528	-0.06001167	-0.05813996	-0.06086138	
8.78592	-0.05814241	-0.06014959	-0.05799009	-0.05994893	-0.05814219	-0.06075395	
8.788	-0.0581446	-0.06002019	-0.05799482	-0.05988043	-0.05814438	-0.06066343	
8.79008	-0.05814676	-0.05992074	-0.05799946	-0.05982319	-0.05814654	-0.06058755	
8.79216	-0.05814888	-0.05980875	-0.05800401	-0.05977243	-0.05814867	-0.06051071	
8.79424	-0.05815097	-0.05968877	-0.05800849	-0.05971657	-0.05815076	-0.06041776	
8.79632	-0.05815303	-0.05958635	-0.05801288	-0.05965516	-0.05815282	-0.0603328	
8.7984	-0.05815506	-0.05946273	-0.05801721	-0.05958334	-0.05815485	-0.06022153	
8.80048	-0.05815706	-0.05933446	-0.05802163	-0.05948835	-0.05815686	-0.06011447	
8.80256	-0.05815902	-0.05919235	-0.05809006	-0.05937641	-0.05815883	-0.05997294	
8.80464	-0.05816096	-0.05904768	-0.05820119	-0.05926842	-0.05816076	-0.05982641	
8.80672	-0.05816286	-0.05888854	-0.05832972	-0.05912779	-0.05816267	-0.05967442	
8.8088	-0.05816475	-0.05871838	-0.05847514	-0.05896522	-0.05816456	-0.05952669	
8.81088	-0.05816659	-0.05854623	-0.05865645	-0.05880474	-0.05816641	-0.05939746	
8.81296	-0.05816841	-0.058401	-0.058842	-0.05863	-0.05816823	-0.05927074	
8.81504	-0.05817021	-0.05826841	-0.05904046	-0.05842724	-0.05817003	-0.05914332	
8.81712	-0.05817198	-0.05815275	-0.05923789	-0.05819141	-0.0581718	-0.05902462	
8.8192	-0.05817372	-0.05803292	-0.05945324	-0.05796966	-0.05817354	-0.05893498	
8.82128	-0.05817543	-0.05791893	-0.05968	-0.05778777	-0.05817526	-0.058853	
8.823359	-0.05817712	-0.05780086	-0.05991895	-0.05763325	-0.05817695	-0.0587656	
8.825439	-0.05828643	-0.05770426	-0.06015353	-0.05750285	-0.05817862	-0.05868769	
8.827519	-0.058462	-0.05760368	-0.06036086	-0.05739269	-0.05818026	-0.05859421	
8.829599	-0.05868641	-0.05749219	-0.06055269	-0.05729996	-0.05818187	-0.05850653	
8.831679	-0.05893556	-0.05735588	-0.06071971	-0.0572223	-0.05824009	-0.05843242	
8.833759	-0.05920951	-0.0572303	-0.06086898	-0.05715779	-0.05834226	-0.05836086	
8.83584	-0.05947827	-0.05712546	-0.06098772	-0.05710481	-0.05847703	-0.05828801	
8.83792	-0.05972272	-0.05703614	-0.06107897	-0.05706197	-0.05862334	-0.05820323	
8.84	-0.05995907	-0.05696112	-0.06116358	-0.0570281	-0.05880959	-0.05807287	
8.84208	-0.06019823	-0.05689866	-0.06124042	-0.05700215	-0.0590096	-0.05790589	
8.84416	-0.06041322	-0.05684746	-0.06129696	-0.05698321	-0.05921832	-0.05771192	
8.84624	-0.06059757	-0.05680633	-0.06133723	-0.05697046	-0.05941842	-0.0574937	
8.84832	-0.06078341	-0.05677424	-0.06136101	-0.05696319	-0.059646	-0.05731707	
8.8504	-0.06098517	-0.05675029	-0.06137477	-0.05696074	-0.05990549	-0.05716196	
8.85248	-0.06116226	-0.05673365	-0.06140014	-0.0569625	-0.06018816	-0.05702867	
8.85456	-0.06130585	-0.05672357	-0.06142693	-0.05696796	-0.06047726	-0.05691375	
8.85664	-0.06140362	-0.05671936	-0.0614466	-0.05697661	-0.06072886	-0.05681531	
8.85872	-0.06148817	-0.05672038	-0.06144854	-0.05698801	-0.06093626	-0.05673157	
8.8608	-0.06153502	-0.05672605	-0.06144842	-0.05700177	-0.06112657	-0.05666108	
8.86288	-0.06156452	-0.0567358	-0.06143394	-0.05701751	-0.06128401	-0.05660262	
8.86496	-0.06158971	-0.05674914	-0.0614153	-0.05703491	-0.06139874	-0.05655512	
8.86704	-0.06161596	-0.05676557	-0.0613988	-0.05705367	-0.06149969	-0.05651762	
8.86912	-0.06162133	-0.05678467	-0.06139117	-0.05707352	-0.06158069	-0.05648928	
8.8712	-0.06162988	-0.05680603	-0.06138624	-0.05709423	-0.06164035	-0.0564693	
8.87328	-0.06162533	-0.05682927	-0.06137856	-0.0571156	-0.06169385	-0.05645696	
8.87536	-0.06161437	-0.05685404	-0.06136419	-0.05713742	-0.06173127	-0.05645157	
8.877439	-0.06160757	-0.05688004	-0.06135605	-0.05715954	-0.06174508	-0.05645248	
8.879519	-0.0615862	-0.05690698	-0.06134042	-0.05718182	-0.06174977	-0.05645907	
8.881599	-0.06157727	-0.0569346	-0.06131514	-0.05720414	-0.06175116	-0.05647074	
8.883679	-0.06154975	-0.05696268	-0.06128546	-0.05722639	-0.06174504	-0.05648693	
8.885759	-0.06153604	-0.05699103	-0.06126041	-0.05724848	-0.0617471	-0.0565071	
8.887839	-0.06151474	-0.05701945	-0.06124813	-0.05727033	-0.06175489	-0.05653072	
8.88992	-0.06150096	-0.05704781	-0.06122915	-0.05729189	-0.06176119	-0.0565573	
8.892	-0.06147148	-0.05707598	-0.06120289	-0.05731311	-0.06175071	-0.05658639	
8.89408	-0.06145388	-0.05710384	-0.06118479	-0.05733394	-0.06174051	-0.05661754	
8.89616	-0.0614346	-0.05713129	-0.06117275	-0.05735435	-0.06172836	-0.05665036	
8.89824	-0.06140234	-0.05715827	-0.06116174	-0.05737433	-0.06171793	-0.05668446	
8.90032	-0.06136613	-0.05718472	-0.06113851	-0.05739385	-0.06170799	-0.05671952	
8.9024	-0.06134859	-0.05721058	-0.06111299	-0.0574129	-0.061679	-0.05675521	
8.90448	-0.06132166	-0.05723583	-0.06108698	-0.05743147	-0.0616627	-0.05679127	
8.90656	-0.06129762	-0.05726042	-0.06107176	-0.05744958	-0.06163138	-0.05682745	
8.90864	-0.06126842	-0.05728436	-0.06105128	-0.05746721	-0.06160806	-0.05686354	
8.91072	-0.06125381	-0.05730763	-0.06102923	-0.05748436	-0.06158459	-0.05689934	
8.9128	-0.06122731	-0.05733022	-0.06100214	-0.05750106	-0.06154757	-0.05693471	
8.91488	-0.06120047	-0.05735215	-0.06098882	-0.0575173	-0.06150943	-0.0569695	
8.91696	-0.06118672	-0.05737341	-0.06096243	-0.05753309	-0.06147925	-0.05700362	
8.91904	-0.06116187	-0.05739402	-0.06094268	-0.05754844	-0.06146125	-0.05703696	
8.92112	-0.06114526	-0.05741399	-0.06093524	-0.05756338	-0.06143495	-0.05706947	
8.9232	-0.06112768	-0.05743334	-0.06093404	-0.0575779	-0.06140504	-0.0571011	
8.92528	-0.06110633	-0.05745208	-0.06091872	-0.05759203	-0.0613835	-0.0571318	
8.92736	-0.06108119	-0.05747024	-0.06090308	-0.05760577	-0.06136594	-0.05716156	
8.92944	-0.06104913	-0.05748783	-0.06087763	-0.05761914	-0.06134255	-0.05719037	
8.93152	-0.06103202	-0.05750487	-0.06086644	-0.05763214	-0.06131369	-0.05721822	
8.933599	-0.06100613	-0.05752138	-0.06084291	-0.0576448	-0.06129517	-0.05724512	
